"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"936","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","전세","59.9300","202508","12","36,500","0","4","1995","미금일로 122","202508~202708","갱신","-","35,000","0","연립다세대"
"937","경기도 성남시 분당구 분당동","61-3","0061","0003","그린빌라","월세","139.2500","202508","12","20,000","210","3","2001","예원로6번길 35","202510~202710","갱신","사용","20,000","200","연립다세대"
"938","경기도 성남시 분당구 구미동","84","0084","0000","현대노블리스11","전세","189.2600","202508","12","100,000","0","2","2001","금곡로 171","202508~202608","신규","-","","","연립다세대"
"939","경기도 성남시 분당구 서현동","323","0323","0000","효자촌대명","전세","59.3100","202508","11","32,700","0","3","1995","분당로263번길 67","202508~202708","갱신","-","31,400","0","연립다세대"
"940","경기도 성남시 분당구 궁내동","340-3","0340","0003","블리시움Ⅱ","전세","55.8600","202508","11","39,000","0","2","2023","궁내로40번길 19-1","202510~202710","신규","-","","","연립다세대"
"941","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","월세","84.9653","202508","11","20,000","205","2","2023","판교대장로7길 37","202511~202711","갱신","사용","20,000","195","연립다세대"
"942","경기도 성남시 분당구 야탑동","270","0270","0000","매화마을화성빌리지","전세","84.8500","202508","08","42,900","0","1","1994","벌말로50번길 14","202511~202711","신규","-","","","연립다세대"
"943","경기도 성남시 분당구 분당동","140","0140","0000","굿모닝힐(101,102동)","월세","185.7600","202508","08","55,000","50","1","1996","서현로478번길 23","202508~202708","갱신","사용","65,000","0","연립다세대"
"944","경기도 성남시 분당구 분당동","96","0096","0000","장안타운(한신)","월세","84.9850","202508","08","37,000","20","4","1994","분당로263번길 68","202508~202708","갱신","-","37,000","20","연립다세대"
"945","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","월세","59.9300","202508","08","3,500","145","1","1995","미금일로 122","202508~202708","갱신","사용","3,500","145","연립다세대"
"946","경기도 성남시 분당구 율동","289","0289","0000","리베하임","전세","57.4050","202508","08","35,000","0","2","2019","새마을로165번길 13","202508~202708","신규","-","","","연립다세대"
"947","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을동신빌라","전세","59.9850","202508","08","35,000","0","2","1995","벌말로30번길 12","202508~202708","신규","-","","","연립다세대"
"948","경기도 성남시 분당구 구미동","121","0121","0000","하얀마을삼익빌라1","전세","164.8800","202508","07","81,000","0","3","1995","금곡로 39","202512~202712","갱신","사용","79,000","0","연립다세대"
"949","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(건영)951","전세","59.9300","202508","07","41,000","0","4","1995","장안로 67","202509~202802","신규","-","","","연립다세대"
"950","경기도 성남시 분당구 구미동","121","0121","0000","하얀마을삼익빌라1","전세","164.8800","202508","07","81,000","0","3","1995","금곡로 39","202512~202712","갱신","사용","79,000","0","연립다세대"
"951","경기도 성남시 분당구 율동","289","0289","0000","리베하임","전세","53.9250","202508","07","35,000","0","2","2019","새마을로165번길 13","202511~202711","신규","-","","","연립다세대"
"952","경기도 성남시 분당구 동원동","97-2","0097","0002","JSHome","전세","23.4400","202508","04","12,500","0","2","2017","동원로21번길 6-3","202509~202709","신규","-","","","연립다세대"
"953","경기도 성남시 분당구 분당동","92","0092","0000","풍림아이원","전세","131.1821","202508","03","50,000","0","3","2002","장안로51번길 6","202508~202708","갱신","사용","50,000","0","연립다세대"
"954","경기도 성남시 분당구 백현동","403-4","0403","0004","백현힐캐슬","전세","59.8700","202508","02","30,000","0","4","2013","대왕판교로385번길 14-4","-","-","-","","","연립다세대"
"955","경기도 성남시 분당구 백현동","403-4","0403","0004","백현힐캐슬","전세","59.8700","202508","02","30,000","0","4","2013","대왕판교로385번길 14-4","-","-","-","","","연립다세대"
"956","경기도 성남시 분당구 백현동","403-4","0403","0004","백현힐캐슬","전세","59.8700","202508","02","30,000","0","4","2013","대왕판교로385번길 14-4","202508~202708","신규","-","","","연립다세대"
"957","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드빌(삼성)","전세","134.4400","202508","01","70,000","0","1","1995","미금로 114","202510~202710","신규","-","","","연립다세대"
"958","경기도 성남시 분당구 궁내동","340-6","0340","0006","블리시움Ⅰ","전세","57.6700","202507","31","48,000","0","4","2023","궁내로40번길 19","202510~202710","신규","-","","","연립다세대"
"959","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(두산)1","전세","59.9500","202507","31","40,000","0","4","1994","장안로 67","202509~202709","갱신","-","40,000","0","연립다세대"
"960","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","전세","84.9555","202507","30","75,000","0","2","2023","판교대장로7길 37","202510~202710","신규","-","","","연립다세대"
"961","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","전세","84.9555","202507","30","75,000","0","2","2023","판교대장로7길 37","202510~202710","신규","-","","","연립다세대"
"962","경기도 성남시 분당구 궁내동","362-2","0362","0002","노블레스201동","월세","69.0900","202507","30","2,000","110","1","2010","궁내로76번길 8","202508~202708","신규","-","","","연립다세대"
"963","경기도 성남시 분당구 분당동","158","0158","0000","청구빌라3","전세","165.2600","202507","30","60,000","0","1","1995","분당로311번길 21","202510~202710","신규","-","","","연립다세대"
"964","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","전세","84.9555","202507","30","75,000","0","2","2023","판교대장로7길 37","202510~202710","신규","-","","","연립다세대"
"965","경기도 성남시 분당구 이매동","271-4","0271","0004","둘레길빌","전세","47.7600","202507","29","25,000","0","2","2013","이매로89번길 27","202507~202707","갱신","사용","24,000","0","연립다세대"
"966","경기도 성남시 분당구 궁내동","343-24","0343","0024","아이센스빌(A,B동)","전세","60.8300","202507","29","26,000","0","2","2002","궁내로 16","202510~202710","신규","-","","","연립다세대"
"967","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","전세","59.8800","202507","29","36,500","0","4","1995","벌말로30번길 32","202509~202709","갱신","사용","35,000","0","연립다세대"
"968","경기도 성남시 분당구 분당동","49","0049","0000","진로빌라","전세","164.0400","202507","28","66,500","0","1","1994","예원로 19","202510~202710","신규","-","","","연립다세대"
"969","경기도 성남시 분당구 서현동","322","0322","0000","정도","전세","59.8600","202507","28","39,000","0","3","1995","불정로406번길 7","202509~202709","신규","-","","","연립다세대"
"970","경기도 성남시 분당구 율동","272","0272","0000","율동프라임힐즈","전세","53.9500","202507","28","30,000","0","2","2017","새마을로165번길 19","202107~202509","갱신","-","30,000","0","연립다세대"
"971","경기도 성남시 분당구 서현동","322","0322","0000","정도","월세","53.8200","202507","28","20,000","50","1","1995","불정로406번길 7","202509~202709","신규","-","","","연립다세대"
"972","경기도 성남시 분당구 서현동","322","0322","0000","정도","월세","53.8200","202507","28","20,000","50","1","1995","불정로406번길 7","202509~202709","신규","-","","","연립다세대"
"973","경기도 성남시 분당구 운중동","873","0873","0000","산운마을3단지(월든힐스)","전세","143.0900","202507","27","109,200","0","4","2010","산운로 55","202503~202703","갱신","-","109,200","0","연립다세대"
"974","경기도 성남시 분당구 율동","272","0272","0000","율동프라임힐즈","전세","48.6700","202507","26","33,900","0","3","2017","새마을로165번길 19","202509~202709","신규","-","","","연립다세대"
"975","경기도 성남시 분당구 율동","272","0272","0000","율동프라임힐즈","전세","48.6700","202507","26","33,900","0","3","2017","새마을로165번길 19","202509~202709","신규","-","","","연립다세대"
"976","경기도 성남시 분당구 운중동","340-1","0340","0001","판교파크하임(302동)","전세","57.4600","202507","26","38,500","0","3","2014","하오개로357번길 14-2","202510~202710","갱신","-","35,000","0","연립다세대"
"977","경기도 성남시 분당구 서현동","188-20","0188","0020","서현모닝빌104동","전세","56.5200","202507","25","34,000","0","4","2002","안골로 42","202510~202710","신규","-","","","연립다세대"
"978","경기도 성남시 분당구 구미동","75","0075","0000","까치마을우성.우방빌라","전세","192.2800","202507","25","90,000","0","3","1994","금곡로 201","-","-","-","","","연립다세대"
"979","경기도 성남시 분당구 구미동","12","0012","0000","까치마을건영빌라5단지","월세","59.8800","202507","25","10,000","135","2","1995","미금일로 136","202510~202710","신규","-","","","연립다세대"
"980","경기도 성남시 분당구 운중동","344-1","0344","0001","(344-1)(A,B동)","월세","50.5976","202507","25","30,000","35","2","2018","하오개로363번길 7","202509~202709","신규","-","","","연립다세대"
"981","경기도 성남시 분당구 구미동","20","0020","0000","까치마을금성백조","월세","59.5050","202507","24","10,000","130","4","1995","미금일로90번길 11","202509~202709","신규","-","","","연립다세대"
"982","경기도 성남시 분당구 야탑동","173","0173","0000","대원빌라(1단지)","월세","57.9750","202507","24","3,000","100","1","1994","야탑로245번길 11","202509~202709","신규","-","","","연립다세대"
"983","경기도 성남시 분당구 야탑동","176","0176","0000","성환빌라","전세","84.9200","202507","24","40,000","0","3","1995","야탑로231번길 38","202509~202709","신규","-","","","연립다세대"
"984","경기도 성남시 분당구 운중동","345-2","0345","0002","누볼라·원","전세","40.2700","202507","24","36,000","0","4","2016","하오개로357번길 8","202510~202710","신규","-","","","연립다세대"
"985","경기도 성남시 분당구 운중동","345-2","0345","0002","누볼라·원","전세","40.9300","202507","23","31,000","0","3","2016","하오개로357번길 8","202507~202707","갱신","-","30,000","0","연립다세대"
"986","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","전세","59.9500","202507","23","36,500","0","1","1995","벌말로30번길 32","202508~202708","갱신","-","31,500","0","연립다세대"
"987","경기도 성남시 분당구 야탑동","512","0512","0000","탑마을동아","월세","56.5200","202507","23","28,000","29","4","1994","성남대로 884-4","202509~202709","신규","-","","","연립다세대"
"988","경기도 성남시 분당구 야탑동","218","0218","0000","매화마을현대","전세","51.1600","202507","23","33,000","0","2","1994","벌말로50번길 27","202508~202708","신규","-","","","연립다세대"
"989","경기도 성남시 분당구 구미동","12","0012","0000","까치마을건영빌라5단지","전세","59.1000","202507","23","40,000","0","4","1995","미금일로 136","202509~202709","신규","-","","","연립다세대"
"990","경기도 성남시 분당구 구미동","290","0290","0000","신세계연립","전세","199.4000","202507","22","78,750","0","2","1995","구미로185번길 11","202507~202707","갱신","사용","75,000","0","연립다세대"
"991","경기도 성남시 분당구 야탑동","468","0468","0000","더하임","전세","73.8250","202507","22","42,000","0","3","2016","판교로592번길 11","202507~202707","갱신","사용","40,000","0","연립다세대"
"992","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","전세","134.4400","202507","22","57,000","0","2","1995","미금로 114","202507~202707","갱신","사용","67,000","0","연립다세대"
"993","경기도 성남시 분당구 운중동","344-1","0344","0001","(344-1)(A,B동)","월세","50.5976","202507","22","3,400","129","3","2018","하오개로363번길 7","202509~202709","신규","-","","","연립다세대"
"994","경기도 성남시 분당구 궁내동","325-2","0325","0002","정원","전세","64.7100","202507","22","30,000","0","1","2002","궁내로22번길 20","202508~202708","신규","-","","","연립다세대"
"995","경기도 성남시 분당구 운중동","381-2","0381","0002","판교파크하임2차","전세","62.1300","202507","21","49,000","0","2","2014","하오개로349번길 10","202508~202708","신규","-","","","연립다세대"
"996","경기도 성남시 분당구 이매동","346-4","0346","0004","더블레스","전세","64.8000","202507","21","60,000","0","4","2022","이매로144번길 3","202508~202708","갱신","-","60,000","0","연립다세대"
"997","경기도 성남시 분당구 야탑동","493-15","0493","0015","YLC빌리지","월세","14.8500","202507","21","5,000","36","2","2012","판교로572번길 10","202510~202710","신규","-","","","연립다세대"
"998","경기도 성남시 분당구 금곡동","67-3","0067","0003","금곡하이빌","전세","71.0400","202507","21","25,000","0","3","2002","쇳골북로 42","202509~202709","신규","-","","","연립다세대"
"999","경기도 성남시 분당구 궁내동","335","0335","0000","하이츠빌리지(106,107동)","월세","194.6720","202507","21","20,000","300","3","2001","궁내로40번길 11","202507~202707","갱신","-","20,000","230","연립다세대"
"1000","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을건영빌라2","전세","59.8800","202507","20","40,000","0","1","1995","벌말로30번길 12","202507~202707","갱신","-","40,000","0","연립다세대"
"1001","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","전세","84.9906","202507","19","80,000","0","4","2023","판교대장로7길 37","202510~202710","갱신","-","50,000","50","연립다세대"
"1002","경기도 성남시 분당구 야탑동","173","0173","0000","대원빌라(1단지)","전세","57.9750","202507","19","33,000","0","4","1994","야탑로245번길 11","202508~202708","갱신","-","33,000","0","연립다세대"
"1003","경기도 성남시 분당구 분당동","113","0113","0000","장안타운(건영빌라)","전세","84.8800","202507","19","50,000","0","3","1995","서현로 471","202510~202710","신규","-","","","연립다세대"
"1004","경기도 성남시 분당구 구미동","20","0020","0000","까치마을금성백조","전세","59.6200","202507","19","35,800","0","4","1995","미금일로90번길 11","202509~202709","신규","-","","","연립다세대"
"1005","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","전세","59.8800","202507","19","32,000","0","2","1995","벌말로30번길 32","202507~202607","갱신","-","32,000","0","연립다세대"
"1006","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","월세","84.9967","202507","19","10,000","300","1","2023","판교대장로7길 37","202508~202708","신규","-","","","연립다세대"
"1007","경기도 성남시 분당구 구미동","12","0012","0000","까치마을건영빌라5단지","월세","59.9300","202507","19","5,000","130","1","1995","미금일로 136","202508~202708","갱신","사용","5,000","130","연립다세대"
"1008","경기도 성남시 분당구 서현동","322","0322","0000","정도","전세","53.8200","202507","19","26,250","0","4","1995","불정로406번길 7","202507~202707","갱신","사용","25,000","0","연립다세대"
"1009","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","월세","59.8800","202507","19","15,000","79","1","1995","미금일로 122","202508~202708","갱신","사용","15,000","73","연립다세대"
"1010","경기도 성남시 분당구 구미동","75","0075","0000","까치마을우성.우방빌라","전세","191.9400","202507","18","100,000","0","2","1994","금곡로 201","202511~202711","신규","-","","","연립다세대"
"1011","경기도 성남시 분당구 구미동","246","0246","0000","신화빌라","월세","178.4550","202507","18","50,000","95","2","1996","구미로186번길 23","202508~202704","갱신","-","50,000","0","연립다세대"
"1012","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을건영빌라2","전세","59.1000","202507","18","29,500","0","4","1995","벌말로30번길 12","202507~202707","갱신","-","28,500","0","연립다세대"
"1013","경기도 성남시 분당구 운중동","874","0874","0000","산운마을2단지(월든힐스)","전세","197.7300","202507","17","110,000","0","1","2010","산운로 37","202510~202710","신규","-","","","연립다세대"
"1014","경기도 성남시 분당구 야탑동","176","0176","0000","성환빌라","전세","63.7800","202507","17","31,000","0","1","1995","야탑로231번길 38","202508~202708","신규","-","","","연립다세대"
"1015","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","전세","59.9300","202507","16","35,831","0","4","1995","미금일로 122","202507~202707","갱신","사용","34,125","0","연립다세대"
"1016","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","전세","161.8900","202507","16","61,500","0","1","1995","미금로 114","202508~202708","갱신","-","59,000","0","연립다세대"
"1017","경기도 성남시 분당구 정자동","29","0029","0000","느티마을경남","월세","134.9700","202507","15","30,000","200","2","1995","황새울로132번길 27","202509~202709","신규","-","","","연립다세대"
"1018","경기도 성남시 분당구 운중동","307","0307","0000","운중동푸르지오하임","월세","84.7100","202507","15","5,000","260","3","2012","하오개로 377","202508~202708","신규","-","","","연립다세대"
"1019","경기도 성남시 분당구 운중동","874","0874","0000","산운마을2단지(월든힐스)","전세","231.2700","202507","15","180,000","0","1","2010","산운로 37","202507~202707","신규","-","","","연립다세대"
"1020","경기도 성남시 분당구 운중동","307","0307","0000","운중동푸르지오하임","월세","84.9900","202507","15","20,000","160","3","2012","하오개로 377","202509~202709","갱신","사용","20,000","150","연립다세대"
"1021","경기도 성남시 분당구 율동","287","0287","0000","PRIMEHILLS105","전세","47.4900","202507","15","33,000","0","1","2016","새마을로165번길 20","202509~202709","신규","-","","","연립다세대"
"1022","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(건영)951","월세","84.8800","202507","15","10,000","130","2","1995","장안로 67","202509~202709","신규","-","","","연립다세대"
"1023","경기도 성남시 분당구 운중동","875","0875","0000","산운마을1단지(월든힐스)","월세","193.5300","202507","14","30,000","700","1","2010","산운로 7","202509~202709","신규","-","","","연립다세대"
"1024","경기도 성남시 분당구 동원동","103-11","0103","0011","신성쉐르빌","월세","60.6300","202507","14","5,000","70","-1","2004","동원로 20","202509~202709","신규","-","","","연립다세대"
"1025","경기도 성남시 분당구 대장동","571-38","0571","0038","엘림빌라","전세","51.8700","202507","14","22,000","0","4","2016","벌장투리로23번길 2-1","202508~202708","갱신","-","20,000","0","연립다세대"
"1026","경기도 성남시 분당구 야탑동","493-15","0493","0015","YLC빌리지","전세","14.8500","202507","12","11,000","0","4","2012","판교로572번길 10","202508~202708","신규","-","","","연립다세대"
"1027","경기도 성남시 분당구 분당동","138","0138","0000","월드메르디앙","전세","185.9400","202507","12","90,000","0","3","1999","서현로478번길 26","202508~202708","갱신","-","90,000","0","연립다세대"
"1028","경기도 성남시 분당구 구미동","12","0012","0000","까치마을건영빌라5단지","전세","59.1000","202507","12","37,000","0","4","1995","미금일로 136","202509~202709","신규","-","","","연립다세대"
"1029","경기도 성남시 분당구 구미동","12","0012","0000","까치마을건영빌라5단지","전세","59.9300","202507","12","46,000","0","4","1995","미금일로 136","202508~202712","신규","-","","","연립다세대"
"1030","경기도 성남시 분당구 구미동","12","0012","0000","까치마을건영빌라5단지","전세","59.9300","202507","12","46,000","0","4","1995","미금일로 136","202508~202712","신규","-","","","연립다세대"
"1031","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","월세","59.8800","202507","12","22,000","70","2","1995","벌말로30번길 32","202509~202709","신규","-","","","연립다세대"
"1032","경기도 성남시 분당구 야탑동","158","0158","0000","대진빌라","전세","59.8600","202507","12","25,350","0","2","1994","판교로 654","-","-","-","","","연립다세대"
"1033","경기도 성남시 분당구 판교동","492","0492","0000","판교원마을13단지(휴먼시아연립)","전세","125.3200","202507","12","89,000","0","2","2009","서판교로 193","202507~202707","갱신","사용","85,000","0","연립다세대"
"1034","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","전세","59.9900","202507","11","41,600","0","3","1995","미금일로 122","202509~202709","갱신","-","40,000","0","연립다세대"
"1035","경기도 성남시 분당구 야탑동","218","0218","0000","매화마을현대","월세","59.9400","202507","11","10,000","50","3","1994","벌말로50번길 27","202509~202709","신규","-","","","연립다세대"
"1036","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","전세","134.4400","202507","11","85,000","0","3","1995","미금로 114","202508~202708","갱신","-","75,000","0","연립다세대"
"1037","경기도 성남시 분당구 서현동","322","0322","0000","정도","전세","53.8200","202507","11","34,000","0","1","1995","불정로406번길 7","202510~202710","신규","-","","","연립다세대"
"1038","경기도 성남시 분당구 운중동","874","0874","0000","산운마을2단지(월든힐스)","전세","172.9000","202507","11","140,000","0","1","2010","산운로 37","202510~202710","신규","-","","","연립다세대"
"1039","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(두산)1","전세","84.8800","202507","10","45,000","0","4","1994","장안로 67","202508~202708","신규","-","","","연립다세대"
"1040","경기도 성남시 분당구 분당동","45","0045","0000","동아빌라","전세","164.4350","202507","10","71,000","0","3","1994","예원로 7","202507~202707","갱신","사용","68,000","0","연립다세대"
"1041","경기도 성남시 분당구 대장동","571-31","0571","0031","써밋스페이스","전세","56.8980","202507","10","25,000","0","4","2016","벌장투리로23번길 2-6","202509~202709","신규","-","","","연립다세대"
"1042","경기도 성남시 분당구 이매동","296","0296","0000","이매포스파크","전세","84.9900","202507","09","51,000","0","1","2003","이매로123번길 12","202510~202710","신규","-","","","연립다세대"
"1043","경기도 성남시 분당구 운중동","381-2","0381","0002","판교파크하임2차","전세","107.1800","202507","09","65,000","0","1","2014","하오개로349번길 10","202509~202709","신규","-","","","연립다세대"
"1044","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","월세","59.9300","202507","09","35,000","7","1","1995","미금일로 122","202509~202709","갱신","사용","35,000","0","연립다세대"
"1045","경기도 성남시 분당구 분당동","113","0113","0000","장안타운(건영빌라)","전세","84.8800","202507","09","45,000","0","4","1995","서현로 471","202509~202709","갱신","-","45,000","0","연립다세대"
"1046","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","전세","59.8800","202507","09","43,000","0","2","1995","미금일로 122","202508~202708","신규","-","","","연립다세대"
"1047","경기도 성남시 분당구 서현동","322","0322","0000","정도","전세","53.8200","202507","08","30,000","0","3","1995","불정로406번길 7","202509~202709","신규","-","","","연립다세대"
"1048","경기도 성남시 분당구 궁내동","326-1","0326","0001","궁내동포레팰리스","전세","81.0700","202507","08","46,000","0","3","2021","궁내로40번길 31-4","202508~202708","신규","-","","","연립다세대"
"1049","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","월세","134.0400","202507","08","50,000","80","1","1995","미금로 114","202510~202710","신규","-","","","연립다세대"
"1050","경기도 성남시 분당구 정자동","29","0029","0000","느티마을선경","월세","134.9700","202507","08","10,000","250","3","1995","황새울로132번길 27","202511~202711","신규","-","","","연립다세대"
"1051","경기도 성남시 분당구 구미동","20","0020","0000","까치마을금성백조","전세","59.5050","202507","08","43,000","0","3","1995","미금일로90번길 11","202507~202707","신규","-","","","연립다세대"
"1052","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","월세","134.0400","202507","08","50,000","80","1","1995","미금로 114","202510~202710","신규","-","","","연립다세대"
"1053","경기도 성남시 분당구 궁내동","326-1","0326","0001","궁내동포레팰리스","전세","81.0700","202507","08","46,000","0","3","2021","궁내로40번길 31-4","202508~202708","신규","-","","","연립다세대"
"1054","경기도 성남시 분당구 판교동","552","0552","0000","판교원마을10단지(힐스테이트연립)","월세","150.3500","202507","07","30,000","360","1","2009","서판교로 73","202507~202707","신규","-","","","연립다세대"
"1055","경기도 성남시 분당구 야탑동","173","0173","0000","대원빌라(1단지)","전세","57.9750","202507","07","27,000","0","3","1994","야탑로245번길 11","202509~202709","신규","-","","","연립다세대"
"1056","경기도 성남시 분당구 구미동","20","0020","0000","까치마을금성백조","전세","59.6200","202507","07","30,000","0","1","1995","미금일로90번길 11","202507~202705","신규","-","","","연립다세대"
"1057","경기도 성남시 분당구 야탑동","270","0270","0000","매화마을화성빌리지","전세","84.8500","202507","06","40,500","0","4","1994","벌말로50번길 14","202507~202707","갱신","-","39,900","0","연립다세대"
"1058","경기도 성남시 분당구 분당동","96","0096","0000","장안타운(한신)","월세","84.9850","202507","05","3,150","179","3","1994","분당로263번길 68","202507~202707","갱신","사용","3,000","170","연립다세대"
"1059","경기도 성남시 분당구 야탑동","182","0182","0000","두원빌라(182)","전세","79.8200","202507","05","34,000","0","4","1994","야탑로231번길 35","202508~202708","신규","-","","","연립다세대"
"1060","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","전세","84.9653","202507","05","73,500","0","2","2023","판교대장로7길 37","202510~202710","갱신","사용","70,000","0","연립다세대"
"1061","경기도 성남시 분당구 분당동","96","0096","0000","장안타운(한신)","월세","68.4850","202507","05","10,000","120","3","1994","분당로263번길 68","202510~202710","신규","-","","","연립다세대"
"1062","경기도 성남시 분당구 야탑동","176","0176","0000","성환빌라","전세","63.7800","202507","04","30,000","0","2","1995","야탑로231번길 38","202507~202707","갱신","사용","30,000","0","연립다세대"
"1063","경기도 성남시 분당구 궁내동","343-3","0343","0003","갤러리하우스","전세","62.2150","202507","04","26,500","0","3","2009","궁내로 12","202508~202708","신규","-","","","연립다세대"
"1064","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","전세","75.9975","202507","04","70,000","0","1","2023","판교대장로7길 37","202510~202710","신규","-","","","연립다세대"
"1065","경기도 성남시 분당구 판교동","631","0631","0000","판교원마을4단지(푸르지오연립)","전세","153.8100","202507","04","120,000","0","2","2009","판교원로 186","202510~202910","신규","-","","","연립다세대"
"1066","경기도 성남시 분당구 서현동","323","0323","0000","효자촌대명","전세","58.9500","202507","04","40,000","0","4","1995","분당로263번길 67","202509~202709","신규","-","","","연립다세대"
"1067","경기도 성남시 분당구 야탑동","512","0512","0000","탑마을동아","전세","59.8500","202507","04","42,000","0","2","1994","성남대로 884-4","-","-","-","","","연립다세대"
"1068","경기도 성남시 분당구 분당동","44-2","0044","0002","한일인텔빌라","전세","182.2500","202507","03","73,500","0","2","1997","예원로6번길 4","202510~202710","갱신","사용","70,000","0","연립다세대"
"1069","경기도 성남시 분당구 서현동","322","0322","0000","정도","전세","59.8600","202507","03","40,000","0","4","1995","불정로406번길 7","202508~202708","갱신","사용","39,000","0","연립다세대"
"1070","경기도 성남시 분당구 이매동","346-4","0346","0004","더블레스","전세","65.1800","202507","03","53,000","0","1","2022","이매로144번길 3","202508~202708","신규","-","","","연립다세대"
"1071","경기도 성남시 분당구 야탑동","177","0177","0000","목련마을자영빌라","전세","57.9750","202507","03","27,000","0","4","1994","야탑로271번길 7","202509~202709","신규","-","","","연립다세대"
"1072","경기도 성남시 분당구 이매동","296","0296","0000","이매포스파크","월세","84.9900","202507","01","48,000","7","1","2003","이매로123번길 12","202508~202708","갱신","사용","48,000","0","연립다세대"
"1073","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","전세","59.9500","202507","01","40,000","0","4","1995","벌말로30번길 32","202509~202709","신규","-","","","연립다세대"
"1074","경기도 성남시 분당구 분당동","96","0096","0000","장안타운(한신)","전세","84.9850","202507","01","45,000","0","3","1994","분당로263번길 68","202507~202804","신규","-","","","연립다세대"
"1075","경기도 성남시 분당구 서현동","320","0320","0000","백산오페라하우스","전세","52.3669","202507","01","45,000","0","3","2004","불정로406번길 14","202507~202707","신규","-","","","연립다세대"
"1076","경기도 성남시 분당구 운중동","873","0873","0000","산운마을3단지(월든힐스)","전세","143.0900","202506","30","108,000","0","4","2010","산운로 55","202506~202706","갱신","사용","103,000","0","연립다세대"
"1077","경기도 성남시 분당구 운중동","360","0360","0000","판교파크하임403동","전세","50.5900","202506","30","36,000","0","1","2019","하오개로351번길 16-3","202506~202509","갱신","-","56,000","0","연립다세대"
"1078","경기도 성남시 분당구 분당동","61-4","0061","0004","하나빌라","전세","168.0300","202506","30","87,000","0","2","2000","예원로6번길 39","202508~202708","갱신","사용","87,000","0","연립다세대"
"1079","경기도 성남시 분당구 판교동","552","0552","0000","판교원마을10단지(힐스테이트연립)","월세","150.4200","202506","30","90,000","130","1","2009","서판교로 73","202507~202707","갱신","-","90,000","110","연립다세대"
