"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"15152","경기도 성남시 분당구 구미동","201","0201","0000","무지개(3단지)(건영)","전세","68.4000","202506","18","48,000","0","11","1996","미금로 63","202508~202708","신규","-","","","아파트"
"15153","경기도 성남시 분당구 구미동","77","0077","0000","까치마을(1단지)(대우롯데선경)","전세","51.3200","202506","18","33,100","0","2","1995","미금로 184","-","-","-","","","아파트"
"15154","경기도 성남시 분당구 구미동","63","0063","0000","까치마을(4단지)(롯데)","전세","84.7900","202506","18","57,850","0","21","1995","미금일로 58","202507~202707","갱신","사용","55,100","0","아파트"
"15155","경기도 성남시 분당구 금곡동","125","0125","0000","청솔마을(공무원)","전세","66.6000","202506","18","37,500","0","7","1994","금곡로 263","202508~202708","갱신","사용","36,500","0","아파트"
"15156","경기도 성남시 분당구 백현동","546","0546","0000","백현마을3단지(주공)임대","월세","39.6200","202506","18","3,094","21","15","2011","동판교로 92","202507~202706","갱신","-","2,955","20","아파트"
"15157","경기도 성남시 분당구 운중동","949","0949","0000","산운마을10단지(대광로제비앙)","월세","59.9410","202506","18","47,500","40","1","2009","판교원로81번길 15","202507~202707","신규","-","","","아파트"
"15158","경기도 성남시 분당구 대장동","636","0636","0000","판교해링턴플레이스","월세","46.9600","202506","18","21,440","25","14","2024","판교대장로5길 70","202505~202706","갱신","-","15,240","61","아파트"
"15159","경기도 성남시 분당구 운중동","988","0988","0000","산운마을6단지(신동아파밀리에)","월세","101.2000","202506","18","60,000","100","2","2009","산운로 121","202506~202606","갱신","사용","60,000","100","아파트"
"15160","경기도 성남시 분당구 금곡동","132","0132","0000","청솔마을(동아)","월세","135.0000","202506","18","25,200","96","3","1995","금곡로 233","202507~202707","갱신","사용","24,000","91","아파트"
"15161","경기도 성남시 분당구 금곡동","177","0177","0000","청솔마을(영남)","전세","53.6000","202506","18","56,000","0","9","1995","성남대로171번길 8","202509~202709","신규","-","","","아파트"
"15162","경기도 성남시 분당구 구미동","201","0201","0000","무지개(3단지)(건영)","전세","68.4000","202506","18","48,000","0","11","1996","미금로 63","202508~202708","신규","-","","","아파트"
"15163","경기도 성남시 분당구 구미동","110","0110","0000","하얀마을(5단지)(주공)","전세","39.0100","202506","18","29,900","0","18","1996","미금일로 21","202509~202709","갱신","사용","28,500","0","아파트"
"15164","경기도 성남시 분당구 정자동","215","0215","0000","더샵분당파크리버","전세","59.9474","202506","18","68,000","0","22","2021","돌마로 171","202509~202809","신규","-","","","아파트"
"15165","경기도 성남시 분당구 수내동","73","0073","0000","푸른마을(신성)","월세","84.7200","202506","18","10,000","220","1","1993","수내로192번길 25","202509~202709","신규","-","","","아파트"
"15166","경기도 성남시 분당구 이매동","99","0099","0000","이매촌(삼환)","전세","132.3700","202506","18","43,500","0","25","1995","양현로 220","202508~202708","신규","-","","","아파트"
"15167","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","전세","70.6800","202506","18","38,000","0","3","1993","장안로51번길 31","202507~202707","갱신","-","36,200","0","아파트"
"15168","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","월세","131.5500","202506","18","55,000","65","5","1994","장안로 15","202509~202709","신규","-","","","아파트"
"15169","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","월세","131.5500","202506","18","55,000","65","5","1994","장안로 15","202508~202708","신규","-","","","아파트"
"15170","경기도 성남시 분당구 분당동","38","0038","0000","샛별마을(우방)","전세","84.9900","202506","18","55,650","0","6","1994","수내로 181","202507~202707","갱신","사용","53,000","0","아파트"
"15171","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","전세","75.1880","202506","18","52,000","0","14","1993","장미로 101","202507~202707","갱신","사용","52,000","0","아파트"
"15172","경기도 성남시 분당구 야탑동","518","0518","0000","탑마을(주공)","전세","35.2800","202506","18","22,365","0","7","1993","매화로 12","202509~202709","갱신","-","21,300","0","아파트"
"15173","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","전세","84.9900","202506","18","42,000","0","3","1993","장미로 55","202506~202706","갱신","사용","42,000","0","아파트"
"15174","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","전세","59.4000","202506","18","42,000","0","6","1993","장미로 101","202507~202707","갱신","-","37,000","0","아파트"
"15175","경기도 성남시 분당구 야탑동","215","0215","0000","매화마을공무원2","전세","58.7100","202506","18","40,500","0","4","1995","장미로 139","202507~202707","신규","-","","","아파트"
"15176","경기도 성남시 분당구 야탑동","165","0165","0000","목련마을주공1단지","월세","26.3700","202506","18","262","5","7","1993","판교로 607","202507~202706","갱신","-","250","5","아파트"
"15177","경기도 성남시 분당구 이매동","132","0132","0000","아름마을(건영)","월세","101.8500","202506","18","45,000","70","10","1992","판교로 430","202509~202709","신규","-","","","아파트"
"15178","경기도 성남시 분당구 이매동","123","0123","0000","이매촌(청구)","월세","133.1500","202506","18","50,000","150","15","1992","양현로94번길 29","202508~202708","신규","-","","","아파트"
"15179","경기도 성남시 분당구 이매동","133","0133","0000","아름마을(두산)","월세","132.7200","202506","18","50,000","120","6","1993","탄천로 95","202507~202607","갱신","사용","50,000","80","아파트"
"15180","경기도 성남시 분당구 이매동","132","0132","0000","아름마을(한성)","전세","84.8900","202506","18","44,900","0","4","1992","판교로 430","202507~202707","갱신","-","40,900","0","아파트"
"15181","경기도 성남시 분당구 이매동","124","0124","0000","이매촌(한신)","월세","50.1000","202506","18","4,000","137","13","1992","서현로 181","202507~202707","갱신","사용","4,000","130","아파트"
"15182","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","전세","64.8000","202506","18","50,000","0","10","1991","중앙공원로 54","202507~202707","갱신","-","50,000","0","아파트"
"15183","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","월세","28.7100","202506","18","1,000","85","14","1991","중앙공원로 17","202507~202707","신규","-","","","아파트"
"15184","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","월세","84.6000","202506","18","30,000","170","2","1991","중앙공원로 54","202507~202707","신규","-","","","아파트"
"15185","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","전세","64.8000","202506","18","50,000","0","10","1991","중앙공원로 54","202507~202707","갱신","-","50,000","0","아파트"
"15186","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","전세","28.7100","202506","18","27,000","0","13","1991","중앙공원로 17","202508~202708","신규","-","","","아파트"
"15187","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","전세","28.7100","202506","18","27,000","0","3","1991","중앙공원로 17","202510~202710","갱신","-","26,000","0","아파트"
"15188","경기도 성남시 분당구 삼평동","741","0741","0000","판교푸르지오월드마크","전세","134.3300","202506","18","150,000","0","12","2013","대왕판교로606번길 58","202506~202706","신규","-","","","아파트"
"15189","경기도 성남시 분당구 삼평동","742","0742","0000","봇들마을8단지(주공)","전세","101.8400","202506","18","114,000","0","18","2009","동판교로 153","202508~202608","갱신","사용","114,000","0","아파트"
"15190","경기도 성남시 분당구 삼평동","738","0738","0000","봇들마을7단지","전세","108.1500","202506","18","120,000","0","5","2009","동판교로 155","202508~202708","신규","-","","","아파트"
"15191","경기도 성남시 분당구 삼평동","744","0744","0000","봇들마을9단지(금호어울림)","전세","115.0900","202506","18","114,000","0","9","2009","동판교로 156","202509~202709","신규","-","","","아파트"
"15192","경기도 성남시 분당구 삼평동","700","0700","0000","성남판교경기행복주택","월세","16.3900","202506","18","6,746","10","3","2020","판교로319번길 14","202507~202706","갱신","-","4,159","5","아파트"
"15193","경기도 성남시 분당구 삼평동","728","0728","0000","봇들마을6단지(주공)임대","월세","46.9800","202506","18","4,464","50","3","2011","동판교로 212","202507~202706","갱신","-","5,178","36","아파트"
"15194","경기도 성남시 분당구 삼평동","728","0728","0000","봇들마을6단지(주공)임대","월세","51.9600","202506","18","5,525","39","16","2011","동판교로 212","202507~202706","갱신","-","5,365","38","아파트"
"15195","경기도 성남시 분당구 삼평동","717","0717","0000","봇들마을2단지(이지더원)","전세","83.3920","202506","18","58,800","0","12","2009","판교로 393","202507~202707","갱신","사용","56,000","0","아파트"
"15196","경기도 성남시 분당구 판교동","585","0585","0000","판교원마을9단지(한림풀에버)","월세","71.8438","202506","18","30,000","147","13","2009","서판교로 29","202506~202509","갱신","사용","30,000","135","아파트"
"15197","경기도 성남시 분당구 판교동","623","0623","0000","판교원마을2단지(푸르지오)","전세","115.0900","202506","18","98,000","0","1","2009","판교로 30","202509~202709","신규","-","","","아파트"
"15198","경기도 성남시 분당구 정자동","198","0198","0000","정든마을(6단지)(우성)","전세","48.8400","202506","18","38,000","0","4","1994","불정로 195","202509~202709","갱신","-","38,000","0","아파트"
"15199","경기도 성남시 분당구 정자동","198","0198","0000","정든마을(6단지)(우성)","전세","48.8400","202506","18","38,000","0","4","1994","불정로 195","202509~202709","갱신","-","38,000","0","아파트"
"15200","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양515-529)","전세","101.9300","202506","18","70,000","0","4","1992","내정로 151","202506~202706","갱신","사용","70,000","0","아파트"
"15201","경기도 성남시 분당구 정자동","117","0117","0000","한솔마을(6단지)(주공)","월세","39.8700","202506","18","10,000","75","9","1995","내정로 54","202507~202707","신규","-","","","아파트"
"15202","경기도 성남시 분당구 정자동","117","0117","0000","한솔마을(6단지)(주공)","전세","37.6700","202506","18","31,000","0","4","1995","내정로 54","202507~202707","신규","-","","","아파트"
"15203","경기도 성남시 분당구 정자동","180","0180","0000","미켈란쉐르빌","월세","19.9600","202506","18","3,000","77","5","2003","정자일로 100","202506~202706","신규","-","","","아파트"
"15204","경기도 성남시 분당구 정자동","215","0215","0000","더샵분당파크리버","월세","84.9377","202506","18","50,000","200","17","2021","돌마로 171","202508~202708","신규","-","","","아파트"
"15205","경기도 성남시 분당구 정자동","10-1","0010","0001","현대I-PARK2","전세","145.4600","202506","18","126,000","0","10","2003","정자일로213번길 19","202507~202707","갱신","사용","120,000","0","아파트"
"15206","경기도 성남시 분당구 정자동","192","0192","0000","정든마을(8단지)(한진)","전세","162.3600","202506","18","90,000","0","13","1995","불정로 119","202510~202710","신규","-","","","아파트"
"15207","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","전세","35.2800","202506","18","26,500","0","4","1994","백현로 206","202507~202707","갱신","-","25,000","0","아파트"
"15208","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","전세","28.7100","202506","17","27,000","0","4","1991","중앙공원로 17","202508~202708","신규","-","","","아파트"
"15209","경기도 성남시 분당구 서현동","291","0291","0000","효자촌(동아)","월세","84.7200","202506","17","10,000","220","1","1992","돌마로486번길 7","202509~202709","신규","-","","","아파트"
"15210","경기도 성남시 분당구 서현동","87","0087","0000","시범삼성","월세","84.6900","202506","17","20,000","215","8","1991","중앙공원로 53","202507~202707","갱신","-","30,000","150","아파트"
"15211","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","전세","28.7100","202506","17","27,000","0","4","1991","중앙공원로 17","202508~202708","신규","-","","","아파트"
"15212","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","월세","42.7500","202506","17","3,000","84","24","1994","백현로 206","202507~202707","갱신","-","3,000","80","아파트"
"15213","경기도 성남시 분당구 이매동","133","0133","0000","아름마을(두산)","월세","132.7200","202506","17","50,715","22","13","1993","탄천로 95","202509~202709","신규","-","","","아파트"
"15214","경기도 성남시 분당구 이매동","100","0100","0000","이매촌(삼성)","전세","127.8300","202506","17","80,000","0","3","1994","양현로 192","202506~202706","갱신","-","50,000","0","아파트"
"15215","경기도 성남시 분당구 분당동","35","0035","0000","샛별마을(동성)","전세","84.8200","202506","17","55,600","0","11","1992","분당로 212","202507~202707","갱신","-","53,000","0","아파트"
"15216","경기도 성남시 분당구 수내동","55","0055","0000","파크타운(롯데)","전세","131.4900","202506","17","97,500","0","5","1993","내정로 152","202508~202708","신규","-","","","아파트"
"15217","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양515-529)","전세","84.9000","202506","17","85,000","0","17","1992","내정로165번길 35","202509~202709","신규","-","","","아파트"
"15218","경기도 성남시 분당구 삼평동","728","0728","0000","봇들마을6단지(주공)임대","월세","46.9800","202506","17","7,617","15","6","2011","동판교로 212","202507~202706","갱신","-","4,483","32","아파트"
"15219","경기도 성남시 분당구 삼평동","728","0728","0000","봇들마을6단지(주공)임대","월세","51.9600","202506","17","7,725","25","4","2011","동판교로 212","202507~202706","갱신","-","5,525","39","아파트"
"15220","경기도 성남시 분당구 삼평동","728","0728","0000","봇들마을6단지(주공)임대","월세","51.9000","202506","17","1,425","51","3","2011","동판교로 212","202507~202706","갱신","-","5,901","42","아파트"
"15221","경기도 성남시 분당구 야탑동","517","0517","0000","탑마을(벽산)","전세","84.9100","202506","17","55,000","0","1","1994","야탑로 124","202508~202708","신규","-","","","아파트"
"15222","경기도 성남시 분당구 야탑동","525","0525","0000","탑마을(경남)1","전세","69.8700","202506","17","50,000","0","16","1994","판교로 519","202507~202707","갱신","사용","48,000","0","아파트"
"15223","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(코오롱)1","전세","74.1400","202506","17","58,000","0","15","1993","장미로 55","202508~202708","신규","-","","","아파트"
"15224","경기도 성남시 분당구 야탑동","511","0511","0000","탑마을(기산)1","월세","131.4000","202506","17","62,000","65","12","1993","양현로 272","202507~202707","갱신","사용","60,000","60","아파트"
"15225","경기도 성남시 분당구 야탑동","518","0518","0000","탑마을(주공)","전세","36.0000","202506","17","20,790","0","2","1993","매화로 12","202507~202707","갱신","-","19,800","0","아파트"
"15226","경기도 성남시 분당구 야탑동","211","0211","0000","매화마을(주공4)","월세","41.8500","202506","17","2,000","90","9","1993","장미로 193","202507~202707","신규","-","","","아파트"
"15227","경기도 성남시 분당구 야탑동","201","0201","0000","매화마을공무원1","전세","59.9800","202506","17","38,000","0","13","1995","매화로 92","202508~202708","갱신","-","33,000","0","아파트"
"15228","경기도 성남시 분당구 야탑동","201","0201","0000","매화마을공무원1","전세","58.9200","202506","17","35,800","0","11","1995","매화로 92","202508~202708","갱신","-","34,100","0","아파트"
"15229","경기도 성남시 분당구 야탑동","205","0205","0000","매화마을(주공3)","전세","41.8500","202506","17","23,000","0","5","1993","양현로 507","202509~202709","갱신","-","22,000","0","아파트"
"15230","경기도 성남시 분당구 야탑동","205","0205","0000","매화마을(주공3)","전세","41.8500","202506","17","23,000","0","5","1993","양현로 507","202509~202709","갱신","-","22,000","0","아파트"
"15231","경기도 성남시 분당구 분당동","34","0034","0000","샛별마을(라이프)","월세","58.1700","202506","17","10,000","120","4","1992","분당로 190","202509~202709","신규","-","","","아파트"
"15232","경기도 성남시 분당구 분당동","38","0038","0000","샛별마을(우방)","전세","133.8600","202506","17","78,750","0","6","1994","수내로 181","202506~202706","갱신","사용","75,000","0","아파트"
"15233","경기도 성남시 분당구 분당동","39","0039","0000","샛별마을(삼부)","월세","84.6000","202506","17","50,000","60","5","1992","수내로 201","202507~202707","신규","-","","","아파트"
"15234","경기도 성남시 분당구 삼평동","722","0722","0000","봇들마을3단지(주공)","전세","59.8400","202506","17","70,000","0","1","2009","동판교로 225","202510~202710","신규","-","","","아파트"
"15235","경기도 성남시 분당구 삼평동","705","0705","0000","봇들마을1단지(판교신미주)","전세","83.4590","202506","17","73,000","0","6","2009","동판교로 275","202507~202707","신규","-","","","아파트"
"15236","경기도 성남시 분당구 정자동","28-1","0028","0001","로얄팰리스","월세","137.7600","202506","17","10,000","420","14","2003","성남대로 449","202509~202709","신규","-","","","아파트"
"15237","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양515-529)","전세","84.9000","202506","17","85,000","0","17","1992","내정로165번길 35","202509~202709","신규","-","","","아파트"
"15238","경기도 성남시 분당구 수내동","1-1","0001","0001","분당지웰푸르지오","전세","96.2054","202506","17","129,000","0","23","2022","수내로 39","202509~202709","신규","-","","","아파트"
"15239","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","전세","35.2800","202506","17","25,200","0","10","1994","백현로 206","202507~202707","갱신","-","24,000","0","아파트"
"15240","경기도 성남시 분당구 판교동","513","0513","0000","판교원마을11단지(힐스테이트)","전세","118.6000","202506","17","84,000","0","3","2009","서판교로 147","202508~202708","갱신","사용","80,000","0","아파트"
"15241","경기도 성남시 분당구 판교동","622","0622","0000","판교원마을1단지(파라곤)","전세","118.9100","202506","17","84,000","0","6","2009","판교로 50","202507~202707","갱신","-","80,000","0","아파트"
"15242","경기도 성남시 분당구 정자동","180","0180","0000","미켈란쉐르빌","전세","134.9900","202506","17","110,000","0","28","2003","정자일로 100","202507~202707","갱신","-","90,000","40","아파트"
"15243","경기도 성남시 분당구 정자동","28-1","0028","0001","로얄팰리스","월세","137.7600","202506","17","10,000","420","14","2003","성남대로 449","202509~202709","신규","-","","","아파트"
"15244","경기도 성남시 분당구 이매동","100","0100","0000","이매촌(삼성)","월세","73.2500","202506","17","10,000","200","7","1994","양현로 220","202508~202608","신규","-","","","아파트"
"15245","경기도 성남시 분당구 이매동","133","0133","0000","아름마을(두산)","월세","132.7200","202506","17","50,715","22","13","1993","탄천로 95","-","-","-","","","아파트"
"15246","경기도 성남시 분당구 서현동","301","0301","0000","효자촌(삼환)","전세","84.1570","202506","17","54,600","0","4","1993","불정로 361","202508~202708","갱신","-","52,000","0","아파트"
"15247","경기도 성남시 분당구 서현동","87","0087","0000","시범한신","전세","84.6900","202506","17","75,000","0","14","1991","중앙공원로 53","202509~202709","신규","-","","","아파트"
"15248","경기도 성남시 분당구 금곡동","133","0133","0000","청솔마을(주공9단지)","전세","36.5400","202506","17","33,000","0","13","1995","미금로 216","202507~202707","신규","-","","","아파트"
"15249","경기도 성남시 분당구 운중동","989","0989","0000","산운마을5단지(한성필하우스)","전세","84.6283","202506","17","71,000","0","3","2009","산운로 97","202508~202708","신규","-","","","아파트"
"15250","경기도 성남시 분당구 운중동","988","0988","0000","산운마을6단지(신동아파밀리에)","전세","101.2000","202506","17","85,000","0","1","2009","산운로 121","202509~202710","신규","-","","","아파트"
"15251","경기도 성남시 분당구 금곡동","141","0141","0000","청솔마을(대원)","전세","129.4500","202506","17","95,000","0","15","1995","미금로 215","202509~202709","신규","-","","","아파트"
"15252","경기도 성남시 분당구 금곡동","181","0181","0000","청솔마을(한라)","전세","58.8000","202506","17","38,800","0","7","1995","정자일로 72","202508~202708","갱신","사용","37,000","0","아파트"
"15253","경기도 성남시 분당구 금곡동","125","0125","0000","청솔마을(공무원)","월세","58.7100","202506","17","10,000","75","2","1995","금곡로 263","202508~202708","신규","-","","","아파트"
"15254","경기도 성남시 분당구 금곡동","125","0125","0000","청솔마을(공무원)","전세","58.1900","202506","17","48,000","0","15","1994","금곡로 263","202507~202707","신규","-","","","아파트"
"15255","경기도 성남시 분당구 금곡동","133","0133","0000","청솔마을(주공9단지)","전세","42.8400","202506","17","34,000","0","4","1996","미금로 216","202507~202707","신규","-","","","아파트"
"15256","경기도 성남시 분당구 대장동","636","0636","0000","판교해링턴플레이스","월세","55.9700","202506","17","25,820","30","16","2024","판교대장로5길 70","202505~202706","갱신","-","18,320","73","아파트"
"15257","경기도 성남시 분당구 대장동","636","0636","0000","판교해링턴플레이스","월세","55.9700","202506","17","25,820","30","16","2024","판교대장로5길 70","202505~202706","갱신","-","18,320","73","아파트"
"15258","경기도 성남시 분당구 대장동","623","623","0000","판교풍경채어바니티(7단지)","전세","84.9730","202506","17","68,000","0","6","2021","판교대장로 77","202508~202708","신규","-","","","아파트"
"15259","경기도 성남시 분당구 대장동","591","0591","0000","판교퍼스트힐푸르지오A2","전세","84.9700","202506","17","52,500","0","2","2021","판교대장로7길 57","202507~202707","갱신","사용","50,000","0","아파트"
"15260","경기도 성남시 분당구 구미동","211","0211","0000","무지개(1단지)(대림)","월세","47.5200","202506","17","10,000","77","13","1995","미금로 23","202506~202706","갱신","-","28,000","0","아파트"
"15261","경기도 성남시 분당구 구미동","211","0211","0000","무지개(1단지)(대림)","전세","84.9700","202506","17","52,000","0","6","1995","미금로 23","202508~202708","신규","-","","","아파트"
"15262","경기도 성남시 분당구 구미동","112","0112","0000","하얀마을(6단지)(공공임대)","월세","37.6700","202506","17","3,003","17","1","1996","미금일로 57","202508~202707","갱신","-","1,503","27","아파트"
"15263","경기도 성남시 분당구 백현동","608","0608","0000","THESHARP판교퍼스트파크","전세","84.8034","202506","17","74,000","0","13","2021","판교백현로 38","202507~202707","신규","-","","","아파트"
"15264","경기도 성남시 분당구 백현동","554","0554","0000","백현마을5단지(주공)","월세","74.7600","202506","17","70,000","30","19","2009","판교역로 102","202507~202707","갱신","사용","70,000","15","아파트"
"15265","경기도 성남시 분당구 백현동","545","0545","0000","백현마을2단지","전세","101.9100","202506","17","90,000","0","2","2009","동판교로 122","202506~202706","신규","-","","","아파트"
"15266","경기도 성남시 분당구 대장동","623","623","0000","판교풍경채어바니티(7단지)","전세","84.9730","202506","16","65,000","0","13","2021","판교대장로 77","202507~202707","신규","-","","","아파트"
"15267","경기도 성남시 분당구 구미동","88","0088","0000","까치마을(2단지)(주공)","월세","58.1400","202506","16","10,000","150","8","1995","미금일로 22","202507~202707","신규","-","","","아파트"
"15268","경기도 성남시 분당구 구미동","88","0088","0000","까치마을(2단지)(주공)","전세","49.6700","202506","16","40,000","0","5","1996","미금일로 22","202506~202706","신규","-","","","아파트"
"15269","경기도 성남시 분당구 백현동","556","0556","0000","백현마을7단지(주공)","월세","74.7600","202506","16","60,000","36","15","2009","판교역로 98","202507~202707","갱신","-","10,000","250","아파트"
"15270","경기도 성남시 분당구 백현동","525","0525","0000","백현마을9단지(e편한세상)","월세","117.2000","202506","16","75,000","80","1","2009","판교역로 49","202508~202708","신규","-","","","아파트"
"15271","경기도 성남시 분당구 운중동","918","0918","0000","산운마을13단지(태영)","전세","84.7200","202506","16","68,000","0","7","2010","판교원로82번길 30","202508~202708","신규","-","","","아파트"
"15272","경기도 성남시 분당구 백현동","556","0556","0000","백현마을7단지(주공)","월세","74.7600","202506","16","60,000","36","15","2009","판교역로 98","202506~202706","갱신","-","10,000","250","아파트"
"15273","경기도 성남시 분당구 백현동","555","0555","0000","백현마을6단지(주공)","월세","74.7600","202506","16","60,000","80","16","2009","판교역로 100","202401~202601","신규","-","","","아파트"
"15274","경기도 성남시 분당구 금곡동","132","0132","0000","청솔마을(동아)","월세","101.9900","202506","16","50,000","100","9","1995","금곡로 233","202506~202706","신규","-","","","아파트"
"15275","경기도 성남시 분당구 대장동","636","0636","0000","판교해링턴플레이스","월세","55.9700","202506","16","25,068","30","19","2024","판교대장로5길 70","202504~202705","갱신","-","17,468","74","아파트"
"15276","경기도 성남시 분당구 대장동","592","0592","0000","판교퍼스트힐푸르지오1단지","전세","84.9700","202506","16","61,000","0","13","2021","판교대장로7길 69","202509~202709","신규","-","","","아파트"
"15277","경기도 성남시 분당구 대장동","636","0636","0000","판교해링턴플레이스","월세","46.9600","202506","16","21,440","25","9","2024","판교대장로5길 70","202505~202707","갱신","-","15,240","61","아파트"
"15278","경기도 성남시 분당구 대장동","636","0636","0000","판교해링턴플레이스","월세","46.9600","202506","16","20,800","25","4","2024","판교대장로5길 70","202504~202705","갱신","-","14,500","62","아파트"
"15279","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","전세","41.8500","202506","16","15,000","0","14","1994","정자로 115","202508~202708","신규","-","","","아파트"
"15280","경기도 성남시 분당구 수내동","54","0054","0000","파크타운(삼익)","전세","131.4900","202506","16","70,500","0","11","1993","내정로166번길 42","202508~202708","갱신","사용","70,000","160","아파트"
"15281","경기도 성남시 분당구 이매동","99","0099","0000","이매촌(삼환)","전세","132.3700","202506","16","73,000","0","1","1995","양현로 220","202509~202709","신규","-","","","아파트"
"15282","경기도 성남시 분당구 이매동","100","0100","0000","이매촌(삼성)","전세","73.2500","202506","16","60,000","0","10","1994","양현로 220","202507~202706","갱신","-","58,000","0","아파트"
"15283","경기도 성남시 분당구 이매동","100","0100","0000","이매촌(삼성)","전세","84.9400","202506","16","69,000","0","2","1994","양현로 192","202506~202706","갱신","-","70,000","0","아파트"
"15284","경기도 성남시 분당구 이매동","111","0111","0000","이매촌(진흥)","전세","59.5800","202506","16","51,000","0","10","1993","양현로 138","202508~202708","신규","-","","","아파트"
"15285","경기도 성남시 분당구 삼평동","728","0728","0000","봇들마을6단지(주공)임대","월세","46.9800","202506","16","7,465","15","7","2011","동판교로 212","202507~202706","갱신","-","4,483","32","아파트"
"15286","경기도 성남시 분당구 삼평동","728","0728","0000","봇들마을6단지(주공)임대","월세","51.9600","202506","16","5,525","39","9","2011","동판교로 212","202507~202706","갱신","-","5,365","38","아파트"
"15287","경기도 성남시 분당구 삼평동","738","0738","0000","봇들마을7단지","전세","84.5000","202506","16","95,000","0","2","2009","동판교로 155","202509~202709","신규","-","","","아파트"
"15288","경기도 성남시 분당구 삼평동","728","0728","0000","봇들마을6단지(주공)임대","월세","39.9900","202506","16","3,087","22","5","2011","동판교로 212","202507~202706","갱신","-","3,087","22","아파트"
"15289","경기도 성남시 분당구 삼평동","717","0717","0000","봇들마을2단지(이지더원)","월세","84.2822","202506","16","10,000","240","3","2009","판교로 393","202509~202709","신규","-","","","아파트"
"15290","경기도 성남시 분당구 삼평동","717","0717","0000","봇들마을2단지(이지더원)","월세","84.2822","202506","16","10,000","225","8","2009","판교로 393","202506~202706","갱신","사용","10,000","225","아파트"
"15291","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","전세","28.7100","202506","16","21,800","0","3","1991","중앙공원로 17","202508~202708","신규","-","","","아파트"
"15292","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","월세","134.8700","202506","16","70,000","13","2","1991","중앙공원로 17","202507~202707","갱신","사용","70,000","0","아파트"
"15293","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","전세","84.9900","202506","16","60,000","0","6","1992","중앙공원로 17","202509~202611","신규","-","","","아파트"
"15294","경기도 성남시 분당구 서현동","87","0087","0000","시범한신","월세","84.6900","202506","16","10,000","260","3","1991","중앙공원로 53","202509~202709","신규","-","","","아파트"
"15295","경기도 성남시 분당구 서현동","92","0092","0000","시범현대","전세","84.9500","202506","16","69,000","0","21","1992","중앙공원로 20","202508~202708","신규","-","","","아파트"
"15296","경기도 성남시 분당구 서현동","310","0310","0000","효자촌(대창)","전세","84.6960","202506","16","56,000","0","2","1994","분당로263번길 13","202508~202708","신규","-","","","아파트"
"15297","경기도 성남시 분당구 서현동","310","0310","0000","효자촌(대창)","전세","84.6960","202506","16","56,000","0","2","1994","분당로263번길 13","-","-","-","","","아파트"
