"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"371","경기도 성남시 수정구 수진동","2***","다가구","8m미만","109.85","63.50","202601","10","83,000","개인","개인","1991","산성대로157번길","-","중개거래","경기 성남시 수정구"
"372","경기도 성남시 수정구 수진동","6**","다가구","8m미만","124.69","66.80","202601","10","85,000","개인","개인","1995","탄리로53번길","-","중개거래","경기 성남시 수정구"
"373","경기도 성남시 수정구 수진동","2***","단독","8m미만","41.98","56.50","202601","10","70,000","개인","개인","1972","제일로98번길","-","중개거래","경기 성남시 수정구"
"374","경기도 성남시 수정구 수진동","1***","다가구","8m미만","122.88","68.10","202601","10","85,000","개인","개인","1992","산성대로173번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구, 서울 강서구"
"375","경기도 성남시 수정구 수진동","2***","다가구","8m미만","109.19","62.10","202601","10","78,000","개인","개인","1989","탄리로15번길","-","중개거래","경기 성남시 수정구"
"376","경기도 성남시 수정구 태평동","5***","단독","8m미만","126.31","69.40","202601","10","54,700","개인","개인","1989","남문로8번길","-","중개거래","경기 성남시 수정구"
"377","경기도 성남시 수정구 태평동","1***","단독","8m미만","46.66","62.50","202601","10","35,000","개인","개인","1985","태평로82번길","-","중개거래","경기 성남시 수정구"
"378","경기도 성남시 수정구 신흥동","4***","단독","8m미만","208.89","112.70","202601","10","110,000","개인","개인","1989","산성대로225번길","-","중개거래","경기 성남시 수정구"
"379","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","125.46","74.70","202601","10","80,000","개인","개인","1992","수정로170번길","-","중개거래","경기 성남시 수정구"
"380","경기도 성남시 수정구 수진동","5**","다가구","8m미만","105.76","64.10","202601","10","87,000","개인","개인","1991","수정남로66번길","-","중개거래","경기 성남시 수정구"
"381","경기도 성남시 수정구 수진동","6**","다가구","8m미만","109.92","66.10","202601","09","85,100","개인","개인","1991","탄리로53번길","-","중개거래","경기 성남시 수정구"
"382","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","104.18","60.80","202601","09","70,000","개인","개인","1991","탄리로30번길","-","중개거래","경기 성남시 수정구"
"383","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","185.93","74.00","202601","09","88,000","개인","개인","1989","시민로139번길","-","중개거래","경기 성남시 수정구"
"384","경기도 성남시 수정구 태평동","3***","다가구","8m미만","136.35","61.50","202601","09","60,000","개인","개인","1990","남문로63번길","-","중개거래","경기 성남시 수정구"
"385","경기도 성남시 수정구 태평동","4***","단독","8m미만","113.70","64.50","202601","09","54,000","개인","개인","1988","남문로47번길","-","중개거래","경기 성남시 수정구"
"386","경기도 성남시 수정구 수진동","1***","단독","8m미만","113.30","62.80","202601","09","85,000","개인","개인","1994","제일로124번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"387","경기도 성남시 수정구 수진동","1***","다가구","8m미만","120.48","68.80","202601","09","85,000","개인","개인","1991","탄리로17번길","-","중개거래","경기 성남시 수정구"
"388","경기도 성남시 수정구 수진동","2***","단독","8m미만","111.96","60.50","202601","09","85,000","개인","개인","1997","산성대로181번길","-","중개거래","경기 성남시 수정구"
"389","경기도 성남시 수정구 수진동","2**","단독","8m미만","164.72","136.60","202601","08","121,000","개인","개인","1972","수정남로54번길","-","중개거래","경기 성남시 수정구"
"390","경기도 성남시 수정구 수진동","2***","단독","8m미만","122.01","65.10","202601","08","80,000","개인","개인","1990","탄리로15번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"391","경기도 성남시 수정구 수진동","1***","다가구","8m미만","134.52","70.40","202601","08","95,000","개인","개인","1993","산성대로157번길","-","중개거래","경기 성남시 수정구"
"392","경기도 성남시 수정구 수진동","4***","다가구","8m미만","178.80","66.10","202601","08","77,000","개인","개인","1990","성남대로1180번길","-","중개거래","경기 성남시 수정구"
"393","경기도 성남시 수정구 수진동","1***","단독","8m미만","125.34","58.20","202601","08","80,000","개인","개인","1991","수정남로52번길","-","중개거래","경기 성남시 수정구, 서울 강남구"
"394","경기도 성남시 수정구 수진동","1**","다가구","8m미만","121.98","67.80","202601","07","32,800","개인","개인","1990","수정남로46번길","-","직거래","-"
"395","경기도 성남시 수정구 신흥동","5***","단독","8m미만","94.59","58.80","202601","07","65,000","개인","개인","1991","수정로170번길","-","중개거래","경기 성남시 수정구"
"396","경기도 성남시 수정구 태평동","3***","다가구","12m미만","72.80","148.80","202601","07","58,500","개인","개인","1975","수정로153번길","-","중개거래","경기 성남시 수정구"
"397","경기도 성남시 수정구 수진동","8**","다가구","8m미만","105.84","64.50","202601","07","82,000","개인","개인","1991","수정남로66번길","-","중개거래","경기 성남시 수정구"
"398","경기도 성남시 수정구 수진동","1***","단독","8m미만","115.36","65.10","202601","07","84,000","개인","개인","1991","제일로124번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"399","경기도 성남시 수정구 신흥동","2***","다가구","8m미만","136.47","71.10","202601","07","83,000","개인","개인","1994","공원로367번길","-","중개거래","경기 성남시 수정구"
"400","경기도 성남시 수정구 태평동","5***","다가구","8m미만","100.50","71.70","202601","06","53,570","기타","개인","1984","남문로7번길","-","직거래","-"
"401","경기도 성남시 수정구 신흥동","3***","다가구","8m미만","100.25","58.50","202601","05","65,500","개인","개인","1992","수정로228번길","-","중개거래","경기 성남시 수정구, 서울 강남구"
"402","경기도 성남시 수정구 신흥동","3***","다가구","8m미만","91.34","51.90","202601","05","58,000","개인","개인","1989","수정남로164번길","-","중개거래","경기 성남시 수정구"
"403","경기도 성남시 수정구 수진동","3***","다가구","8m미만","130.20","71.40","202601","05","70,000","개인","개인","1991","수정남로22번길","-","중개거래","경기 성남시 수정구"
"404","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","104.01","58.80","202601","03","67,000","개인","개인","1991","탄리로16번길","-","중개거래","경기 성남시 수정구"
"405","경기도 성남시 수정구 신흥동","6***","단독","8m미만","98.81","60.50","202601","03","70,000","개인","개인","1989","산성대로215번길","-","중개거래","경기 성남시 수정구"
"406","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","115.36","63.10","202601","03","67,000","개인","개인","1989","산성대로225번길","-","중개거래","경기 성남시 수정구, 서울 강북구"
"407","경기도 성남시 수정구 수진동","1***","단독","8m미만","56.86","57.90","202601","03","75,000","개인","개인","1972","수정남로54번길","-","중개거래","경기 성남시 수정구"
"408","경기도 성남시 수정구 수진동","5**","다가구","8m미만","121.33","67.80","202601","03","90,700","개인","개인","1990","수정로136번길","-","중개거래","경기 성남시 수정구"
"409","경기도 성남시 수정구 수진동","1***","다가구","8m미만","113.58","58.20","202601","03","80,000","개인","개인","1998","제일로110번길","-","중개거래","경기 성남시 수정구"
"410","경기도 성남시 수정구 신흥동","4***","단독","8m미만","43.07","53.90","202601","03","59,000","개인","개인","1975","산성대로225번길","-","중개거래","경기 성남시 수정구"
"411","경기도 성남시 수정구 수진동","8**","다가구","8m미만","107.46","65.50","202601","02","77,000","개인","개인","1988","수정남로68번길","-","중개거래","경기 성남시 수정구"
"412","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","121.44","69.80","202601","02","75,000","개인","개인","1991","탄리로52번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"413","경기도 성남시 수정구 수진동","3***","단독","8m미만","736.74","276.40","202601","02","195,000","개인","개인","1996","수정로74번길","-","중개거래","경기 성남시 수정구"
"414","경기도 성남시 수정구 수진동","2**","단독","12m미만","211.00","64.10","202512","31","111,000","개인","개인","1994","수정남로52번길","-","중개거래","경기 성남시 수정구"
"415","경기도 성남시 수정구 신흥동","4***","단독","8m미만","52.33","61.50","202512","31","62,000","개인","개인","1973","산성대로215번길","-","중개거래","경기 성남시 수정구"
"416","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","125.40","64.50","202512","31","74,000","개인","개인","1997","탄리로16번길","-","중개거래","경기 성남시 수정구"
"417","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","106.92","62.50","202512","31","72,000","개인","개인","1991","탄리로38번길","-","중개거래","경기 성남시 수정구"
"418","경기도 성남시 수정구 수진동","2***","다가구","8m미만","161.91","73.70","202512","31","100,000","개인","개인","1988","제일로102번길","-","중개거래","경기 성남시 수정구"
"419","경기도 성남시 수정구 수진동","1***","단독","8m미만","124.40","59.50","202512","30","83,500","개인","개인","1991","산성대로165번길","-","중개거래","경기 성남시 수정구"
"420","경기도 성남시 수정구 수진동","7**","단독","8m미만","111.58","65.50","202512","30","84,800","개인","개인","1988","수정로136번길","-","중개거래","경기 성남시 수정구"
"421","경기도 성남시 수정구 수진동","1***","다가구","8m미만","82.87","68.80","202512","29","82,000","개인","개인","1985","탄리로25번길","-","중개거래","경기 성남시 수정구"
"422","경기도 성남시 수정구 수진동","2***","다가구","8m미만","198.99","95.90","202512","29","119,500","개인","개인","1999","탄리로5번길","-","중개거래","경기 성남시 수정구"
"423","경기도 성남시 수정구 수진동","6**","다가구","8m미만","121.86","65.50","202512","29","78,000","개인","개인","1972","탄리로53번길","-","중개거래","경기 성남시 수정구"
