"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"5626","경기도 성남시 수정구 복정동","6**","12m미만","30.00","월세","202508","25","500","45","2004","복정로118번길","202509~202709","신규","-","","","단독다가구"
"5627","경기도 성남시 수정구 수진동","3***","8m미만","41.48","월세","202508","25","8,000","10","1989","성남대로1210번길","202508~202708","갱신","-","7,000","0","단독다가구"
"5628","경기도 성남시 수정구 수진동","9**","8m미만","35.86","월세","202508","25","500","40","1989","수정남로60번길","202509~202708","신규","-","","","단독다가구"
"5629","경기도 성남시 수정구 수진동","3***","8m미만","45.00","전세","202508","25","15,000","0","1972","수정남로26번길","202508~202708","신규","-","","","단독다가구"
"5630","경기도 성남시 수정구 수진동","7**","8m미만","40.85","월세","202508","25","500","30","1992","탄리로45번길","202509~202709","신규","-","","","단독다가구"
"5631","경기도 성남시 수정구 수진동","2***","8m미만","28.71","월세","202508","25","500","45","1990","탄리로7번길","202508~202708","신규","-","","","단독다가구"
"5632","경기도 성남시 수정구 오야동","2**","8m미만","25.00","전세","202508","25","9,000","0","2006","오야로","202510~202710","신규","-","","","단독다가구"
"5633","경기도 성남시 수정구 태평동","4***","8m미만","33.32","월세","202508","24","200","45","1986","탄리로147번길","202509~202709","신규","-","","","단독다가구"
"5634","경기도 성남시 수정구 수진동","3***","8m미만","30.54","월세","202508","24","500","45","1991","수정남로20번길","202509~202709","신규","-","","","단독다가구"
"5635","경기도 성남시 수정구 태평동","7**","8m미만","44.17","월세","202508","24","500","40","1989","탄리로146번길","202509~202709","신규","-","","","단독다가구"
"5636","경기도 성남시 수정구 복정동","6**","12m미만","35.00","월세","202508","24","2,000","68","","성남대로1542번길","202509~202709","신규","-","","","단독다가구"
"5637","경기도 성남시 수정구 태평동","5***","8m미만","21.00","월세","202508","23","500","54","1991","태평로8번길","202508~202708","신규","-","","","단독다가구"
"5638","경기도 성남시 수정구 태평동","3***","8m미만","21.48","월세","202508","23","500","40","2002","수정북로63번길","202508~202708","신규","-","","","단독다가구"
"5639","경기도 성남시 수정구 태평동","3***","8m미만","36.90","전세","202508","23","7,000","0","1991","수정로153번길","202509~202709","신규","-","","","단독다가구"
"5640","경기도 성남시 수정구 태평동","7***","8m미만","55.32","월세","202508","23","1,000","60","1985","모란로133번길","202509~202709","신규","-","","","단독다가구"
"5641","경기도 성남시 수정구 수진동","4**","8m미만","106.84","전세","202508","23","8,500","0","","수정남로62번길","202508~202708","신규","-","","","단독다가구"
"5642","경기도 성남시 수정구 태평동","6***","8m미만","41.10","전세","202508","23","8,500","0","1989","수정로57번길","202509~202709","갱신","사용","8,500","0","단독다가구"
"5643","경기도 성남시 수정구 태평동","7***","8m미만","55.32","월세","202508","23","1,000","60","1985","모란로133번길","202509~202709","신규","-","","","단독다가구"
"5644","경기도 성남시 수정구 태평동","5***","8m미만","37.07","월세","202508","23","600","60","2007","남문로22번길","202508~202708","신규","-","","","단독다가구"
"5645","경기도 성남시 수정구 태평동","1***","8m미만","36.06","전세","202508","23","9,000","0","2007","태평로126번길","202509~202709","신규","-","","","단독다가구"
"5646","경기도 성남시 수정구 복정동","6**","12m미만","54.00","월세","202508","23","1,000","93","2004","복정로42번길","-","-","-","","","단독다가구"
"5647","경기도 성남시 수정구 신흥동","6***","8m미만","38.92","월세","202508","23","200","13","1989","탄리로42번길","202508~202708","갱신","-","200","13","단독다가구"
"5648","경기도 성남시 수정구 태평동","6**","8m미만","42.30","전세","202508","23","8,000","0","1988","태평로64번길","202509~202709","신규","-","","","단독다가구"
"5649","경기도 성남시 수정구 단대동","1**","8m미만","70.87","월세","202508","23","2,000","85","1988","산성대로383번길","202510~202710","신규","-","","","단독다가구"
"5650","경기도 성남시 수정구 단대동","1**","8m미만","67.67","월세","202508","23","3,000","95","2016","희망로464번길","202509~202709","신규","-","","","단독다가구"
"5651","경기도 성남시 수정구 태평동","1***","8m미만","40.06","전세","202508","23","12,500","0","1989","남문로121번길","202510~202710","신규","-","","","단독다가구"
"5652","경기도 성남시 수정구 태평동","6***","8m미만","41.10","전세","202508","23","8,500","0","1989","수정로57번길","202509~202709","갱신","사용","8,500","0","단독다가구"
"5653","경기도 성남시 수정구 태평동","3***","8m미만","31.46","월세","202508","23","500","40","2002","제일로188번길","202508~202708","신규","-","","","단독다가구"
"5654","경기도 성남시 수정구 고등동","6**","12m미만","44.85","월세","202508","23","12,000","100","2021","청계산로4길","202510~202710","신규","-","","","단독다가구"
"5655","경기도 성남시 수정구 고등동","6**","25m미만","45.70","월세","202508","23","5,000","120","2020","청계산로5길","202510~202710","신규","-","","","단독다가구"
"5656","경기도 성남시 수정구 복정동","7**","8m미만","84.62","전세","202508","23","48,000","0","2025","성남대로1380번길","202508~202708","신규","-","","","단독다가구"
"5657","경기도 성남시 수정구 복정동","6**","12m미만","60.00","월세","202508","23","6,200","64","2009","복정로106번길","202509~202709","신규","-","","","단독다가구"
"5658","경기도 성남시 수정구 창곡동","5**","25m미만","67.00","월세","202508","23","20,000","75","2015","위례서일로1길","202509~202709","신규","-","","","단독다가구"
"5659","경기도 성남시 수정구 신흥동","4***","8m미만","76.00","전세","202508","23","30,000","0","","시민로133번길","202510~202710","신규","-","","","단독다가구"
"5660","경기도 성남시 수정구 태평동","7***","8m미만","35.00","월세","202508","23","300","35","1993","모란로133번길","202508~202708","신규","-","","","단독다가구"
"5661","경기도 성남시 수정구 고등동","3**","12m미만","25.00","월세","202508","22","1,000","55","2013","대왕판교로982번길","202510~202610","신규","-","","","단독다가구"
"5662","경기도 성남시 수정구 창곡동","5**","12m미만","39.00","월세","202508","22","5,000","100","2017","위례순환로4길","202509~202709","신규","-","","","단독다가구"
"5663","경기도 성남시 수정구 복정동","7**","12m미만","52.00","전세","202508","22","20,000","0","2002","성남대로1390번길","202509~202709","신규","-","","","단독다가구"
"5664","경기도 성남시 수정구 복정동","7**","12m미만","27.00","월세","202508","22","2,000","46","2006","성남대로1390번길","202509~202709","신규","-","","","단독다가구"
"5665","경기도 성남시 수정구 태평동","2***","8m미만","37.85","전세","202508","22","12,000","0","1987","남문로119번길","202509~202709","신규","-","","","단독다가구"
"5666","경기도 성남시 수정구 태평동","4***","8m미만","40.92","전세","202508","22","9,000","0","1991","제일로224번길","202509~202709","신규","-","","","단독다가구"
"5667","경기도 성남시 수정구 태평동","3***","8m미만","61.82","전세","202508","22","15,000","0","1973","남문로77번길","202509~202709","신규","-","","","단독다가구"
"5668","경기도 성남시 수정구 태평동","2***","8m미만","25.05","전세","202508","22","13,000","0","2000","남문로113번길","202509~202709","신규","-","","","단독다가구"
"5669","경기도 성남시 수정구 태평동","4***","8m미만","34.00","전세","202508","22","13,500","0","1989","탄리로137번길","-","-","-","","","단독다가구"
"5670","경기도 성남시 수정구 태평동","5***","8m미만","20.00","월세","202508","22","200","32","1991","남문로13번길","202508~202708","신규","-","","","단독다가구"
"5671","경기도 성남시 수정구 태평동","5***","8m미만","35.00","월세","202508","22","500","60","1988","성남대로1318번길","202508~202708","신규","-","","","단독다가구"
"5672","경기도 성남시 수정구 태평동","6***","8m미만","115.68","월세","202508","22","1,000","60","1991","수정북로9번길","202509~202709","신규","-","","","단독다가구"
"5673","경기도 성남시 수정구 태평동","6***","8m미만","43.00","월세","202508","22","1,000","65","1995","성남대로1258번길","202509~202709","신규","-","","","단독다가구"
"5674","경기도 성남시 수정구 태평동","1***","8m미만","32.07","월세","202508","22","1,000","50","1987","시민로241번길","202509~202709","신규","-","","","단독다가구"
"5675","경기도 성남시 수정구 태평동","7***","8m미만","30.00","월세","202508","22","500","35","2002","모란로93번길","202508~202708","신규","-","","","단독다가구"
"5676","경기도 성남시 수정구 태평동","4***","8m미만","20.00","월세","202508","22","200","18","1993","남문로47번길","202509~202709","갱신","-","200","18","단독다가구"
"5677","경기도 성남시 수정구 복정동","7**","12m미만","69.97","전세","202508","22","25,350","0","2017","복정로20번길","202511~202711","갱신","-","24,150","0","단독다가구"
"5678","경기도 성남시 수정구 수진동","3***","8m미만","45.12","월세","202508","22","500","35","1989","수정남로22번길","202508~202708","신규","-","","","단독다가구"
"5679","경기도 성남시 수정구 수진동","4***","25m미만","31.41","월세","202508","22","2,000","42","1979","제일로101번길","202508~202708","신규","-","","","단독다가구"
"5680","경기도 성남시 수정구 수진동","3***","8m미만","44.82","전세","202508","22","7,700","0","1986","성남대로1210번길","202509~202709","갱신","-","7,350","0","단독다가구"
"5681","경기도 성남시 수정구 수진동","2***","8m미만","38.30","월세","202508","22","1,000","30","1991","산성대로149번길","202508~202708","갱신","-","1,000","25","단독다가구"
"5682","경기도 성남시 수정구 수진동","4***","8m미만","50.00","월세","202508","22","1,000","70","1994","성남대로1209번길","202509~202709","신규","-","","","단독다가구"
"5683","경기도 성남시 수정구 수진동","3***","8m미만","33.46","월세","202508","22","4,000","35","1990","수정남로30번길","202508~202708","갱신","-","6,000","25","단독다가구"
"5684","경기도 성남시 수정구 수진동","1***","8m미만","39.75","월세","202508","22","4,000","20","1990","산성대로173번길","202508~202708","갱신","-","4,000","20","단독다가구"
"5685","경기도 성남시 수정구 수진동","3***","8m미만","40.05","월세","202508","22","1,000","50","1989","성남대로1210번길","202509~202709","신규","-","","","단독다가구"
"5686","경기도 성남시 수정구 수진동","1***","8m미만","39.61","월세","202508","22","300","40","1986","탄리로27번길","202508~202708","신규","-","","","단독다가구"
"5687","경기도 성남시 수정구 수진동","3***","8m미만","39.54","월세","202508","22","500","45","1987","성남대로1210번길","202509~202709","신규","-","","","단독다가구"
"5688","경기도 성남시 수정구 고등동","5**","12m미만","62.52","전세","202508","22","49,000","0","2020","청계산로1길","202510~202710","신규","-","","","단독다가구"
"5689","경기도 성남시 수정구 산성동","6**","12m미만","59.17","전세","202508","22","14,000","0","2003","수정남로","202510~202710","신규","-","","","단독다가구"
"5690","경기도 성남시 수정구 단대동","7*","8m미만","36.00","월세","202508","22","500","40","1996","단대로","202509~202709","신규","-","","","단독다가구"
"5691","경기도 성남시 수정구 신흥동","2***","8m미만","34.12","월세","202508","22","500","35","1988","산성대로269번길","202508~202708","신규","-","","","단독다가구"
"5692","경기도 성남시 수정구 신흥동","6***","8m미만","34.55","월세","202508","22","500","50","1991","산성대로215번길","202509~202709","신규","-","","","단독다가구"
"5693","경기도 성남시 수정구 신흥동","4***","8m미만","37.47","월세","202508","22","13,000","10","1988","산성대로269번길","202510~202710","신규","-","","","단독다가구"
"5694","경기도 성남시 수정구 신흥동","3***","8m미만","31.58","전세","202508","22","6,000","0","1991","수정남로164번길","202511~202711","신규","-","","","단독다가구"
"5695","경기도 성남시 수정구 양지동","6**","12m미만","66.98","전세","202508","21","19,000","0","1994","논골로36번길","202509~202709","신규","-","","","단독다가구"
"5696","경기도 성남시 수정구 태평동","3***","8m미만","35.67","월세","202508","21","1,000","40","1976","시민로215번길","202508~202708","신규","-","","","단독다가구"
"5697","경기도 성남시 수정구 태평동","3***","12m미만","24.38","월세","202508","21","200","30","1990","남문로86번길","202508~202708","신규","-","","","단독다가구"
"5698","경기도 성남시 수정구 태평동","6***","8m미만","38.20","월세","202508","21","12,000","10","1986","수정북로9번길","202509~202709","신규","-","","","단독다가구"
"5699","경기도 성남시 수정구 태평동","3***","12m미만","60.00","월세","202508","21","17,000","5","2002","남문로78번길","202509~202709","갱신","-","16,000","10","단독다가구"
"5700","경기도 성남시 수정구 태평동","5***","8m미만","88.80","월세","202508","21","1,000","50","1990","남문로8번길","202508~202605","신규","-","","","단독다가구"
"5701","경기도 성남시 수정구 복정동","6**","12m미만","50.00","월세","202508","21","1,000","65","2003","복정로42번길","202509~202709","신규","-","","","단독다가구"
"5702","경기도 성남시 수정구 복정동","6**","12m미만","30.00","월세","202508","21","6,000","20","","복정로32번길","202508~202708","갱신","-","4,000","40","단독다가구"
"5703","경기도 성남시 수정구 복정동","6**","12m미만","17.00","월세","202508","21","1,000","50","2003","복정로42번길","202508~202708","신규","-","","","단독다가구"
"5704","경기도 성남시 수정구 수진동","2***","8m미만","43.69","전세","202508","21","6,000","0","1992","산성대로157번길","202508~202708","갱신","-","6,000","0","단독다가구"
"5705","경기도 성남시 수정구 태평동","1***","8m미만","42.18","월세","202508","21","1,500","35","1990","태평로100번길","202508~202608","신규","-","","","단독다가구"
"5706","경기도 성남시 수정구 수진동","1***","8m미만","35.56","월세","202508","21","700","55","1993","제일로124번길","202508~202608","신규","-","","","단독다가구"
"5707","경기도 성남시 수정구 수진동","9**","8m미만","26.51","전세","202508","21","7,000","0","1995","수정남로58번길","202510~202710","신규","-","","","단독다가구"
"5708","경기도 성남시 수정구 수진동","3***","8m미만","33.00","월세","202508","21","1,000","55","","제일로137번길","202508~202708","신규","-","","","단독다가구"
"5709","경기도 성남시 수정구 수진동","2***","8m미만","23.00","월세","202508","21","500","15","","산성대로157번길","202508~202708","갱신","-","1,200","0","단독다가구"
"5710","경기도 성남시 수정구 창곡동","5**","25m미만","52.01","전세","202508","20","25,000","0","2015","위례서일로3길","202508~202708","갱신","-","25,000","0","단독다가구"
"5711","경기도 성남시 수정구 태평동","5***","8m미만","30.64","전세","202508","20","12,000","0","1979","남문로9번길","202509~202709","신규","-","","","단독다가구"
"5712","경기도 성남시 수정구 태평동","3***","8m미만","30.24","월세","202508","20","300","45","1988","탄리로119번길","202508~202512","신규","-","","","단독다가구"
"5713","경기도 성남시 수정구 태평동","2***","8m미만","41.22","전세","202508","20","12,000","0","1986","남문로85번길","202509~202709","신규","-","","","단독다가구"
"5714","경기도 성남시 수정구 태평동","6***","8m미만","60.85","전세","202508","20","15,500","0","2004","수정로57번길","202508~202708","갱신","-","13,600","0","단독다가구"
"5715","경기도 성남시 수정구 태평동","4***","8m미만","62.50","월세","202508","20","1,000","32","1988","남문로63번길","202510~202710","신규","-","","","단독다가구"
"5716","경기도 성남시 수정구 태평동","5***","8m미만","34.36","월세","202508","20","2,000","45","2004","남문로7번길","202509~202709","신규","-","","","단독다가구"
"5717","경기도 성남시 수정구 태평동","2***","8m미만","25.41","월세","202508","20","300","51","1978","남문로143번길","202509~202709","신규","-","","","단독다가구"
"5718","경기도 성남시 수정구 태평동","3***","12m미만","12.00","월세","202508","20","500","40","1998","남문로60번길","202508~202708","신규","-","","","단독다가구"
"5719","경기도 성남시 수정구 태평동","5***","8m미만","34.31","월세","202508","20","500","45","1992","탄리로145번길","202508~202708","신규","-","","","단독다가구"
"5720","경기도 성남시 수정구 태평동","5***","8m미만","51.65","월세","202508","20","300","35","2006","남문로19번길","202508~202708","신규","-","","","단독다가구"
"5721","경기도 성남시 수정구 창곡동","5**","25m미만","50.82","전세","202508","20","31,500","0","","위례서일로3길","202510~202710","신규","-","","","단독다가구"
"5722","경기도 성남시 수정구 신흥동","6***","8m미만","35.52","월세","202508","20","500","35","2000","산성대로215번길","202508~202708","신규","-","","","단독다가구"
"5723","경기도 성남시 수정구 수진동","3***","8m미만","32.25","월세","202508","20","500","50","1995","성남대로1194번길","202509~202709","신규","-","","","단독다가구"
"5724","경기도 성남시 수정구 수진동","2***","8m미만","40.87","전세","202508","20","12,000","0","1992","산성대로157번길","202508~202708","신규","-","","","단독다가구"
"5725","경기도 성남시 수정구 수진동","1***","8m미만","43.36","전세","202508","20","9,900","0","1990","수정남로44번길","202510~202710","갱신","-","9,450","0","단독다가구"
"5726","경기도 성남시 수정구 고등동","6**","12m미만","49.68","월세","202508","20","5,000","120","2023","청계산로4길","202510~202710","신규","-","","","단독다가구"
"5727","경기도 성남시 수정구 고등동","6**","12m미만","50.95","월세","202508","20","10,000","135","2020","청계산로4길","202509~202708","신규","-","","","단독다가구"
"5728","경기도 성남시 수정구 창곡동","5**","12m미만","54.00","전세","202508","20","30,000","0","2017","위례서일로3길","202509~202709","갱신","-","29,000","0","단독다가구"
"5729","경기도 성남시 수정구 신흥동","5***","8m미만","33.08","전세","202508","20","9,450","0","2004","수정로180번길","202509~202709","신규","-","","","단독다가구"
"5730","경기도 성남시 수정구 복정동","6**","12m미만","23.10","월세","202508","20","1,000","55","2003","복정로118번길","202508~202708","신규","-","","","단독다가구"
"5731","경기도 성남시 수정구 신흥동","3***","8m미만","31.08","전세","202508","20","13,000","0","1987","수정남로164번길","202509~202709","신규","-","","","단독다가구"
"5732","경기도 성남시 수정구 산성동","6**","8m미만","55.61","월세","202508","20","5,000","20","","수정남로324번길","202508~202708","신규","-","","","단독다가구"
"5733","경기도 성남시 수정구 양지동","5**","12m미만","26.00","월세","202508","20","1,000","40","2002","산성대로515번길","202508~202708","신규","-","","","단독다가구"
"5734","경기도 성남시 수정구 양지동","7*","12m미만","14.80","월세","202508","20","1,000","50","1991","산성대로581번길","202508~202701","신규","-","","","단독다가구"
"5735","경기도 성남시 수정구 복정동","6**","12m미만","55.00","전세","202508","20","22,000","0","2004","성남대로1542번길","202509~202709","갱신","-","21,000","0","단독다가구"
"5736","경기도 성남시 수정구 복정동","6**","12m미만","25.00","월세","202508","20","1,000","55","2001","복정로84번길","202508~202708","신규","-","","","단독다가구"
"5737","경기도 성남시 수정구 복정동","6**","12m미만","54.76","월세","202508","20","10,000","70","2004","복정로158번길","202509~202709","신규","-","","","단독다가구"
"5738","경기도 성남시 수정구 복정동","6**","12m미만","18.00","월세","202508","20","1,000","55","2010","성남대로1480번길","-","-","-","","","단독다가구"
"5739","경기도 성남시 수정구 단대동","7*","8m미만","48.50","월세","202508","20","1,000","50","1994","단대로16번길","202509~202709","신규","-","","","단독다가구"
"5740","경기도 성남시 수정구 복정동","6**","12m미만","28.00","월세","202508","19","1,000","66","2003","복정로84번길","202508~202708","신규","-","","","단독다가구"
"5741","경기도 성남시 수정구 단대동","*","8m미만","60.96","월세","202508","19","500","45","1988","논골로94번길","202509~202709","신규","-","","","단독다가구"
"5742","경기도 성남시 수정구 복정동","6**","12m미만","20.00","월세","202508","19","1,000","30","2007","성남대로1542번길","202508~202708","신규","-","","","단독다가구"
"5743","경기도 성남시 수정구 수진동","3***","8m미만","41.36","월세","202508","19","10,000","10","1985","성남대로1210번길","202509~202709","신규","-","","","단독다가구"
"5744","경기도 성남시 수정구 수진동","4***","8m미만","30.42","월세","202508","19","1,000","60","1990","산성대로97번길","202510~202710","신규","-","","","단독다가구"
"5745","경기도 성남시 수정구 수진동","2***","8m미만","35.00","월세","202508","19","500","40","1991","산성대로149번길","202508~202708","갱신","-","500","40","단독다가구"
"5746","경기도 성남시 수정구 수진동","1***","8m미만","34.50","월세","202508","19","200","20","1991","수정남로56번길","202508~202708","신규","-","","","단독다가구"
"5747","경기도 성남시 수정구 수진동","3***","8m미만","41.36","월세","202508","19","10,000","10","1985","성남대로1210번길","202510~202710","신규","-","","","단독다가구"
"5748","경기도 성남시 수정구 양지동","7**","8m미만","46.86","전세","202508","19","12,000","0","1984","양지로9번길","202509~202709","신규","-","","","단독다가구"
"5749","경기도 성남시 수정구 신촌동","2**","8m미만","68.00","월세","202508","19","2,000","85","2011","신촌로15번길","202508~202708","신규","-","","","단독다가구"
"5750","경기도 성남시 수정구 창곡동","5**","12m미만","80.00","전세","202508","19","40,000","0","2019","위례한빛로","202508~202708","갱신","-","37,500","0","단독다가구"
"5751","경기도 성남시 수정구 창곡동","5**","25m미만","29.00","월세","202508","19","1,000","83","2016","위례서일로3길","202509~202709","신규","-","","","단독다가구"
"5752","경기도 성남시 수정구 신흥동","5***","8m미만","36.99","월세","202508","19","1,000","40","1990","수정로154번길","202509~202709","신규","-","","","단독다가구"
"5753","경기도 성남시 수정구 태평동","6**","8m미만","42.63","월세","202508","19","2,000","40","1988","태평로64번길","202508~202708","신규","-","","","단독다가구"
"5754","경기도 성남시 수정구 태평동","3*","-","38.40","월세","202508","19","500","40","","","202508~202708","신규","-","","","단독다가구"
"5755","경기도 성남시 수정구 태평동","6***","8m미만","18.00","월세","202508","19","300","35","1980","수정로87번길","202508~202708","신규","-","","","단독다가구"
"5756","경기도 성남시 수정구 태평동","3***","8m미만","33.00","월세","202508","19","500","40","1990","수정로135번길","202509~202709","신규","-","","","단독다가구"
"5757","경기도 성남시 수정구 태평동","5***","8m미만","43.12","월세","202508","19","300","40","1987","남문로13번길","202508~202708","신규","-","","","단독다가구"
"5758","경기도 성남시 수정구 태평동","4***","8m미만","21.00","월세","202508","19","400","40","1987","탄리로125번길","202509~202709","신규","-","","","단독다가구"
"5759","경기도 성남시 수정구 태평동","4**","8m미만","37.00","전세","202508","19","8,500","0","1986","시민로259번길","202509~202709","신규","-","","","단독다가구"
"5760","경기도 성남시 수정구 태평동","4**","8m미만","37.00","전세","202508","19","8,500","0","1986","시민로259번길","202509~202709","신규","-","","","단독다가구"
"5761","경기도 성남시 수정구 태평동","3***","8m미만","40.00","월세","202508","18","2,000","68","2000","수정로171번길","202508~202708","신규","-","","","단독다가구"
"5762","경기도 성남시 수정구 태평동","2***","8m미만","29.00","월세","202508","18","1,000","55","1988","남문로107번길","202508~202708","신규","-","","","단독다가구"
"5763","경기도 성남시 수정구 수진동","1***","8m미만","34.59","월세","202508","18","400","40","1991","수정남로54번길","202509~202709","신규","-","","","단독다가구"
"5764","경기도 성남시 수정구 산성동","2***","8m미만","40.00","월세","202508","18","500","55","1989","희망로526번길","202508~202708","신규","-","","","단독다가구"
"5765","경기도 성남시 수정구 복정동","6**","12m미만","22.00","월세","202508","18","1,000","55","2003","복정로72번길","202508~202708","신규","-","","","단독다가구"
"5766","경기도 성남시 수정구 복정동","7**","12m미만","52.00","전세","202508","18","19,000","0","2002","성남대로1390번길","202509~202709","신규","-","","","단독다가구"
"5767","경기도 성남시 수정구 양지동","1**","8m미만","20.00","전세","202508","18","4,500","0","1997","수정로578번길","202508~202708","신규","-","","","단독다가구"
"5768","경기도 성남시 수정구 수진동","5**","8m미만","40.52","월세","202508","18","1,000","35","1992","수정남로68번길","202510~202710","갱신","-","1,000","35","단독다가구"
"5769","경기도 성남시 수정구 수진동","4***","8m미만","66.22","월세","202508","18","1,000","55","1994","모란로","202508~202708","신규","-","","","단독다가구"
"5770","경기도 성남시 수정구 수진동","4***","8m미만","23.81","월세","202508","18","300","37","1991","제일로109번길","202509~202709","신규","-","","","단독다가구"
"5771","경기도 성남시 수정구 수진동","3***","8m미만","22.00","월세","202508","18","200","27","1993","성남대로1194번길","202508~202708","신규","-","","","단독다가구"
"5772","경기도 성남시 수정구 복정동","7**","12m미만","24.00","월세","202508","18","3,000","15","2009","성남대로1380번길","202509~202709","신규","-","","","단독다가구"
"5773","경기도 성남시 수정구 복정동","7**","12m미만","28.00","월세","202508","18","1,000","65","2002","복정로16번길","202509~202708","신규","-","","","단독다가구"
"5774","경기도 성남시 수정구 복정동","7**","12m미만","33.00","월세","202508","18","1,000","60","2002","성남대로1390번길","202508~202708","갱신","-","1,000","55","단독다가구"
"5775","경기도 성남시 수정구 복정동","7**","12m미만","48.00","전세","202508","18","20,000","0","2002","성남대로1380번길","-","-","-","","","단독다가구"
"5776","경기도 성남시 수정구 태평동","9**","8m미만","55.88","월세","202508","18","500","50","1988","태평로74번길","202508~202708","신규","-","","","단독다가구"
"5777","경기도 성남시 수정구 태평동","1***","8m미만","38.35","전세","202508","18","10,000","0","1988","탄리로132번길","202509~202709","신규","-","","","단독다가구"
"5778","경기도 성남시 수정구 태평동","5***","8m미만","29.20","전세","202508","18","13,000","0","1972","남문로17번길","202509~202709","신규","-","","","단독다가구"
"5779","경기도 성남시 수정구 태평동","7**","8m미만","48.96","전세","202508","18","13,000","0","1990","탄리로132번길","202510~202710","갱신","-","11,000","0","단독다가구"
"5780","경기도 성남시 수정구 태평동","5***","8m미만","34.65","월세","202508","18","300","40","1987","남문로13번길","202508~202708","신규","-","","","단독다가구"
"5781","경기도 성남시 수정구 수진동","4***","8m미만","25.00","월세","202508","18","350","20","1991","성남대로1194번길","202509~202709","신규","-","","","단독다가구"
"5782","경기도 성남시 수정구 태평동","5***","8m미만","37.22","전세","202508","18","2,000","0","1989","탄리로147번길","202509~202709","신규","-","","","단독다가구"
"5783","경기도 성남시 수정구 태평동","6***","8m미만","45.30","월세","202508","17","2,000","55","1993","성남대로","202508~202708","신규","-","","","단독다가구"
"5784","경기도 성남시 수정구 태평동","1***","8m미만","43.32","전세","202508","17","5,209","0","1990","남문로131번길","202508~202708","갱신","-","4,961","0","단독다가구"
"5785","경기도 성남시 수정구 신흥동","6***","8m미만","37.87","월세","202508","17","500","35","1991","탄리로30번길","202508~202708","신규","-","","","단독다가구"
"5786","경기도 성남시 수정구 태평동","2***","8m미만","42.72","전세","202508","16","10,000","0","1990","시민로241번길","202510~202710","신규","-","","","단독다가구"
"5787","경기도 성남시 수정구 태평동","4***","25m미만","51.21","월세","202508","16","5,000","45","2000","남문로31번길","202510~202710","신규","-","","","단독다가구"
"5788","경기도 성남시 수정구 태평동","5***","8m미만","25.00","월세","202508","16","200","40","1995","남문로9번길","202509~202709","신규","-","","","단독다가구"
"5789","경기도 성남시 수정구 태평동","2***","8m미만","42.72","전세","202508","16","10,000","0","1990","시민로241번길","202510~202710","신규","-","","","단독다가구"
"5790","경기도 성남시 수정구 태평동","6***","8m미만","41.58","월세","202508","16","500","65","1995","성남대로1237번길","202508~202708","신규","-","","","단독다가구"
"5791","경기도 성남시 수정구 태평동","8**","8m미만","26.52","월세","202508","16","200","41","1987","탄리로146번길","202508~202708","신규","-","","","단독다가구"
"5792","경기도 성남시 수정구 복정동","6**","12m미만","48.00","전세","202508","16","23,000","0","2003","복정로106번길","202510~202710","신규","-","","","단독다가구"
"5793","경기도 성남시 수정구 태평동","4***","8m미만","41.22","월세","202508","16","200","40","1990","남문로63번길","202508~202708","신규","-","","","단독다가구"
"5794","경기도 성남시 수정구 태평동","6***","8m미만","33.94","월세","202508","16","500","75","1990","모란로132번길","202509~202709","신규","-","","","단독다가구"
"5795","경기도 성남시 수정구 태평동","1***","8m미만","38.08","월세","202508","16","200","50","1990","시민로255번길","202508~202708","신규","-","","","단독다가구"
"5796","경기도 성남시 수정구 수진동","4***","12m미만","52.00","월세","202508","16","7,000","35","1989","모란로","202508~202708","갱신","-","2,000","70","단독다가구"
"5797","경기도 성남시 수정구 태평동","4***","8m미만","32.68","전세","202508","16","6,000","0","1984","제일로232번길","202509~202709","신규","-","","","단독다가구"
"5798","경기도 성남시 수정구 태평동","1***","8m미만","42.38","월세","202508","16","300","43","1996","태평로126번길","202508~202708","신규","-","","","단독다가구"
"5799","경기도 성남시 수정구 복정동","6**","25m미만","50.00","전세","202508","16","20,000","0","2001","성남대로1416번길","-","-","-","","","단독다가구"
"5800","경기도 성남시 수정구 복정동","6**","12m미만","55.00","월세","202508","16","10,000","35","2002","복정로32번길","202509~202709","갱신","-","10,000","32","단독다가구"
