"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"666","경기도 성남시 중원구 은행동","849","0849","0000","보배맨션","45.6000","12.0000","202509","12","13,700","-1","개인","개인","1999","은이로41번길 20-1","-","중개거래","경기 성남시 중원구","25.09.22"
"667","경기도 성남시 중원구 은행동","2258-5","2258","0005","동부빌라","40.0750","10.1900","202509","11","20,000","3","개인","개인","1994","은행로82번길 6-1","-","중개거래","경기 성남시 중원구","25.10.31"
"668","경기도 성남시 중원구 은행동","1176","1176","0000","장수빌라(나)","58.1700","14.8400","202509","11","20,000","4","개인","개인","2000","은이로62번길 7","-","직거래","-","25.09.17"
"669","경기도 성남시 중원구 은행동","2309","2309","0000","청운빌라","38.5200","9.6550","202509","11","20,000","2","개인","개인","1994","자혜로67번길 10-1","-","중개거래","경기 성남시 중원구","25.09.30"
"670","경기도 성남시 중원구 은행동","1721-3","1721","0003","천안빌라","36.4300","9.8600","202509","10","18,800","2","개인","개인","1995","은행로25번길 15","-","중개거래","경기 성남시 중원구","25.12.08"
"671","경기도 성남시 중원구 하대원동","109-1","0109","0001","경원빌라","38.4600","19.1300","202509","10","19,500","3","개인","개인","1994","제일로17번길 11","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.11.07"
"672","경기도 성남시 중원구 하대원동","148-10","0148","0010","드림파크뷰","46.9600","26.0900","202509","10","34,500","5","개인","개인","2018","마지로 121","-","중개거래","경기 성남시 중원구","25.12.03"
"673","경기도 성남시 중원구 상대원동","1597","1597","0000","국제맨션3차","61.0175","35.5700","202509","10","48,200","1","개인","개인","2002","박석로5번길 20-5","-","중개거래","경기 성남시 중원구","25.09.16"
"674","경기도 성남시 중원구 은행동","594","0594","0000","(594-0)","35.7200","25.0000","202509","06","14,500","1","개인","개인","1991","순환로461번길 6","-","중개거래","경기 성남시 중원구","26.01.05"
"675","경기도 성남시 중원구 상대원동","378-57","0378","0057","골든타운","58.4500","25.0000","202509","06","25,000","5","개인","개인","2000","보통골로 7","-","중개거래","경기 성남시 중원구","25.09.09"
"676","경기도 성남시 중원구 성남동","3733","3733","0000","로얄아트빌라A동","44.5200","24.4875","202509","06","13,000","-1","개인","개인","1992","제일로53번길 11-3","-","중개거래","경기 성남시 중원구","25.11.19"
"677","경기도 성남시 중원구 도촌동","639","0639","0000","동분당KCC스위첸파티오1단지","84.7400","157.5976","202509","05","88,000","1","개인","개인","2019","도촌남로 70-16","-","중개거래","경기 성남시 중원구, 경기 하남시","26.01.16"
"678","경기도 성남시 중원구 은행동","2360","2360","0000","밀알빌라(2차)","40.2600","11.3400","202509","05","15,700","4","개인","개인","1993","자혜로57번길 28","-","중개거래","경기 성남시 중원구","25.11.25"
"679","경기도 성남시 중원구 상대원동","2999-13","2999","0013","더팰리스","63.2250","25.4490","202509","04","64,300","6","개인","법인","2023","희망로360번길 6-8","-","직거래","-","25.09.30"
"680","경기도 성남시 중원구 은행동","2324-2","2324","0002","녹원하이츠(13차)","35.1900","9.8500","202509","04","15,000","2","개인","개인","1992","자혜로57번길 7-6","-","중개거래","경기 성남시 중원구","25.10.24"
"681","경기도 성남시 중원구 은행동","1679","1679","0000","중원빌라(1679)","46.5400","11.3700","202509","04","17,500","4","개인","개인","1993","은행로5번길 9-1","-","중개거래","경기 성남시 중원구","25.10.24"
"682","경기도 성남시 중원구 은행동","2159","2159","0000","성광빌라","52.2200","13.4100","202509","04","25,000","1","개인","개인","1994","은행로87번길 9","-","중개거래","경기 성남시 중원구, 서울 강남구","25.10.24"
"683","경기도 성남시 중원구 상대원동","90-4","0090","0004","중일맨션나동","59.8700","29.1000","202509","03","23,000","1","개인","개인","2000","사기막골로203번길 5","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.10.31"
"684","경기도 성남시 중원구 상대원동","1650-2","1650","0002","동양주택나동","47.2000","27.0000","202509","02","32,000","3","개인","개인","1986","박석로33번길 32-12","-","중개거래","경기 성남시 중원구, 서울 동대문구","25.10.29"
"685","경기도 성남시 중원구 은행동","1674","1674","0000","성남빌라","43.0800","10.9800","202509","02","22,500","1","개인","개인","1994","은행로5번길 3-1","-","중개거래","경기 성남시 중원구","25.11.18"
"686","경기도 성남시 중원구 은행동","1966","1966","0000","현대빌라(1966)","49.1000","12.3800","202509","02","12,500","-1","개인","개인","1993","자혜로99번길 11-1","-","중개거래","경기 성남시 중원구","25.10.17"
"687","경기도 성남시 중원구 은행동","1012","1012","0000","한신빌리지","62.3700","26.4200","202509","02","42,500","2","개인","개인","1994","은이로7번길 12","-","중개거래","경기 성남시 중원구","25.10.24"
"688","경기도 성남시 중원구 은행동","1661","1661","0000","대호맨션","42.2200","10.5100","202509","02","19,000","1","개인","개인","1995","은행로3번길 8","-","중개거래","경기 성남시 중원구","25.11.18"
"689","경기도 성남시 중원구 은행동","1316","1316","0000","태원빌라","51.6000","12.8100","202508","31","17,000","2","개인","개인","2000","은행로39번길 12-1","-","중개거래","경기 성남시 중원구","25.09.29"
"690","경기도 성남시 중원구 성남동","3605","3605","0000","경원맨션","76.7300","35.7000","202508","30","38,000","3","개인","개인","2001","둔촌대로127번길 21","-","중개거래","경기 성남시 중원구","25.11.07"
"691","경기도 성남시 중원구 은행동","663-30","0663","0030","신도빌라","40.4500","26.9000","202508","30","19,000","3","개인","개인","1991","산성대로576번길 12-4","-","중개거래","경기 성남시 중원구","25.09.25"
"692","경기도 성남시 중원구 은행동","1142","1142","0000","순창빌라","51.1800","13.4350","202508","29","15,500","4","개인","개인","1995","은이로41번길 4-1","-","중개거래","경기 성남시 중원구","25.09.01"
"693","경기도 성남시 중원구 은행동","2148-1","2148","0001","한빛빌라","48.2300","13.0000","202508","29","19,000","2","개인","개인","1994","자혜로99번길 5","-","중개거래","경기 성남시 중원구","25.09.26"
"694","경기도 성남시 중원구 하대원동","160-20","0160","0020","금호빌라","41.0700","27.5357","202508","29","20,000","3","개인","개인","1990","마지로155번길 24-4","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.12.16"
"695","경기도 성남시 중원구 상대원동","1931","1931","0000","산청빌리지2동","51.4100","21.3700","202508","29","31,000","-1","개인","개인","2002","둔촌대로389번길 14","-","중개거래","경기 성남시 수정구","25.09.15"
"696","경기도 성남시 중원구 은행동","2413","2413","0000","삼진빌라(2차)","39.7050","10.1800","202508","28","17,300","3","개인","개인","1994","자혜로57번길 14","-","중개거래","경기 성남시 중원구","25.09.12"
"697","경기도 성남시 중원구 중앙동","1650","1650","0000","(1650-0)","47.7200","13.5600","202508","28","25,700","3","개인","개인","1992","광명로264번길 34","-","중개거래","경기 성남시 중원구","25.10.02"
"698","경기도 성남시 중원구 은행동","688","0688","0000","화성맨션","59.7300","33.3200","202508","27","16,700","-1","개인","개인","2001","산성대로552번길 7-3","-","중개거래","경기 성남시 중원구","25.08.28"
"699","경기도 성남시 중원구 상대원동","5404","5404","0000","보배맨션","58.7900","22.9750","202508","26","61,000","3","개인","개인","2002","둔촌대로371번길 6","-","중개거래","경기 성남시 중원구","25.11.18"
"700","경기도 성남시 중원구 은행동","1772-1","1772","0001","조흥빌라","33.5600","11.0200","202508","26","12,000","2","개인","개인","1992","은행로38번길 7","-","직거래","-","25.09.03"
"701","경기도 성남시 중원구 은행동","2152","2152","0000","영신빌라(8)","35.9300","10.1600","202508","26","16,000","2","개인","개인","1992","은행로87번길 11-1","-","중개거래","경기 성남시 중원구","25.10.02"
"702","경기도 성남시 중원구 성남동","3080","3080","0000","흥일빌라","36.1200","27.1500","202508","25","23,000","3","개인","개인","1989","광명로82번길 29","-","중개거래","경기 성남시 중원구","25.09.18"
"703","경기도 성남시 중원구 은행동","1225","1225","0000","기원빌라","42.0500","11.4700","202508","25","12,700","3","개인","개인","1995","은이로42번길 10-3","-","중개거래","경기 성남시 중원구","25.09.19"
"704","경기도 성남시 중원구 은행동","1694","1694","0000","반석빌라(1694)","42.7200","10.8600","202508","22","21,000","2","개인","개인","1993","은행로5번길 6","-","중개거래","경기 성남시 중원구","25.10.20"
"705","경기도 성남시 중원구 은행동","1012-1","1012","0001","뉴현대빌라","33.1800","17.3220","202508","22","29,000","2","개인","개인","1991","산성대로540번길 12","-","중개거래","경기 성남시 중원구","25.10.16"
"706","경기도 성남시 중원구 성남동","3016","3016","0000","현대아트맨션","61.0000","30.0372","202508","21","27,500","3","개인","개인","2000","원터로93번길 25-8","-","중개거래","경기 성남시 중원구","25.11.05"
"707","경기도 성남시 중원구 은행동","1027-2","1027","0002","(1027-2)","42.6400","24.0000","202508","21","30,000","-1","개인","개인","1987","은이로23번길 15","-","중개거래","경기 성남시 중원구","25.10.27"
"708","경기도 성남시 중원구 상대원동","1518","1518","0000","대연팰리스","53.0100","27.9000","202508","21","50,000","4","개인","개인","2017","둔촌대로413번길 38","-","중개거래","경기 성남시 중원구, 서울 동대문구","25.10.15"
"709","경기도 성남시 중원구 은행동","638","0638","0000","백제빌라(가동)","41.7000","23.6430","202508","20","16,000","1","개인","개인","1990","순환로461번길 23","-","중개거래","경기 성남시 중원구","25.10.31"
"710","경기도 성남시 중원구 도촌동","639","0639","0000","동분당KCC스위첸파티오1단지","84.7600","157.6338","202508","20","85,500","1","개인","개인","2019","도촌남로 70-16","-","중개거래","경기 성남시 중원구","-"
"711","경기도 성남시 중원구 하대원동","129-8","0129","0008","대명빌라","59.9000","26.3400","202508","18","17,000","-1","개인","개인","2001","둔촌대로275번길 3","-","중개거래","경기 성남시 중원구","25.12.03"
"712","경기도 성남시 중원구 상대원동","2948","2948","0000","(2948-0)","34.5500","30.6000","202508","18","20,500","1","개인","개인","1986","금상로18번길 13","-","중개거래","경기 성남시 중원구","25.09.01"
"713","경기도 성남시 중원구 은행동","1904","1904","0000","신광빌라","56.7200","16.2600","202508","18","21,500","3","개인","개인","1993","은행로38번길 21-2","-","중개거래","경기 성남시 중원구","25.10.29"
"714","경기도 성남시 중원구 은행동","1189","1189","0000","그린빌라","52.7100","14.0500","202508","18","17,500","1","개인","개인","1991","은이로57번길 8","-","직거래","-","25.08.19"
"715","경기도 성남시 중원구 금광동","2348","2348","0000","위더스빌","37.5500","24.4050","202508","16","27,600","2","개인","개인","2015","황송로13번길 5","-","중개거래","경기 성남시 중원구","25.09.16"
"716","경기도 성남시 중원구 은행동","1618","1618","0000","거성빌라","42.9300","11.3150","202508","16","17,000","2","개인","개인","1993","은행로5번길 18","-","중개거래","경기 성남시 중원구","25.10.15"
"717","경기도 성남시 중원구 금광동","3659","3659","0000","샤르망아트빌","62.2030","28.7000","202508","14","44,500","5","개인","개인","2016","광명로335번길 6-12","-","중개거래","경기 성남시 중원구","25.10.30"
"718","경기도 성남시 중원구 상대원동","5404","5404","0000","보배맨션","58.7900","22.9750","202508","14","60,000","4","개인","개인","2002","둔촌대로371번길 6","-","중개거래","경기 성남시 중원구","25.09.22"
"719","경기도 성남시 중원구 상대원동","1714-1","1714","0001","중일에이스빌1차","41.3300","20.7700","202508","13","32,000","3","개인","개인","2004","박석로5번길 32-4","-","중개거래","경기 성남시 중원구","25.10.31"
"720","경기도 성남시 중원구 성남동","2585","2585","0000","월드빌라트B동","73.9800","24.3410","202508","12","37,000","6","개인","개인","2002","원터로106번길 3","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.12.29"
"721","경기도 성남시 중원구 상대원동","378-57","0378","0057","골든타운","59.5300","25.0000","202508","12","25,000","5","개인","개인","2000","보통골로 7","-","중개거래","경기 성남시 중원구","25.08.20"
"722","경기도 성남시 중원구 은행동","939","0939","0000","그랜저타운","59.3300","19.1800","202508","12","23,500","4","개인","개인","2000","은이로64번길 1-9","20260320","중개거래","경기 성남시 수정구","-"
"723","경기도 성남시 중원구 은행동","1592-8","1592","0008","신안주택","38.4800","10.1530","202508","12","18,800","4","개인","개인","1993","은행로3번길 22-1","-","직거래","-","25.10.13"
"724","경기도 성남시 중원구 은행동","1833-2","1833","0002","은하빌라","44.3300","14.2700","202508","11","9,500","-1","개인","개인","1991","은행로12번길 10","-","중개거래","경기 성남시 중원구","25.08.25"
"725","경기도 성남시 중원구 은행동","688","0688","0000","화성맨션","59.7300","33.3200","202508","09","34,900","3","개인","개인","2001","산성대로552번길 7-3","-","중개거래","경기 성남시 중원구","25.10.30"
"726","경기도 성남시 중원구 은행동","2048","2048","0000","동광빌라(3차)","52.9000","13.5300","202508","08","19,500","1","개인","개인","1994","은행로81번길 20","-","직거래","-","25.08.13"
"727","경기도 성남시 중원구 상대원동","378-40","0378","0040","제일맨션","59.9000","29.1000","202508","08","28,000","3","개인","개인","2000","보통골로 12","-","중개거래","경기 성남시 중원구","25.10.17"
"728","경기도 성남시 중원구 은행동","2092-2","2092","0002","동문빌라(3차)","54.2100","13.4900","202508","07","21,000","3","개인","개인","1992","은행로87번길 21","-","직거래","-","25.08.08"
"729","경기도 성남시 중원구 하대원동","101-20","0101","0020","대원빌라","53.9100","20.9300","202508","07","31,000","2","개인","개인","2002","둔촌대로 110-3","-","중개거래","경기 성남시 중원구","25.09.15"
"730","경기도 성남시 중원구 상대원동","383-8","0383","0008","하나맨션(B동)","54.9900","22.2000","202508","05","23,000","1","개인","개인","1998","보통골로14번길 9","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.08.22"
"731","경기도 성남시 중원구 금광동","3005-1","3005","0001","정우빌라(B)","54.2400","27.1000","202508","04","17,300","1","개인","개인","1991","자혜로48번길 30-1","-","중개거래","경기 성남시 중원구","25.08.14"
"732","경기도 성남시 중원구 성남동","3978","3978","0000","신흥다세대","35.6700","23.5000","202508","01","21,900","2","개인","개인","1987","둔촌대로127번길 6-10","-","중개거래","경기 성남시 중원구","25.09.15"
"733","경기도 성남시 중원구 성남동","4392","4392","0000","다세대주택","46.8400","27.7020","202507","31","12,000","3","개인","개인","2002","성남대로1151번길 21-4","-","직거래","-","25.08.01"
"734","경기도 성남시 중원구 은행동","663-9","0663","0009","프라임시티빌","55.8214","33.3300","202507","31","48,500","2","개인","개인","2024","산성대로576번길 4-4","-","직거래","-","25.09.25"
"735","경기도 성남시 중원구 은행동","2324-5","2324","0005","광장빌라","50.3400","13.7345","202507","31","24,400","3","개인","개인","1994","자혜로57번길 7-10","-","중개거래","경기 성남시 중원구","25.09.22"
"736","경기도 성남시 중원구 은행동","1717","1717","0000","청우맨션","58.4900","15.8300","202507","30","28,300","1","개인","개인","1997","산성대로516번길 12-1","-","중개거래","경기 성남시 중원구","25.08.28"
"737","경기도 성남시 중원구 상대원동","1908","1908","0000","하나빌라","38.9400","15.1900","202507","29","32,000","3","개인","개인","1991","박석로33번길 43","-","중개거래","경기 성남시 중원구","25.10.27"
"738","경기도 성남시 중원구 은행동","1257","1257","0000","희망빌라","59.6400","16.3500","202507","29","26,000","4","개인","개인","1992","산성대로518번길 38-8","-","직거래","-","-"
"739","경기도 성남시 중원구 은행동","1986","1986","0000","대성빌라(1986)","43.5800","11.3100","202507","29","17,000","4","개인","개인","1995","은행로81번길 9-1","-","직거래","-","25.07.29"
"740","경기도 성남시 중원구 은행동","1874-1","1874","0001","영인빌라(C)","41.8700","10.9200","202507","29","19,000","4","개인","개인","1996","은행로38번길 11-24","-","직거래","-","25.08.04"
"741","경기도 성남시 중원구 은행동","2365","2365","0000","성인주택","42.5600","10.8400","202507","28","15,000","1","개인","개인","1993","은행로88번길 4-1","-","중개거래","경기 성남시 중원구","25.09.22"
"742","경기도 성남시 중원구 상대원동","81-2","0081","0002","로얄타운","59.9800","29.6316","202507","28","22,500","2","개인","개인","2001","사기막골로199번길 2","-","중개거래","경기 성남시 중원구","25.09.30"
"743","경기도 성남시 중원구 금광동","3330","3330","0000","(3330-0)","43.7800","33.5100","202507","26","27,000","3","개인","개인","1986","자혜로36번길 5","-","중개거래","경기 성남시 중원구","25.09.19"
"744","경기도 성남시 중원구 상대원동","1355-4","1355","0004","참조은맨션(1355-4)","63.4700","27.1062","202507","26","46,000","3","개인","개인","2002","박석로33번길 8","-","중개거래","경기 성남시 중원구","25.09.26"
"745","경기도 성남시 중원구 은행동","596","0596","0000","삼환맨숀","69.0100","37.9950","202507","25","27,800","3","개인","개인","1991","산성대로604번길 8","20250725","중개거래","경기 성남시 중원구","-"
"746","경기도 성남시 중원구 은행동","596","0596","0000","삼환맨숀","69.0100","37.9950","202507","25","27,800","3","개인","개인","1991","산성대로604번길 8","-","중개거래","경기 성남시 중원구","25.09.19"
"747","경기도 성남시 중원구 은행동","1900-3","1900","0003","보광하이츠","55.5000","20.1036","202507","24","22,500","3","개인","개인","1992","은행로38번길 17-4","-","중개거래","경기 성남시 중원구","25.10.30"
"748","경기도 성남시 중원구 상대원동","1564","1564","0000","낙원빌라","39.9800","20.2100","202507","23","35,700","4","개인","개인","1993","박석로15번길 20-10","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","-"
"749","경기도 성남시 중원구 은행동","1624","1624","0000","소망빌라","44.1800","10.9800","202507","20","20,000","3","개인","개인","1993","은행로5번길 16","-","중개거래","경기 성남시 중원구","25.08.22"
"750","경기도 성남시 중원구 은행동","1326-1","1326","0001","형제빌라(나)","40.3800","10.6300","202507","19","16,300","2","개인","개인","1996","은행로37번길 2-1","-","중개거래","경기 하남시","25.08.12"
"751","경기도 성남시 중원구 은행동","2453","2453","0000","엘지빌라(A)","45.5100","11.0600","202507","18","16,000","4","개인","개인","1997","자혜로57번길 4","-","직거래","-","25.07.21"
"752","경기도 성남시 중원구 성남동","4091","4091","0000","유명빌라A동","59.7200","26.3800","202507","17","31,000","3","개인","개인","2000","둔촌대로127번길 1","20251010","중개거래","경기 성남시 수정구, 경기 성남시 중원구","-"
"753","경기도 성남시 중원구 중앙동","1904","1904","0000","아트빌라","46.8700","13.4000","202507","16","33,500","4","개인","개인","1996","광명로264번길 22-1","-","중개거래","경기 성남시 수정구","25.09.09"
"754","경기도 성남시 중원구 상대원동","376-4","0376","0004","대진타운(A,B동)","59.9400","24.7368","202507","16","16,500","4","개인","개인","2000","순환로124번길 3","-","직거래","-","25.07.16"
"755","경기도 성남시 중원구 은행동","2238","2238","0000","성남파크빌라","38.3000","10.8400","202507","16","17,000","1","개인","개인","1993","은행로82번길 4","-","중개거래","경기 성남시 중원구, 서울 동대문구","25.08.08"
"756","경기도 성남시 중원구 상대원동","1355-4","1355","0004","참조은맨션(1355-4)","63.4700","27.1062","202507","13","44,500","2","개인","개인","2002","박석로33번길 8","-","중개거래","경기 성남시 중원구","25.09.09"
"757","경기도 성남시 중원구 하대원동","161-3","0161","0003","이원맨션A동","61.3100","25.9810","202507","13","32,000","1","개인","개인","2001","마지로155번길 14","-","중개거래","경기 성남시 중원구","25.09.05"
"758","경기도 성남시 중원구 은행동","2250-3","2250","0003","명보빌라","46.6400","14.5600","202507","12","20,000","2","개인","개인","1991","은행로78번길 8","-","중개거래","경기 성남시 중원구","25.08.01"
"759","경기도 성남시 중원구 성남동","4086","4086","0000","금강빌라","56.6700","31.2940","202507","12","28,000","1","개인","개인","1992","둔촌대로151번길 29","-","중개거래","경기 성남시 중원구","25.10.13"
"760","경기도 성남시 중원구 성남동","4117-5","4117","0005","현대I파크빌","79.3800","35.2500","202507","11","30,000","4","개인","개인","2002","둔촌대로101번길 6-7","-","중개거래","경기 성남시 중원구, 서울 송파구","25.10.10"
"761","경기도 성남시 중원구 도촌동","639","0639","0000","동분당KCC스위첸파티오1단지","84.9800","158.0440","202507","11","85,000","1","개인","개인","2019","도촌남로 70-16","-","중개거래","경기 성남시 중원구","25.08.11"
"762","경기도 성남시 중원구 하대원동","128-19","0128","0019","라인맨션","72.2600","31.7600","202507","10","24,200","4","개인","개인","2000","둔촌대로 261","-","중개거래","서울 성동구","25.07.18"
"763","경기도 성남시 중원구 은행동","690","0690","0000","솔그린빌리지","60.6900","34.0800","202507","10","32,500","2","개인","개인","1997","산성대로562번길 8","-","중개거래","경기 성남시 중원구","25.09.29"
"764","경기도 성남시 중원구 중앙동","1853","1853","0000","성우맨션","54.5550","13.3575","202507","09","26,000","5","개인","개인","2000","광명로262번길 28","-","중개거래","경기 성남시 중원구","25.07.23"
"765","경기도 성남시 중원구 하대원동","121-16","0121","0016","금문빌라트A","60.7600","27.2000","202507","09","20,200","-1","개인","개인","2001","원터로17번길 11","-","중개거래","경기 성남시 중원구","25.08.08"
"766","경기도 성남시 중원구 상대원동","2996-24","2996","0024","서림빌라","53.6200","21.5700","202507","09","24,000","4","개인","개인","2000","희망로380번길 12-10","-","중개거래","경기 성남시 중원구","25.09.22"
"767","경기도 성남시 중원구 은행동","2239","2239","0000","대왕주택(B)","34.0100","8.7900","202507","07","23,000","4","개인","개인","1993","은행로78번길 3-1","-","직거래","-","25.07.07"
"768","경기도 성남시 중원구 은행동","1686","1686","0000","수정빌라","44.5200","11.5400","202507","07","10,000","-1","개인","개인","1993","은행로5번길 10-1","-","직거래","-","25.07.21"
"769","경기도 성남시 중원구 금광동","4261","4261","0000","금광쉐르빌","45.3500","25.9300","202507","05","33,000","3","개인","개인","2017","자혜로8번길 31","-","중개거래","경기 성남시 중원구","25.10.13"
"770","경기도 성남시 중원구 하대원동","126-3","0126","0003","동호맨션","59.9000","34.9000","202507","05","33,500","3","개인","개인","2001","원터로 26","-","중개거래","경기 성남시 중원구","25.09.18"
"771","경기도 성남시 중원구 성남동","3080","3080","0000","흥일빌라","36.1200","27.1500","202507","05","22,900","2","개인","개인","1989","광명로82번길 29","-","중개거래","경기 성남시 중원구","25.08.01"
"772","경기도 성남시 중원구 금광동","3743","3743","0000","단대빌라","41.6300","18.4320","202507","04","20,700","5","개인","개인","1997","자혜로16번길 59-6","-","중개거래","경기 성남시 중원구","25.09.15"
"773","경기도 성남시 중원구 상대원동","81-2","0081","0002","로얄타운","59.9800","29.6316","202507","03","20,900","-1","개인","개인","2001","사기막골로199번길 2","-","중개거래","경기 성남시 중원구","25.09.30"
"774","경기도 성남시 중원구 은행동","1181","1181","0000","정진빌라","40.8000","11.0500","202507","02","13,000","-1","개인","개인","1991","은이로 62","-","중개거래","경기 성남시 중원구","25.07.09"
"775","경기도 성남시 중원구 은행동","2431-1","2431","0001","까치빌라(4차)","59.8800","14.7600","202507","02","22,500","4","개인","개인","1994","은행로88번길 15-1","-","중개거래","경기 성남시 중원구, 서울 강남구","25.07.24"
"776","경기도 성남시 중원구 금광동","709","0709","0000","금강맨션","56.1000","22.1000","202507","01","23,900","-1","개인","개인","2001","금상로77번길 6-3","-","중개거래","경기 성남시 중원구","25.08.26"
"777","경기도 성남시 중원구 상대원동","2958","2958","0000","부영빌라B동","55.5000","19.7580","202506","30","51,000","3","개인","개인","2002","금상로40번길 6-6","-","직거래","-","25.07.03"
"778","경기도 성남시 중원구 하대원동","128-18","0128","0018","라인맨션","72.2600","31.7500","202506","30","28,800","3","개인","개인","2000","둔촌대로 259","20250905","중개거래","경기 성남시 중원구","-"
"779","경기도 성남시 중원구 하대원동","128-18","0128","0018","라인맨션","72.2600","31.7500","202506","30","28,800","3","개인","개인","2000","둔촌대로 259","-","중개거래","경기 성남시 중원구","25.10.10"
"780","경기도 성남시 중원구 은행동","1439","1439","0000","(1439-0)","38.9700","13.8750","202506","30","14,800","-1","개인","개인","2000","은이로 20-3","-","직거래","-","25.08.11"
"781","경기도 성남시 중원구 중앙동","1853","1853","0000","성우맨션","54.5550","13.3575","202506","29","29,000","2","개인","개인","2000","광명로262번길 28","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.10.14"
"782","경기도 성남시 중원구 은행동","1988","1988","0000","대산빌라(1988)","38.2800","10.0500","202506","28","17,000","4","개인","개인","1998","금빛로112번길 38","-","중개거래","경기 성남시 중원구","25.07.30"
"783","경기도 성남시 중원구 은행동","1157-1","1157","0001","(1157-1)","48.8000","13.6800","202506","28","15,000","2","개인","개인","1994","은이로47번길 7","-","중개거래","경기 성남시 중원구","25.08.01"
"784","경기도 성남시 중원구 금광동","2349","2349","0000","금강리더스빌","46.0500","21.0000","202506","28","23,300","4","개인","개인","2012","금빛로42번길 13","-","중개거래","경기 성남시 중원구","25.09.24"
"785","경기도 성남시 중원구 상대원동","1597","1597","0000","국제맨션3차","61.0175","35.5700","202506","28","48,200","1","개인","개인","2002","박석로5번길 20-5","20250910","중개거래","경기 성남시 중원구","-"
"786","경기도 성남시 중원구 은행동","1335-1","1335","0001","광동빌라","37.5900","9.6200","202506","27","14,500","4","개인","개인","1994","은행로39번길 15","-","중개거래","경기 성남시 중원구","25.07.21"
"787","경기도 성남시 중원구 성남동","3307","3307","0000","한성듀크빌A동","67.6200","23.1521","202506","27","33,000","3","개인","개인","2002","제일로63번길 6-1","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","25.09.30"
"788","경기도 성남시 중원구 상대원동","2996-3","2996","0003","단곡빌라","53.8500","21.1700","202506","26","16,500","3","개인","개인","1994","희망로380번길 8","-","직거래","-","25.07.23"
"789","경기도 성남시 중원구 하대원동","121-2","0121","0002","금문빌라트씨","60.5900","27.5300","202506","26","31,000","1","개인","개인","2001","원터로17번길 13","-","중개거래","경기 성남시 중원구","25.08.13"
"790","경기도 성남시 중원구 성남동","2601","2601","0000","보우하트빌","65.9200","20.7923","202506","25","38,500","3","개인","개인","2016","원터로110번길 6","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.09.29"
"791","경기도 성남시 중원구 하대원동","101-27","0101","0027","대성빌라","65.1600","22.2650","202506","25","30,250","3","개인","개인","2003","둔촌대로 114-10","-","중개거래","경기 성남시 중원구","-"
"792","경기도 성남시 중원구 은행동","1342-1","1342","0001","강남타운","42.6300","10.9000","202506","24","18,000","2","개인","개인","1994","은행로37번길 19","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.10.10"
"793","경기도 성남시 중원구 성남동","4116-7","4116","0007","삼성슈퍼빌(108동)","59.3250","36.8600","202506","24","40,000","1","개인","개인","2002","둔촌대로151번길 46","-","중개거래","경기 성남시 중원구","25.09.24"
"794","경기도 성남시 중원구 하대원동","132-15","0132","0015","낙원빌라","59.7800","22.7000","202506","24","27,500","2","개인","개인","2000","시민로5번길 17-1","-","중개거래","경기 성남시 중원구","25.09.04"
"795","경기도 성남시 중원구 은행동","1009","1009","0000","삼성베르체","59.9100","20.0331","202506","24","34,900","5","개인","개인","2017","은이로7번길 9","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.08.21"
"796","경기도 성남시 중원구 은행동","2258-3","2258","0003","한강빌라(B)","35.2000","9.4800","202506","24","20,000","3","개인","개인","1995","은행로78번길 5","-","직거래","-","25.06.25"
"797","경기도 성남시 중원구 은행동","1009","1009","0000","삼성베르체","65.0450","20.4960","202506","24","34,300","7","개인","개인","2017","은이로7번길 9","-","중개거래","경기 성남시 중원구","25.06.26"
