"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1421","경기도 성남시 중원구 도촌동","706","0706","0000","東분당파크뷰","100.9600","202507","12","86,000","710","7","개인","개인","2013","도촌남로 101","-","중개거래","경기 성남시 중원구","25.10.14"
"1422","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","50.3668","202507","12","62,700","304","15","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 중원구","25.09.12"
"1423","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","74.6200","202507","11","90,000","306","21","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","25.10.27"
"1424","경기도 성남시 중원구 도촌동","704","0704","0000","동분당더퍼스트","84.9800","202507","11","77,000","-","6","개인","개인","2010","도촌북로 78","20250717","중개거래","경기 성남시 중원구","-"
"1425","경기도 성남시 중원구 도촌동","704","0704","0000","동분당더퍼스트","84.9800","202507","11","77,000","512","6","개인","개인","2010","도촌북로 78","-","중개거래","경기 성남시 중원구","25.09.29"
"1426","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","59.8423","202507","10","71,000","306","18","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 중원구","25.07.30"
"1427","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","59.9800","202507","10","85,000","404","13","개인","개인","2023","금광로 71","-","중개거래","경기 용인시 기흥구","25.09.15"
"1428","경기도 성남시 중원구 하대원동","249","0249","0000","아튼빌","59.9100","202507","10","66,500","1009","19","개인","개인","2003","둔촌대로 300","-","중개거래","경기 성남시 중원구","25.09.10"
"1429","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","84.6300","202507","09","73,000","106","15","개인","개인","1995","자혜로17번길 16","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.08.28"
"1430","경기도 성남시 중원구 중앙동","710","0710","0000","롯데캐슬","84.9400","202507","09","95,700","108","2","개인","개인","2012","희망로 415","-","중개거래","경기 성남시 중원구","25.09.26"
"1431","경기도 성남시 중원구 금광동","3950","3950","0000","삼익금광1차","34.0500","202507","09","28,600","103","3","개인","개인","1991","자혜로16번길 9","-","중개거래","경기 성남시 중원구","25.09.04"
"1432","경기도 성남시 중원구 중앙동","3007","3007","0000","신흥역하늘채랜더스원3단지","84.9900","202507","09","119,000","303","16","개인","개인","2022","광명로 206","-","중개거래","경기 성남시 중원구","25.11.03"
"1433","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","49.9800","202507","09","43,750","105","3","개인","개인","1993","황송로 6","-","중개거래","경기 성남시 중원구","25.09.18"
"1434","경기도 성남시 중원구 하대원동","249","0249","0000","아튼빌","118.6200","202507","08","82,000","1016","16","개인","개인","2003","둔촌대로 300","-","중개거래","경기 성남시 중원구","25.10.20"
"1435","경기도 성남시 중원구 하대원동","111-7","0111","0007","제일","63.3900","202507","07","43,000","가","5","개인","개인","1984","둔촌대로190번길 2","-","중개거래","경기 성남시 중원구","25.11.20"
"1436","경기도 성남시 중원구 성남동","3264","3264","0000","쉐르진","83.6000","202507","07","48,000","-","13","개인","개인","2004","광명로 28","-","중개거래","경기 성남시 중원구","25.09.25"
"1437","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","59.9500","202507","07","79,500","202","7","개인","개인","2023","금광로 26","-","중개거래","경기 성남시 중원구","25.09.02"
"1438","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","59.9500","202507","07","79,500","-","7","개인","개인","2023","금광로 26","20250714","중개거래","경기 성남시 중원구","-"
"1439","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","50.3668","202507","07","63,000","307","8","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 중원구","25.09.26"
"1440","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","59.9800","202507","06","77,500","204","9","개인","개인","2014","시민로 66","-","중개거래","경기 성남시 중원구","25.11.28"
"1441","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","84.6300","202507","06","69,500","113","11","개인","개인","1995","자혜로17번길 16","-","중개거래","경기 성남시 중원구","25.09.26"
"1442","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","49.9800","202507","06","44,000","111","15","개인","개인","1993","황송로 6","-","중개거래","경기 성남시 중원구","25.08.28"
"1443","경기도 성남시 중원구 도촌동","704","0704","0000","동분당더퍼스트","84.9800","202507","05","72,900","501","1","개인","개인","2010","도촌북로 78","-","중개거래","경기 성남시 중원구","25.09.15"
"1444","경기도 성남시 중원구 하대원동","539","0539","0000","성남자이","59.9900","202507","05","59,500","114","7","개인","개인","2007","둔촌대로 363","-","중개거래","경기 성남시 중원구","25.11.10"
"1445","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","84.9800","202507","05","120,500","318","1","개인","개인","2012","성남대로 1000","-","중개거래","경기 성남시 중원구","25.12.22"
"1446","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","84.9900","202507","05","118,500","107","12","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구","25.09.30"
"1447","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9200","202507","05","107,000","103","4","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구, 서울 강남구","25.10.27"
"1448","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202507","05","42,600","-","8","개인","개인","1994","금상로 134","20260116","직거래","-","-"
"1449","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202507","05","42,600","104","8","개인","개인","1994","금상로 134","-","중개거래","경기 성남시 중원구","25.11.20"
"1450","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","74.6200","202507","05","92,000","407","4","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 중원구","25.12.10"
"1451","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202507","05","70,600","213동","5","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.07.30"
"1452","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202507","05","68,200","209동","4","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.10.13"
"1453","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","84.8700","202507","05","81,000","105","6","개인","개인","2010","도촌남로 22","-","중개거래","경기 성남시 중원구","25.08.05"
"1454","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9700","202507","04","108,000","109","10","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구","25.09.11"
"1455","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9700","202507","04","108,000","-","10","개인","개인","2022","광명로 176","20250710","중개거래","경기 성남시 중원구","-"
"1456","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9700","202507","04","108,000","-","10","개인","개인","2022","광명로 176","20250729","직거래","-","-"
"1457","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.7100","202507","04","48,000","205동","1","개인","개인","2015","여수울로 51","-","직거래","-","25.07.22"
"1458","경기도 성남시 중원구 하대원동","155-2","0155","0002","대원","44.4400","202507","04","17,000","-","5","개인","개인","1986","둔촌대로280번길 12","-","직거래","-","25.07.11"
"1459","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.5300","202507","03","70,900","207동","7","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.09.26"
"1460","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","74.6200","202507","03","88,000","407","3","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 중원구","25.09.03"
"1461","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","84.6300","202507","03","70,000","107","10","개인","개인","1994","자혜로17번길 16","-","중개거래","경기 성남시 중원구","25.10.01"
"1462","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202507","02","73,000","215동","13","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","25.09.16"
"1463","경기도 성남시 중원구 하대원동","545","0545","0000","엘리프하이디움1단지","46.4192","202507","02","55,000","102","6","개인","개인","2025","둔촌대로217번길 11","-","중개거래","경기 성남시 중원구","25.10.31"
"1464","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","74.6200","202507","01","86,000","201","2","개인","개인","2023","금광로 26","-","중개거래","경기 성남시 중원구","25.10.15"
"1465","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202507","01","67,500","206동","3","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","25.09.16"
"1466","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202506","30","44,700","107","13","개인","개인","1994","금상로 134","-","중개거래","경기 성남시 중원구","25.07.17"
"1467","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","74.6200","202506","29","70,000","305","19","개인","개인","2023","금광로 40","-","직거래","-","25.07.23"
"1468","경기도 성남시 중원구 중앙동","3006","3006","0000","신흥역하늘채랜더스원2단지","59.8800","202506","28","89,500","202","1","개인","개인","2022","광명로 204","-","중개거래","경기 성남시 중원구","25.10.13"
"1469","경기도 성남시 중원구 중앙동","3007","3007","0000","신흥역하늘채랜더스원3단지","59.8800","202506","28","94,500","-","2","개인","개인","2022","광명로 206","20250630","중개거래","경기 성남시 중원구","-"
"1470","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","59.9800","202506","28","78,000","-","3","개인","개인","2023","금광로 72","20250701","중개거래","경기 성남시 중원구","-"
"1471","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","59.9500","202506","28","81,000","506","6","개인","개인","2023","금광로 72","-","중개거래","경기 성남시 중원구","25.10.30"
"1472","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","74.7000","202506","28","100,000","108","19","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","25.09.29"
"1473","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","50.3668","202506","28","65,000","306","11","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 중원구","25.09.26"
"1474","경기도 성남시 중원구 금광동","2500","2500","0000","래미안금광","114.3600","202506","28","83,000","105","4","개인","개인","2006","황송로 77","-","중개거래","경기 성남시 중원구","25.09.12"
"1475","경기도 성남시 중원구 상대원동","152-3","0152","0003","상대원삼익","34.0500","202506","28","25,000","101","9","개인","개인","1991","사기막골로31번길 34","-","중개거래","경기 성남시 중원구","25.09.15"
"1476","경기도 성남시 중원구 은행동","1740","1740","0000","은빛마을(두산위브)","56.6448","202506","28","54,700","104","12","개인","개인","2003","은행로 13","-","중개거래","경기 성남시 중원구","25.08.22"
"1477","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","59.9800","202506","28","78,000","504","3","개인","개인","2023","금광로 72","-","중개거래","경기 성남시 중원구","25.09.15"
"1478","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202506","28","69,800","209동","5","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.08.28"
"1479","경기도 성남시 중원구 중앙동","3006","3006","0000","신흥역하늘채랜더스원2단지","59.8800","202506","28","89,500","-","1","개인","개인","2022","광명로 204","20250919","중개거래","경기 성남시 중원구","-"
"1480","경기도 성남시 중원구 중앙동","3007","3007","0000","신흥역하늘채랜더스원3단지","59.8800","202506","28","94,500","304","2","개인","개인","2022","광명로 206","-","중개거래","경기 성남시 중원구","25.09.19"
"1481","경기도 성남시 중원구 중앙동","710","0710","0000","롯데캐슬","59.9400","202506","28","82,000","103","1","개인","개인","2012","희망로 415","-","중개거래","경기 성남시 중원구","25.08.26"
"1482","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","84.8700","202506","27","79,500","113","2","개인","개인","2010","도촌남로 22","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","25.10.02"
"1483","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","59.9500","202506","27","83,000","303","19","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구, 서울 강남구","25.09.30"
"1484","경기도 성남시 중원구 하대원동","249","0249","0000","아튼빌","118.6200","202506","27","76,500","1017","7","개인","법인","2003","둔촌대로 300","-","중개거래","경기 성남시 중원구, 서울 강남구","25.09.05"
"1485","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","84.9800","202506","27","108,000","109","17","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","25.10.27"
"1486","경기도 성남시 중원구 상대원동","179","0179","0000","궁전","44.2800","202506","27","33,500","바","2","개인","개인","1987","순환로 188","-","중개거래","경기 성남시 중원구","25.08.06"
"1487","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202506","27","68,000","206동","4","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","25.09.24"
"1488","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","49.9800","202506","27","42,700","103","7","개인","개인","1993","황송로 6","-","중개거래","경기 성남시 중원구","25.09.22"
"1489","경기도 성남시 중원구 여수동","601","0601","0000","연꽃마을(4단지)","120.9700","202506","27","125,000","401","6","개인","개인","2012","여수울로 50","-","중개거래","경기 성남시 중원구","26.02.20"
"1490","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","84.9900","202506","27","90,000","114","9","개인","개인","2010","도촌남로 22","-","중개거래","경기 성남시 중원구","25.11.13"
"1491","경기도 성남시 중원구 도촌동","702","0702","0000","동분당포레스트","84.9500","202506","27","78,000","305","11","개인","개인","2007","도촌남로 67","-","중개거래","경기 성남시 중원구","25.09.30"
"1492","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","84.9900","202506","27","120,000","108","8","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구","25.08.29"
"1493","경기도 성남시 중원구 중앙동","3006","3006","0000","신흥역하늘채랜더스원2단지","59.8800","202506","27","98,000","201","14","개인","개인","2022","광명로 204","-","중개거래","경기 성남시 중원구","25.08.01"
"1494","경기도 성남시 중원구 성남동","4031","4031","0000","한빛스위티","80.8500","202506","27","55,900","-","5","개인","개인","2005","성남대로1130번길 26","-","중개거래","경기 성남시 중원구","25.08.29"
"1495","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","39.1500","202506","27","52,000","114","1","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","25.10.02"
"1496","경기도 성남시 중원구 중앙동","710","0710","0000","롯데캐슬","84.8800","202506","27","94,500","106","9","개인","개인","2012","희망로 415","-","중개거래","경기 성남시 중원구","25.10.24"
"1497","경기도 성남시 중원구 하대원동","249","0249","0000","아튼빌","84.9800","202506","27","68,000","1015","5","개인","개인","2003","둔촌대로 300","-","직거래","-","25.07.10"
"1498","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","51.9600","202506","26","72,500","203","18","개인","개인","2023","금광로 26","-","중개거래","경기 성남시 중원구, 서울 강남구","25.09.15"
"1499","경기도 성남시 중원구 상대원동","195-5","0195","0005","성지","38.2500","202506","26","27,000","105","6","개인","개인","1989","순환로 178","-","중개거래","경기 성남시 중원구","25.10.01"
"1500","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202506","26","63,800","202동","1","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.10.13"
"1501","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","84.5600","202506","26","98,000","506","18","개인","개인","2023","금광로 72","-","중개거래","경기 성남시 중원구","25.08.22"
"1502","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","120.6000","202506","25","97,000","207","10","개인","개인","2014","시민로 66","-","중개거래","경기 성남시 중원구","25.10.22"
"1503","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","84.9800","202506","25","85,500","205","3","개인","개인","2014","시민로 66","-","중개거래","경기 성남시 중원구","25.09.11"
"1504","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","84.9800","202506","25","88,500","214","2","개인","개인","2014","시민로 66","-","중개거래","경기 성남시 중원구","25.11.20"
"1505","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","74.9800","202506","25","81,000","114","11","개인","개인","2010","도촌남로 22","-","중개거래","경기 성남시 중원구","25.10.31"
"1506","경기도 성남시 중원구 하대원동","539","0539","0000","성남자이","59.9900","202506","25","62,000","111","5","개인","개인","2007","둔촌대로 363","-","중개거래","경기 성남시 중원구","25.10.14"
"1507","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","59.9000","202506","25","79,400","202","11","개인","개인","2023","금광로 26","-","중개거래","경기 성남시 중원구","25.09.30"
"1508","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","59.9500","202506","25","78,000","303","2","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","25.09.30"
"1509","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","51.9600","202506","25","67,000","302","2","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","25.08.22"
"1510","경기도 성남시 중원구 금광동","92","0092","0000","단남","59.9160","202506","25","58,000","102","3","개인","개인","2000","희망로 412","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.08.07"
"1511","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","120.6000","202506","25","104,500","202","9","개인","개인","2014","시민로 66","-","중개거래","경기 성남시 중원구, 대구 수성구","25.10.29"
"1512","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","59.9800","202506","24","55,100","405","23","개인","개인","2023","금광로 71","-","직거래","-","25.07.07"
"1513","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","74.6200","202506","24","87,000","203","4","개인","개인","2023","금광로 26","-","중개거래","경기 성남시 중원구, 경기 안양시 동안구","25.12.19"
"1514","경기도 성남시 중원구 중앙동","3006","3006","0000","신흥역하늘채랜더스원2단지","51.8900","202506","24","79,000","203","17","개인","개인","2022","광명로 204","-","중개거래","경기 성남시 중원구","25.10.10"
"1515","경기도 성남시 중원구 중앙동","3006","3006","0000","신흥역하늘채랜더스원2단지","59.8800","202506","24","95,000","201","17","개인","개인","2022","광명로 204","-","중개거래","경기 성남시 중원구","25.08.14"
"1516","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","51.9600","202506","24","74,000","302","11","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구, 서울 중랑구","25.08.20"
"1517","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","64.6200","202506","24","69,000","122","7","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","25.08.29"
"1518","경기도 성남시 중원구 도촌동","704","0704","0000","동분당더퍼스트","75.9000","202506","24","69,000","503","1","개인","개인","2010","도촌북로 78","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","25.10.30"
"1519","경기도 성남시 중원구 도촌동","702","0702","0000","동분당포레스트","84.9500","202506","24","78,000","303","8","개인","개인","2007","도촌남로 67","-","중개거래","경기 성남시 중원구","25.08.20"
"1520","경기도 성남시 중원구 성남동","3126","3126","0000","금호어울림","59.9300","202506","24","71,000","103","14","개인","개인","2006","둔촌대로171번길 6","-","중개거래","경기 성남시 중원구","25.08.26"
"1521","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","59.9800","202506","23","78,000","503","2","개인","개인","2023","금광로 72","-","중개거래","경기 성남시 중원구","25.09.30"
"1522","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","84.9800","202506","23","94,500","408","3","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 중원구","25.09.30"
"1523","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9700","202506","23","108,500","114","6","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구, 서울 송파구","25.09.30"
"1524","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","84.8700","202506","23","78,500","105","3","개인","개인","2010","도촌남로 22","-","중개거래","경기 성남시 중원구","25.09.15"
"1525","경기도 성남시 중원구 도촌동","704","0704","0000","동분당더퍼스트","84.9500","202506","23","77,500","504","9","개인","개인","2010","도촌북로 78","-","중개거래","경기 성남시 중원구","25.08.29"
"1526","경기도 성남시 중원구 성남동","3757","3757","0000","대동다숲","84.9600","202506","23","57,000","대동다숲","2","개인","개인","2006","제일로 55","-","중개거래","경기 성남시 중원구","25.08.06"
"1527","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","39.1500","202506","23","52,400","113","2","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","25.08.20"
"1528","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9200","202506","23","102,000","107","1","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구","25.09.25"
"1529","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.7100","202506","23","71,000","213동","8","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.08.27"
"1530","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","59.9500","202506","23","82,000","302","16","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","25.10.28"
"1531","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9200","202506","23","102,000","-","1","개인","개인","2022","광명로 176","20250714","중개거래","경기 성남시 중원구","-"
"1532","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202506","23","44,500","117","9","개인","개인","1994","금상로 134","-","중개거래","경기 성남시 중원구","25.09.10"
"1533","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","59.9800","202506","23","87,000","-","12","개인","개인","2023","금광로 71","20250825","중개거래","경기 성남시 중원구","-"
"1534","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","59.9500","202506","22","84,500","408","15","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 중원구","25.07.18"
"1535","경기도 성남시 중원구 하대원동","249","0249","0000","아튼빌","84.9900","202506","22","70,000","1012","5","개인","개인","2003","둔촌대로 300","-","중개거래","경기 성남시 중원구","25.09.16"
"1536","경기도 성남시 중원구 성남동","2493","2493","0000","그린빌","84.7827","202506","22","49,500","-","6","개인","개인","2006","광명로 108","-","중개거래","경기 성남시 중원구","-"
"1537","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","59.9500","202506","22","84,500","-","15","개인","개인","2023","금광로 71","20250710","중개거래","경기 성남시 중원구","-"
"1538","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","59.8423","202506","22","70,750","307","15","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.11.21"
"1539","경기도 성남시 중원구 금광동","2500","2500","0000","래미안금광","83.1700","202506","22","70,000","107","14","개인","개인","2006","황송로 77","-","중개거래","경기 성남시 중원구","25.07.23"
"1540","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","74.9800","202506","22","80,000","-","8","개인","개인","2010","도촌남로 22","20250822","중개거래","경기 성남시 분당구, 서울 강동구","-"
"1541","경기도 성남시 중원구 도촌동","704","0704","0000","동분당더퍼스트","84.9500","202506","22","74,000","511","3","개인","개인","2010","도촌북로 78","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.10.22"
"1542","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","74.6200","202506","21","89,000","305","7","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","25.11.17"
"1543","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.7100","202506","21","71,000","215동","10","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.10.15"
"1544","경기도 성남시 중원구 하대원동","249","0249","0000","아튼빌","59.9100","202506","21","60,000","1003","17","개인","개인","2003","둔촌대로 300","-","중개거래","경기 성남시 중원구","26.01.12"
"1545","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","74.9800","202506","21","80,000","114","8","개인","개인","2010","도촌남로 22","-","중개거래","경기 성남시 분당구, 서울 강동구","25.08.22"
"1546","경기도 성남시 중원구 상대원동","179","0179","0000","궁전","55.2600","202506","21","39,000","다","1","개인","개인","1987","순환로 188","-","중개거래","경기 성남시 중원구","25.10.02"
"1547","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","74.9500","202506","21","102,500","106","14","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","25.10.31"
"1548","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202506","21","69,500","206동","11","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.09.30"
"1549","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","84.8600","202506","21","115,000","322","6","개인","개인","2012","성남대로 1000","-","중개거래","경기 성남시 중원구","25.08.27"
"1550","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","59.9500","202506","21","82,000","304","11","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","25.07.30"
"1551","경기도 성남시 중원구 중앙동","3006","3006","0000","신흥역하늘채랜더스원2단지","59.8800","202506","21","92,000","202","6","개인","개인","2022","광명로 204","-","중개거래","경기 성남시 중원구","25.09.22"
"1552","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","59.9800","202506","21","80,400","-","11","개인","개인","2014","시민로 66","20250826","중개거래","경기 성남시 중원구, 서울 송파구","-"
"1553","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","59.9800","202506","21","80,400","204","11","개인","개인","2014","시민로 66","-","중개거래","경기 성남시 중원구, 서울 송파구","25.10.13"
