"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"2345","경기도 성남시 중원구 상대원동","1***","8m미만","20.00","월세","202508","11","300","30","1987","박석로41번길","202508~202708","신규","-","","","단독다가구"
"2346","경기도 성남시 중원구 도촌동","6**","12m미만","82.88","전세","202508","11","39,000","0","2012","도촌로31번길","202510~202710","신규","-","","","단독다가구"
"2347","경기도 성남시 중원구 성남동","2***","8m미만","35.00","월세","202508","11","500","40","1991","원터로99번길","202508~202708","신규","-","","","단독다가구"
"2348","경기도 성남시 중원구 성남동","4***","12m미만","74.00","월세","202508","11","33,000","6","2017","둔촌대로64번길","202509~202709","갱신","사용","32,000","4","단독다가구"
"2349","경기도 성남시 중원구 중앙동","1***","8m미만","93.10","월세","202508","11","500","40","1980","광명로256번길","202508~202708","신규","-","","","단독다가구"
"2350","경기도 성남시 중원구 성남동","3***","8m미만","35.00","월세","202508","11","1,000","50","1996","제일로43번길","202509~202709","신규","-","","","단독다가구"
"2351","경기도 성남시 중원구 하대원동","1**","8m미만","26.83","전세","202508","10","3,000","0","1987","마지로155번길","202508~202708","신규","-","","","단독다가구"
"2352","경기도 성남시 중원구 금광동","1**","12m미만","61.20","전세","202508","10","15,000","0","1988","금상로57번길","202510~202710","신규","-","","","단독다가구"
"2353","경기도 성남시 중원구 상대원동","1***","12m미만","75.26","월세","202508","09","4,000","50","1989","박석로15번길","202510~202710","신규","-","","","단독다가구"
"2354","경기도 성남시 중원구 금광동","4***","8m미만","62.40","전세","202508","09","24,000","0","1988","산성대로468번길","202509~202709","신규","-","","","단독다가구"
"2355","경기도 성남시 중원구 금광동","3***","8m미만","34.00","월세","202508","09","500","45","1989","금빛로59번길","202509~202709","신규","-","","","단독다가구"
"2356","경기도 성남시 중원구 은행동","2***","8m미만","171.12","월세","202508","09","2,000","40","1992","은행로87번길","202508~202708","신규","-","","","단독다가구"
"2357","경기도 성남시 중원구 하대원동","1**","25m미만","25.00","전세","202508","09","12,000","0","2001","마지로","202509~202709","갱신","-","11,000","0","단독다가구"
"2358","경기도 성남시 중원구 성남동","3***","25m이상","28.00","월세","202508","09","300","40","1993","둔촌대로","202508~202608","신규","-","","","단독다가구"
"2359","경기도 성남시 중원구 은행동","2***","8m미만","171.12","월세","202508","09","2,000","40","1992","은행로87번길","202510~202710","신규","-","","","단독다가구"
"2360","경기도 성남시 중원구 상대원동","1***","8m미만","37.75","월세","202508","09","1,000","40","1988","박석로59번길","202509~202709","신규","-","","","단독다가구"
"2361","경기도 성남시 중원구 상대원동","1***","8m미만","30.00","월세","202508","09","200","25","1989","박석로5번길","202508~202708","신규","-","","","단독다가구"
"2362","경기도 성남시 중원구 상대원동","2***","8m미만","43.10","전세","202508","09","9,920","0","1989","박석로73번길","202508~202708","갱신","-","9,450","0","단독다가구"
"2363","경기도 성남시 중원구 상대원동","2***","12m미만","41.61","월세","202508","09","1,000","45","1986","희망로344번길","202508~202708","신규","-","","","단독다가구"
"2364","경기도 성남시 중원구 상대원동","8**","8m미만","50.32","전세","202508","09","14,000","0","1983","박석로86번길","202509~202709","신규","-","","","단독다가구"
"2365","경기도 성남시 중원구 은행동","6**","8m미만","40.00","전세","202508","09","5,000","0","","산성대로582번길","202508~202708","신규","-","","","단독다가구"
"2366","경기도 성남시 중원구 상대원동","2***","8m미만","40.65","전세","202508","09","12,000","0","1989","박석로71번길","202509~202709","신규","-","","","단독다가구"
"2367","경기도 성남시 중원구 금광동","3***","8m미만","55.00","월세","202508","08","2,000","50","1996","광명로323번길","202508~202708","신규","-","","","단독다가구"
"2368","경기도 성남시 중원구 여수동","4**","12m미만","50.00","월세","202508","08","15,000","50","2012","여수울로15번길","202510~202710","신규","-","","","단독다가구"
"2369","경기도 성남시 중원구 여수동","4**","12m미만","50.00","월세","202508","08","15,000","50","2012","여수울로15번길","202509~202709","신규","-","","","단독다가구"
"2370","경기도 성남시 중원구 금광동","3***","8m미만","62.00","월세","202508","08","2,000","65","1994","광명로347번길","202510~202710","신규","-","","","단독다가구"
"2371","경기도 성남시 중원구 하대원동","1**","8m미만","76.64","전세","202508","08","14,200","0","1988","원터로38번길","202509~202709","갱신","-","11,500","0","단독다가구"
"2372","경기도 성남시 중원구 상대원동","2**","8m미만","29.00","전세","202508","08","3,000","0","1993","금상로","202508~202708","신규","-","","","단독다가구"
"2373","경기도 성남시 중원구 상대원동","6**","8m미만","30.00","전세","202508","08","6,000","0","1987","금상로100번길","202508~202708","신규","-","","","단독다가구"
"2374","경기도 성남시 중원구 성남동","4***","12m미만","55.00","월세","202508","08","5,000","100","2017","둔촌대로52번길","202509~202709","신규","-","","","단독다가구"
"2375","경기도 성남시 중원구 성남동","3***","8m미만","25.00","월세","202508","08","1,000","40","2001","제일로53번길","202508~202708","신규","-","","","단독다가구"
"2376","경기도 성남시 중원구 상대원동","1***","12m미만","14.00","월세","202508","08","500","40","1988","박석로15번길","202508~202602","신규","-","","","단독다가구"
"2377","경기도 성남시 중원구 상대원동","2***","8m미만","66.24","월세","202508","08","2,000","50","1988","금상로18번길","202509~202709","신규","-","","","단독다가구"
"2378","경기도 성남시 중원구 상대원동","1***","8m미만","40.00","월세","202508","08","1,000","50","1996","박석로25번길","202508~202708","신규","-","","","단독다가구"
"2379","경기도 성남시 중원구 금광동","3***","12m미만","33.00","월세","202508","07","500","45","1986","산성대로382번길","202508~202708","신규","-","","","단독다가구"
"2380","경기도 성남시 중원구 금광동","3***","12m미만","21.34","월세","202508","07","500","45","2008","산성대로382번길","202508~202708","신규","-","","","단독다가구"
"2381","경기도 성남시 중원구 상대원동","5**","8m미만","27.00","월세","202508","07","200","30","1989","금상로112번길","202508~202708","신규","-","","","단독다가구"
"2382","경기도 성남시 중원구 상대원동","1***","8m미만","54.24","월세","202508","07","3,000","80","1991","박석로5번길","202508~202708","신규","-","","","단독다가구"
"2383","경기도 성남시 중원구 상대원동","9**","8m미만","17.00","월세","202508","07","300","35","1983","금상로82번길","202508~202708","신규","-","","","단독다가구"
"2384","경기도 성남시 중원구 상대원동","1***","12m미만","56.74","월세","202508","07","1,000","65","1989","둔촌대로425번길","202508~202708","신규","-","","","단독다가구"
"2385","경기도 성남시 중원구 금광동","3***","8m미만","23.14","월세","202508","07","500","37","2002","자혜로54번길","202508~202708","갱신","-","500","35","단독다가구"
"2386","경기도 성남시 중원구 금광동","4***","8m미만","25.00","월세","202508","07","2,000","50","2002","산성대로378번길","202508~202708","신규","-","","","단독다가구"
"2387","경기도 성남시 중원구 성남동","2***","8m미만","28.00","월세","202508","07","500","45","","광명로110번길","202508~202708","신규","-","","","단독다가구"
"2388","경기도 성남시 중원구 성남동","4***","8m미만","32.00","월세","202508","07","1,000","65","1996","둔촌대로151번길","202508~202708","신규","-","","","단독다가구"
"2389","경기도 성남시 중원구 성남동","3***","12m미만","20.00","월세","202508","06","300","40","1994","광명로42번길","202508~202708","신규","-","","","단독다가구"
"2390","경기도 성남시 중원구 은행동","4**","8m미만","72.90","전세","202508","06","13,000","0","1997","산성대로","202509~202709","신규","-","","","단독다가구"
"2391","경기도 성남시 중원구 중앙동","1***","8m미만","161.55","월세","202508","06","100","16","1993","광명로262번길","202508~202708","신규","-","","","단독다가구"
"2392","경기도 성남시 중원구 중앙동","2***","8m미만","51.48","월세","202508","06","500","40","1974","광명로","202508~202708","신규","-","","","단독다가구"
"2393","경기도 성남시 중원구 상대원동","1***","12m미만","36.00","전세","202508","06","5,500","0","1989","둔촌대로389번길","202509~202709","신규","-","","","단독다가구"
"2394","경기도 성남시 중원구 금광동","3***","8m미만","55.82","월세","202508","06","300","35","1993","자혜로16번길","202508~202708","신규","-","","","단독다가구"
"2395","경기도 성남시 중원구 금광동","2***","8m미만","44.43","월세","202508","06","2,000","50","1991","금빛로98번길","202508~202708","갱신","-","2,000","50","단독다가구"
"2396","경기도 성남시 중원구 상대원동","2***","8m미만","48.00","월세","202508","06","2,000","60","1976","희망로320번길","202508~202708","갱신","-","2,000","60","단독다가구"
"2397","경기도 성남시 중원구 성남동","2***","8m미만","20.00","월세","202508","05","300","36","1987","원터로105번길","202508~202708","신규","-","","","단독다가구"
"2398","경기도 성남시 중원구 상대원동","2***","8m미만","65.50","전세","202508","05","5,500","0","1984","희망로344번길","202508~202708","갱신","-","5,000","0","단독다가구"
"2399","경기도 성남시 중원구 성남동","3***","25m미만","16.00","월세","202508","05","1,000","42","2015","광명로","202508~202708","신규","-","","","단독다가구"
"2400","경기도 성남시 중원구 성남동","2***","8m미만","68.00","전세","202508","05","23,000","0","1989","시민로","-","-","-","","","단독다가구"
"2401","경기도 성남시 중원구 성남동","4***","12m미만","60.00","전세","202508","05","28,000","0","2017","둔촌대로64번길","202509~202709","갱신","사용","27,000","0","단독다가구"
"2402","경기도 성남시 중원구 성남동","3***","8m미만","40.00","월세","202508","05","4,000","60","1992","제일로73번길","202508~202608","갱신","-","4,000","60","단독다가구"
"2403","경기도 성남시 중원구 성남동","3***","12m미만","55.00","전세","202508","05","18,500","0","2002","제일로73번길","202508~202708","갱신","사용","18,500","0","단독다가구"
"2404","경기도 성남시 중원구 성남동","2***","8m미만","68.00","전세","202508","05","23,000","0","1989","시민로","-","-","-","","","단독다가구"
"2405","경기도 성남시 중원구 성남동","2***","8m미만","62.35","월세","202508","05","4,000","65","1993","광명로134번길","202509~202709","신규","-","","","단독다가구"
"2406","경기도 성남시 중원구 상대원동","2***","8m미만","38.87","전세","202508","05","13,000","0","1990","박석로97번길","202509~202709","신규","-","","","단독다가구"
"2407","경기도 성남시 중원구 상대원동","2***","8m미만","38.87","월세","202508","05","13,000","23","1990","박석로97번길","202509~202709","갱신","-","12,000","19","단독다가구"
"2408","경기도 성남시 중원구 상대원동","2***","8m미만","40.97","월세","202508","05","1,000","48","1989","박석로49번길","202508~202708","신규","-","","","단독다가구"
"2409","경기도 성남시 중원구 상대원동","1***","8m미만","36.00","월세","202508","05","1,000","40","2003","박석로5번길","202508~202708","신규","-","","","단독다가구"
"2410","경기도 성남시 중원구 상대원동","1***","8m미만","35.94","월세","202508","05","2,000","50","1985","박석로49번길","202508~202708","신규","-","","","단독다가구"
"2411","경기도 성남시 중원구 상대원동","1***","8m미만","24.00","월세","202508","05","300","30","1990","박석로33번길","202508~202708","신규","-","","","단독다가구"
"2412","경기도 성남시 중원구 도촌동","5**","25m미만","20.00","월세","202508","05","1,000","45","2009","도촌로7번길","202508~202708","신규","-","","","단독다가구"
"2413","경기도 성남시 중원구 은행동","1***","8m미만","36.98","월세","202508","05","300","38","1993","은이로23번길","202508~202602","신규","-","","","단독다가구"
"2414","경기도 성남시 중원구 금광동","2***","8m미만","38.53","월세","202508","05","2,000","60","1989","금빛로94번길","202508~202708","신규","-","","","단독다가구"
"2415","경기도 성남시 중원구 금광동","4***","8m미만","40.00","월세","202508","05","1,000","55","1996","산성대로390번길","202508~202708","신규","-","","","단독다가구"
"2416","경기도 성남시 중원구 금광동","4***","12m미만","90.30","월세","202508","05","500","40","1978","산성대로382번길","202508~202708","신규","-","","","단독다가구"
"2417","경기도 성남시 중원구 금광동","3**","25m미만","49.33","전세","202508","05","13,000","0","1989","광명로310번길","202509~202709","신규","-","","","단독다가구"
"2418","경기도 성남시 중원구 금광동","2***","8m미만","37.25","전세","202508","05","10,000","0","1993","금빛로100번길","202509~202709","신규","-","","","단독다가구"
"2419","경기도 성남시 중원구 상대원동","2***","8m미만","24.78","전세","202508","05","2,625","0","1976","금상로57번길","202508~202708","신규","-","","","단독다가구"
"2420","경기도 성남시 중원구 상대원동","2***","8m미만","40.00","월세","202508","04","1,000","30","1989","희망로344번길","202508~202708","신규","-","","","단독다가구"
"2421","경기도 성남시 중원구 상대원동","1***","8m미만","30.00","월세","202508","04","300","30","1991","박석로33번길","202508~202708","신규","-","","","단독다가구"
"2422","경기도 성남시 중원구 상대원동","1***","8m미만","50.42","월세","202508","04","500","40","1987","박석로52번길","202508~202708","신규","-","","","단독다가구"
"2423","경기도 성남시 중원구 상대원동","2***","8m미만","44.73","월세","202508","04","1,000","50","1989","금상로18번길","202503~202703","갱신","-","1,000","40","단독다가구"
"2424","경기도 성남시 중원구 성남동","2***","8m미만","62.30","월세","202508","04","4,000","65","2002","광명로134번길","202509~202709","신규","-","","","단독다가구"
"2425","경기도 성남시 중원구 성남동","3***","8m미만","19.80","월세","202508","02","3,000","36","2002","둔촌대로113번길","202508~202708","신규","-","","","단독다가구"
"2426","경기도 성남시 중원구 상대원동","1***","8m미만","33.54","월세","202508","02","700","40","1987","박석로57번길","202508~202708","신규","-","","","단독다가구"
"2427","경기도 성남시 중원구 하대원동","1**","8m미만","18.00","월세","202508","02","1,000","29","2019","둔촌대로","-","-","-","","","단독다가구"
"2428","경기도 성남시 중원구 은행동","7**","8m미만","186.23","월세","202508","02","1,000","50","1990","은이로7번길","202508~202708","신규","-","","","단독다가구"
"2429","경기도 성남시 중원구 상대원동","6**","8m미만","26.50","전세","202508","02","5,500","0","1988","금상로108번길","202508~202709","신규","-","","","단독다가구"
"2430","경기도 성남시 중원구 도촌동","5**","12m미만","50.00","전세","202508","02","17,000","0","2008","도촌로7번길","202511~202711","신규","-","","","단독다가구"
"2431","경기도 성남시 중원구 도촌동","5**","12m미만","50.00","전세","202508","02","17,000","0","2008","도촌로7번길","-","-","-","","","단독다가구"
"2432","경기도 성남시 중원구 금광동","4***","8m미만","23.10","월세","202508","02","500","45","2003","산성대로452번길","202508~202708","신규","-","","","단독다가구"
"2433","경기도 성남시 중원구 금광동","4***","8m미만","23.10","월세","202508","02","500","45","2003","산성대로452번길","202508~202708","신규","-","","","단독다가구"
"2434","경기도 성남시 중원구 상대원동","3**","8m미만","55.00","전세","202508","02","6,000","0","1999","보통골로14번길","202508~202708","신규","-","","","단독다가구"
"2435","경기도 성남시 중원구 성남동","2***","8m미만","33.56","월세","202508","02","1,000","25","1991","광명로142번길","202508~202708","갱신","-","3,000","0","단독다가구"
"2436","경기도 성남시 중원구 상대원동","2***","8m미만","45.00","월세","202508","02","9,000","15","","희망로366번길","202508~202708","갱신","-","7,500","15","단독다가구"
"2437","경기도 성남시 중원구 상대원동","2***","8m미만","40.48","전세","202508","02","11,000","0","1992","희망로344번길","202508~202708","신규","-","","","단독다가구"
"2438","경기도 성남시 중원구 상대원동","2***","8m미만","40.48","전세","202508","02","11,000","0","1992","희망로344번길","202508~202708","신규","-","","","단독다가구"
"2439","경기도 성남시 중원구 은행동","6**","8m미만","36.00","월세","202508","01","1,500","45","1989","산성대로552번길","202508~202708","신규","-","","","단독다가구"
"2440","경기도 성남시 중원구 상대원동","2***","8m미만","42.00","월세","202508","01","500","40","","희망로380번길","202508~202708","신규","-","","","단독다가구"
"2441","경기도 성남시 중원구 상대원동","1***","8m미만","13.00","월세","202508","01","100","15","1988","박석로59번길","202508~202708","신규","-","","","단독다가구"
"2442","경기도 성남시 중원구 상대원동","2***","8m미만","44.55","전세","202508","01","8,000","0","1996","금상로18번길","202508~202708","신규","-","","","단독다가구"
"2443","경기도 성남시 중원구 상대원동","1***","8m미만","30.00","월세","202508","01","500","40","1988","박석로5번길","-","-","-","","","단독다가구"
"2444","경기도 성남시 중원구 상대원동","1***","8m미만","54.62","전세","202508","01","13,000","0","1988","박석로41번길","202509~202709","신규","-","","","단독다가구"
"2445","경기도 성남시 중원구 상대원동","1***","12m미만","43.50","전세","202508","01","4,500","0","","박석로49번길","202509~202709","신규","-","","","단독다가구"
"2446","경기도 성남시 중원구 상대원동","2***","8m미만","30.00","월세","202508","01","1,000","30","1992","박석로97번길","202508~202708","신규","-","","","단독다가구"
"2447","경기도 성남시 중원구 중앙동","2***","8m미만","40.26","월세","202508","01","300","45","1989","광명로","202508~202708","신규","-","","","단독다가구"
"2448","경기도 성남시 중원구 중앙동","2***","8m미만","119.66","월세","202508","01","1,000","40","1992","광명로256번길","202508~202708","신규","-","","","단독다가구"
"2449","경기도 성남시 중원구 성남동","4***","8m미만","59.21","월세","202508","01","7,000","50","2001","성남대로1139번길","202508~202708","갱신","-","7,000","45","단독다가구"
"2450","경기도 성남시 중원구 성남동","2***","8m미만","33.00","월세","202508","01","500","35","1989","광명로110번길","202508~202708","신규","-","","","단독다가구"
"2451","경기도 성남시 중원구 하대원동","3**","8m미만","40.00","월세","202508","01","6,000","30","1990","마지로134번길","202509~202709","신규","-","","","단독다가구"
"2452","경기도 성남시 중원구 금광동","3***","8m미만","33.00","월세","202508","01","500","30","1981","금빛로61번길","202508~202708","신규","-","","","단독다가구"
"2453","경기도 성남시 중원구 금광동","2***","8m미만","18.00","월세","202507","31","300","25","1990","금빛로42번길","202508~202607","신규","-","","","단독다가구"
"2454","경기도 성남시 중원구 상대원동","2***","8m미만","15.00","월세","202507","31","100","15","1989","희망로392번길","-","-","-","","","단독다가구"
"2455","경기도 성남시 중원구 금광동","3***","12m미만","60.60","월세","202507","31","20,000","63","1987","금빛로77번길","202507~202707","갱신","-","27,000","0","단독다가구"
"2456","경기도 성남시 중원구 상대원동","2**","8m미만","39.00","월세","202507","31","500","40","1990","금상로118번길","202509~202709","신규","-","","","단독다가구"
"2457","경기도 성남시 중원구 상대원동","2**","8m미만","39.00","월세","202507","31","500","40","1990","금상로118번길","202509~202709","신규","-","","","단독다가구"
"2458","경기도 성남시 중원구 금광동","4***","8m미만","23.00","월세","202507","31","500","35","1994","산성대로382번길","202508~202708","신규","-","","","단독다가구"
"2459","경기도 성남시 중원구 금광동","4***","8m미만","48.11","전세","202507","31","13,000","0","1985","산성대로390번길","202507~202707","갱신","-","13,000","0","단독다가구"
"2460","경기도 성남시 중원구 성남동","3***","8m미만","26.00","월세","202507","30","1,000","50","2001","제일로53번길","202508~202708","신규","-","","","단독다가구"
"2461","경기도 성남시 중원구 하대원동","1**","8m미만","30.00","월세","202507","30","500","40","1989","둔촌대로263번길","202508~202708","신규","-","","","단독다가구"
"2462","경기도 성남시 중원구 하대원동","2**","8m미만","50.00","전세","202507","30","9,000","0","1996","둔촌대로363번길","202508~202708","신규","-","","","단독다가구"
"2463","경기도 성남시 중원구 상대원동","1***","8m미만","38.14","월세","202507","30","500","55","1989","박석로61번길","202508~202708","신규","-","","","단독다가구"
"2464","경기도 성남시 중원구 상대원동","2***","8m미만","48.00","월세","202507","30","2,000","60","1976","희망로320번길","202508~202708","갱신","-","2,000","60","단독다가구"
"2465","경기도 성남시 중원구 상대원동","9**","8m미만","34.52","월세","202507","30","1,000","50","1989","박석로72번길","202508~202708","신규","-","","","단독다가구"
"2466","경기도 성남시 중원구 성남동","3***","8m미만","26.40","월세","202507","30","1,000","30","","둔촌대로113번길","202508~202708","신규","-","","","단독다가구"
"2467","경기도 성남시 중원구 도촌동","5**","12m미만","20.00","전세","202507","30","7,000","0","2008","도촌로7번길","202507~202707","갱신","-","1,000","50","단독다가구"
"2468","경기도 성남시 중원구 성남동","3***","8m미만","30.00","월세","202507","30","300","45","1995","제일로53번길","202508~202708","신규","-","","","단독다가구"
"2469","경기도 성남시 중원구 중앙동","3**","8m미만","177.00","월세","202507","30","7,000","25","1993","광명로","202507~202707","갱신","-","1,000","52","단독다가구"
"2470","경기도 성남시 중원구 금광동","3***","8m미만","53.00","전세","202507","30","10,000","0","1986","광명로335번길","202508~202708","갱신","-","10,000","0","단독다가구"
"2471","경기도 성남시 중원구 금광동","3***","8m미만","57.20","전세","202507","30","18,000","0","1989","금빛로59번길","202509~202709","신규","-","","","단독다가구"
"2472","경기도 성남시 중원구 금광동","4***","8m미만","40.00","월세","202507","30","500","40","1988","산성대로460번길","202508~202708","신규","-","","","단독다가구"
"2473","경기도 성남시 중원구 성남동","2***","8m미만","30.00","월세","202507","30","500","55","1988","광명로110번길","202507~202707","신규","-","","","단독다가구"
"2474","경기도 성남시 중원구 상대원동","2***","8m미만","42.22","월세","202507","29","9,800","10","1981","박석로93번길","202508~202708","신규","-","","","단독다가구"
"2475","경기도 성남시 중원구 성남동","2***","8m미만","39.43","월세","202507","29","500","30","2002","광명로142번길","202509~202709","신규","-","","","단독다가구"
"2476","경기도 성남시 중원구 성남동","2***","12m미만","30.00","월세","202507","29","500","38","1989","광명로100번길","202507~202707","신규","-","","","단독다가구"
"2477","경기도 성남시 중원구 성남동","2***","8m미만","31.76","월세","202507","29","1,000","50","1988","원터로105번길","202508~202708","신규","-","","","단독다가구"
"2478","경기도 성남시 중원구 상대원동","2***","8m미만","20.00","월세","202507","29","500","30","1988","금상로18번길","202508~202708","신규","-","","","단독다가구"
"2479","경기도 성남시 중원구 상대원동","8**","8m미만","40.00","월세","202507","29","1,000","65","1983","금상로96번길","202508~202708","신규","-","","","단독다가구"
"2480","경기도 성남시 중원구 도촌동","5**","12m미만","20.00","전세","202507","29","8,000","0","2008","도촌로7번길","202508~202708","신규","-","","","단독다가구"
"2481","경기도 성남시 중원구 은행동","2***","8m미만","60.04","월세","202507","29","1,000","60","1991","은행로87번길","202510~202710","신규","-","","","단독다가구"
"2482","경기도 성남시 중원구 금광동","3***","12m미만","23.00","월세","202507","29","500","40","1988","자혜로16번길","202508~202608","신규","-","","","단독다가구"
"2483","경기도 성남시 중원구 금광동","2***","8m미만","48.96","월세","202507","28","1,000","45","1991","금빛로96번길","202508~202708","신규","-","","","단독다가구"
"2484","경기도 성남시 중원구 은행동","2***","8m미만","183.18","월세","202507","28","5,000","40","1991","은행로87번길","202508~202708","신규","-","","","단독다가구"
"2485","경기도 성남시 중원구 상대원동","2***","8m미만","42.22","월세","202507","28","9,800","17","1981","박석로93번길","202508~202708","신규","-","","","단독다가구"
"2486","경기도 성남시 중원구 상대원동","1***","8m미만","47.25","월세","202507","28","1,000","55","1991","박석로25번길","202507~202707","갱신","-","1,000","50","단독다가구"
"2487","경기도 성남시 중원구 상대원동","2***","8m미만","33.00","전세","202507","28","4,000","0","1991","희망로392번길","202507~202707","신규","-","","","단독다가구"
"2488","경기도 성남시 중원구 상대원동","1***","8m미만","47.00","월세","202507","28","1,000","55","1991","박석로25번길","-","-","-","","","단독다가구"
"2489","경기도 성남시 중원구 상대원동","2**","8m미만","40.00","전세","202507","28","4,000","0","1992","금상로124번길","202509~202709","신규","-","","","단독다가구"
"2490","경기도 성남시 중원구 은행동","1***","8m미만","153.06","월세","202507","28","200","17","1990","은행로81번길","202508~202708","신규","-","","","단독다가구"
"2491","경기도 성남시 중원구 금광동","1**","8m미만","42.07","월세","202507","28","2,000","50","1994","희망로400번길","202507~202707","신규","-","","","단독다가구"
"2492","경기도 성남시 중원구 성남동","4***","8m미만","40.00","월세","202507","27","2,000","65","2004","성남대로1139번길","202509~202709","신규","-","","","단독다가구"
"2493","경기도 성남시 중원구 금광동","3***","12m미만","17.00","전세","202507","27","6,500","0","2011","산성대로396번길","202508~202708","신규","-","","","단독다가구"
"2494","경기도 성남시 중원구 상대원동","2***","25m미만","98.99","전세","202507","26","25,000","0","1983","금상로","202508~202708","신규","-","","","단독다가구"
"2495","경기도 성남시 중원구 상대원동","1***","8m미만","57.90","월세","202507","26","2,000","40","1991","박석로33번길","202508~202708","신규","-","","","단독다가구"
"2496","경기도 성남시 중원구 상대원동","1***","8m미만","20.00","월세","202507","26","500","42","1980","박석로25번길","202509~202709","신규","-","","","단독다가구"
"2497","경기도 성남시 중원구 상대원동","1***","8m미만","25.00","전세","202507","26","12,000","0","1990","박석로42번길","202508~202708","신규","-","","","단독다가구"
"2498","경기도 성남시 중원구 성남동","3***","8m미만","33.00","월세","202507","26","500","50","1994","둔촌대로113번길","202508~202708","신규","-","","","단독다가구"
"2499","경기도 성남시 중원구 금광동","4***","8m미만","50.00","전세","202507","26","7,000","0","1993","자혜로8번길","202507~202707","갱신","사용","7,000","0","단독다가구"
"2500","경기도 성남시 중원구 금광동","1***","25m미만","73.92","전세","202507","26","27,000","0","1989","광명로334번길","202508~202708","신규","-","","","단독다가구"
"2501","경기도 성남시 중원구 상대원동","6**","25m미만","68.06","월세","202507","26","2,000","70","1994","금상로102번길","202508~202708","신규","-","","","단독다가구"
"2502","경기도 성남시 중원구 상대원동","2***","25m미만","33.00","월세","202507","26","500","47","2000","금상로","202507~202607","신규","-","","","단독다가구"
"2503","경기도 성남시 중원구 상대원동","2***","8m미만","35.33","전세","202507","26","7,000","0","1988","박석로49번길","202508~202708","신규","-","","","단독다가구"
"2504","경기도 성남시 중원구 금광동","4***","8m미만","25.00","전세","202507","26","3,500","0","1996","산성대로458번길","202508~202708","신규","-","","","단독다가구"
"2505","경기도 성남시 중원구 여수동","2**","25m이상","25.00","월세","202507","25","5,000","40","2011","성남대로997번길","202508~202708","신규","-","","","단독다가구"
"2506","경기도 성남시 중원구 상대원동","1***","8m미만","25.00","전세","202507","25","12,000","0","1990","박석로42번길","-","-","-","","","단독다가구"
"2507","경기도 성남시 중원구 상대원동","8**","8m미만","35.00","전세","202507","25","7,000","0","1983","박석로86번길","202509~202709","신규","-","","","단독다가구"
"2508","경기도 성남시 중원구 상대원동","1***","12m미만","22.55","전세","202507","25","3,000","0","1983","박석로15번길","202507~202707","신규","-","","","단독다가구"
"2509","경기도 성남시 중원구 성남동","2***","8m미만","37.00","월세","202507","25","1,000","59","1993","광명로142번길","202507~202707","신규","-","","","단독다가구"
"2510","경기도 성남시 중원구 성남동","3***","8m미만","20.00","월세","202507","25","2,000","40","2019","둔촌대로151번길","-","-","-","","","단독다가구"
"2511","경기도 성남시 중원구 금광동","3**","25m미만","57.24","월세","202507","25","1,500","70","1988","광명로310번길","202510~202710","신규","-","","","단독다가구"
"2512","경기도 성남시 중원구 여수동","4**","12m미만","55.70","월세","202507","25","6,000","50","2012","여수울로15번길","202509~202709","신규","-","","","단독다가구"
"2513","경기도 성남시 중원구 여수동","6**","12m미만","136.84","전세","202507","25","48,500","0","2019","연꽃로20번길","202507~202707","갱신","-","46,200","0","단독다가구"
"2514","경기도 성남시 중원구 상대원동","1***","8m미만","19.80","월세","202507","25","500","30","1986","박석로5번길","202508~202708","신규","-","","","단독다가구"
"2515","경기도 성남시 중원구 중앙동","1***","8m미만","39.80","월세","202507","24","1,500","45","1992","광명로256번길","202507~202707","신규","-","","","단독다가구"
"2516","경기도 성남시 중원구 금광동","4***","8m미만","33.00","월세","202507","24","500","45","1987","산성대로458번길","202508~202708","신규","-","","","단독다가구"
"2517","경기도 성남시 중원구 상대원동","1***","8m미만","39.38","전세","202507","24","13,000","0","1987","희망로326번길","202508~202708","신규","-","","","단독다가구"
"2518","경기도 성남시 중원구 상대원동","1***","8m미만","36.00","월세","202507","24","500","35","1990","박석로15번길","202508~202708","신규","-","","","단독다가구"
"2519","경기도 성남시 중원구 상대원동","2***","12m미만","20.00","전세","202507","24","1,500","0","1990","금상로18번길","202507~202707","신규","-","","","단독다가구"
