"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"509","경기도 성남시 수정구 태평동","3768-5","3768","0005","대일빌라A동","41.3000","22.7200","202506","04","22,800","2","개인","개인","1989","남문로62번길 18","-","중개거래","경기 성남시 수정구","25.09.15"
"510","경기도 성남시 수정구 태평동","3307-104","3307","0104","흥일빌라(3307-104)","41.4900","22.4650","202506","03","16,500","1","개인","개인","1991","남문로94번길 7-6","-","중개거래","경기 성남시 수정구","25.08.29"
"511","경기도 성남시 수정구 신흥동","5383","5383","0000","리치빌(5383-0)","33.1800","19.1800","202506","03","39,800","1","개인","개인","2007","수정남로 108","-","중개거래","경기 성남시 수정구","25.12.30"
"512","경기도 성남시 수정구 단대동","50-7","0050","0007","보광골든빌라B동","38.9100","11.0570","202506","03","19,300","3","개인","개인","1994","논골로 49","20250721","중개거래","경기 성남시 수정구","-"
"513","경기도 성남시 수정구 단대동","5-3","0005","0003","성보빌라","43.4200","18.9500","202506","02","15,500","4","개인","개인","1995","논골로94번길 6","-","중개거래","경기 성남시 수정구","25.08.28"
"514","경기도 성남시 수정구 산성동","88","0088","0000","(88-0)","56.9800","24.0500","202505","30","37,500","5","개인","개인","2008","수정남로336번길 6-1","-","중개거래","서울 송파구","25.07.04"
"515","경기도 성남시 수정구 단대동","23-2","0023","0002","신안빌라","37.4700","10.2500","202505","30","14,000","-1","법인","법인","1994","논골로61번길 4","-","직거래","-","25.05.30"
"516","경기도 성남시 수정구 단대동","49-1","0049","0001","남경빌라","40.2400","10.3800","202505","30","18,800","1","개인","개인","1994","논골로53번길 3-1","-","중개거래","경기 성남시 수정구","25.06.13"
"517","경기도 성남시 수정구 산성동","88","0088","0000","(88-0)","56.9800","24.0500","202505","30","37,500","5","개인","개인","2008","수정남로336번길 6-1","20250704","중개거래","서울 송파구","-"
"518","경기도 성남시 수정구 태평동","7337-2","7337","0002","엘지빌리지","84.7100","26.5800","202505","28","39,000","2","개인","개인","1996","수정북로 128","-","중개거래","경기 성남시 수정구","25.09.15"
"519","경기도 성남시 수정구 수진동","2679-10","2679","0010","성진빌","68.0400","29.8000","202505","28","68,800","2","개인","개인","2008","산성대로 151","-","중개거래","경기 성남시 수정구","25.08.27"
"520","경기도 성남시 수정구 단대동","43-2","0043","0002","진주빌라","36.5500","9.6200","202505","27","17,500","1","개인","개인","1995","논골로53번길 19-4","-","중개거래","경기 성남시 중원구","25.05.28"
"521","경기도 성남시 수정구 양지동","650","0650","0000","공원아트빌","58.8800","28.8900","202505","26","30,200","4","개인","개인","2001","산성대로503번길 14","-","중개거래","경기 성남시 수정구","25.08.29"
"522","경기도 성남시 수정구 태평동","3225","3225","0000","예건빌라(가)","60.5100","36.5600","202505","26","34,000","2","개인","개인","2002","남문로74번길 17-1","-","중개거래","경기 성남시 수정구","25.08.21"
"523","경기도 성남시 수정구 수진동","2488","2488","0000","(2488-0)","36.2900","22.0600","202505","26","42,000","2","개인","개인","1986","산성대로165번길 11-1","-","중개거래","경기 성남시 수정구","25.07.03"
"524","경기도 성남시 수정구 단대동","1-10","0001","0010","썬맨션","67.5600","22.9100","202505","26","31,000","4","개인","개인","2002","수정로466번길 23","-","중개거래","경기 성남시 수정구","25.08.04"
"525","경기도 성남시 수정구 수진동","1301","1301","0000","명문빌리지","77.7350","32.9310","202505","23","66,000","3","개인","개인","2002","제일로124번길 6-10","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.08.18"
"526","경기도 성남시 수정구 양지동","720","0720","0000","은행다세대(A동)","35.5900","21.5000","202505","22","13,000","3","법인","법인","1986","논골로36번길 19-3","-","직거래","-","25.05.28"
"527","경기도 성남시 수정구 단대동","31-3","0031","0003","우람빌라","45.4650","11.2200","202505","22","19,000","2","개인","법인","1993","논골로53번길 8-7","-","중개거래","경기 성남시 수정구","25.06.24"
"528","경기도 성남시 수정구 양지동","720","0720","0000","은행다세대(A동)","35.5900","21.5000","202505","22","13,000","3","법인","법인","1986","논골로36번길 19-3","20250523","직거래","-","-"
"529","경기도 성남시 수정구 산성동","441","0441","0000","태광빌라","53.1000","14.9470","202505","22","28,000","-1","개인","개인","1997","수정남로326번길 6-5","-","중개거래","경기 성남시 수정구, 서울 송파구","25.06.30"
"530","경기도 성남시 수정구 단대동","59-16","0059","0016","삼보가든빌라(라동)","41.1200","19.1000","202505","21","13,000","-1","개인","법인","1990","논골로29번길 5","-","중개거래","경기 성남시 중원구","25.05.26"
"531","경기도 성남시 수정구 산성동","603","0603","0000","행복빌","59.8800","24.8000","202505","19","43,000","5","개인","개인","2011","수정남로324번길 12","-","중개거래","경기 성남시 수정구","25.08.19"
"532","경기도 성남시 수정구 양지동","638","0638","0000","산애들애","48.6100","26.2590","202505","19","32,000","3","개인","개인","2015","양지로23번길 3","-","중개거래","경기 부천시 소사구, 경기 성남시 중원구","25.08.07"
"533","경기도 성남시 수정구 단대동","46-5","0046","0005","호형빌라","43.9500","11.2100","202505","17","19,000","1","개인","개인","1993","논골로47번길 8-5","-","중개거래","경기 성남시 수정구","25.06.05"
"534","경기도 성남시 수정구 양지동","650","0650","0000","공원아트빌","59.8800","29.3900","202505","16","17,700","-1","개인","개인","2001","산성대로503번길 14","-","중개거래","경기 성남시 수정구","25.06.30"
"535","경기도 성남시 수정구 단대동","29-7","0029","0007","한성빌라12차","41.3200","10.8800","202505","16","19,000","1","개인","법인","1994","논골로53번길 6-4","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.06.10"
"536","경기도 성남시 수정구 시흥동","40-6","0040","0006","중앙하이빌Ⅰ","63.6100","81.1200","202505","15","47,000","2","개인","개인","2009","여수대로56번길 9","-","중개거래","경기 성남시 수정구","25.05.28"
"537","경기도 성남시 수정구 단대동","13-1","0013","0001","신우빌라","42.2700","10.8200","202505","15","14,000","-1","개인","법인","1994","논골로69번길 7","-","직거래","-","25.05.20"
"538","경기도 성남시 수정구 양지동","810","0810","0000","한별빌리지5차","60.6000","23.9976","202505","14","28,500","1","개인","개인","2001","산성대로503번길 11-1","-","중개거래","경기 성남시 수정구","25.08.01"
"539","경기도 성남시 수정구 산성동","476","0476","0000","경서빌라(B동)","37.4600","9.5400","202505","14","29,000","1","개인","개인","1997","수정남로326번길 12-1","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.08.13"
"540","경기도 성남시 수정구 단대동","38-4","0038","0004","성호빌라","41.7750","10.5800","202505","14","7,500","-1","개인","법인","1994","논골로53번길 22-1","-","직거래","-","25.05.20"
"541","경기도 성남시 수정구 단대동","37-8","0037","0008","단대빌라(37-8)","45.6400","11.3700","202505","14","14,500","-1","개인","법인","1994","논골로53번길 24-6","-","직거래","-","25.05.20"
"542","경기도 성남시 수정구 단대동","31-11","0031","0011","한성빌라(11차)","33.6400","9.6100","202505","14","14,000","3","개인","개인","1993","논골로53번길 10-10","-","중개거래","경기 성남시 수정구","25.08.01"
"543","경기도 성남시 수정구 단대동","15-1","0015","0001","덕원빌라(13동)","38.3600","9.8000","202505","14","13,500","-1","개인","법인","1994","논골로67번길 5","-","직거래","-","25.05.20"
"544","경기도 성남시 수정구 양지동","45","0045","0000","금성맨션","46.0200","25.0010","202505","13","21,000","2","개인","개인","2000","산성대로581번길 6-10","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.06.20"
