"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"934","경기도 성남시 분당구 야탑동","360-1","0360","0001","시그마 3","28.6500","202509","10","17,300","16","개인","법인","2003","장미로 78","-","중개거래","경기 성남시 분당구"
"935","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","84.6100","202509","09","137,000","17","개인","개인","2022","판교역로 136","-","중개거래","경기 성남시 분당구"
"936","경기도 성남시 분당구 금곡동","161","0161","0000","천사의도시 오피스텔","33.7000","202509","09","17,700","7","개인","개인","2004","성남대로 165","-","중개거래","경기 성남시 분당구"
"937","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","31.4300","202509","09","33,000","17","법인","개인","2015","느티로 2","-","중개거래","경기 성남시 분당구"
"938","경기도 성남시 분당구 야탑동","264-1","0264","0001","FOREST HOUSE","81.9900","202509","08","44,000","4","개인","개인","2003","벌말로30번길 46","-","직거래","-"
"939","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","25.4600","202509","08","21,300","25","개인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"940","경기도 성남시 분당구 구미동","18","0018","0000","시그마2 오피스텔","57.7200","202509","08","31,000","5","개인","개인","1999","탄천상로 164","-","중개거래","경기 성남시 분당구"
"941","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","29.4400","202509","06","30,400","17","개인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"942","경기도 성남시 분당구 야탑동","342-3","0342","0003","엔즈 빌 오피스텔","31.9600","202509","06","17,500","7","개인","개인","2003","장미로48번길 14","-","중개거래","경기 성남시 분당구"
"943","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","40.0000","202509","06","25,500","11","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"944","경기도 성남시 분당구 삼평동","658","0658","0000","판교역 KCC웰츠타워","74.8900","202509","05","95,000","15","개인","개인","2013","분당내곡로 159","-","중개거래","경기 성남시 분당구"
"945","경기도 성남시 분당구 서현동","245-4","0245","0004","엘지분당에클라트2차","56.4200","202509","05","34,500","11","개인","개인","2004","서현로 204","-","중개거래","경기 성남시 분당구"
"946","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","35.0000","202509","05","19,000","9","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"947","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","80.0000","202509","05","54,000","15","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"948","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","35.6300","202509","05","16,800","3","개인","개인","2004","성남대로 51","-","중개거래","경기 성남시 분당구"
"949","경기도 성남시 분당구 수내동","4-3","0004","0003","두산위브센티움 2","41.4200","202509","05","21,600","11","개인","개인","2003","수내로 42","-","중개거래","경기 성남시 분당구"
"950","경기도 성남시 분당구 야탑동","342-2","0342","0002","르네상스분당오피스텔","31.7700","202509","05","16,000","7","개인","개인","2003","장미로48번길 10","-","중개거래","경기 성남시 분당구"
"951","경기도 성남시 분당구 삼평동","647","0647","0000","(647)","31.0400","202509","05","28,500","8","개인","개인","2012","대왕판교로606번길 31","-","중개거래","경기 성남시 분당구"
"952","경기도 성남시 분당구 금곡동","165","0165","0000","천사의도시Ⅱ오피스텔","37.9500","202509","04","16,900","6","개인","개인","2004","돌마로 51","-","중개거래","경기 성남시 분당구"
"953","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","63.6300","202509","04","64,000","7","개인","개인","2004","성남대로 295","-","중개거래","경기 성남시 분당구"
"954","경기도 성남시 분당구 금곡동","170","0170","0000","천사의도시Ⅲ오피스텔","36.1600","202509","04","15,650","4","개인","개인","2004","정자일로6번길 13","-","중개거래","경기 성남시 분당구"
"955","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","84.6100","202509","04","131,800","18","법인","개인","2022","판교역로 136","-","중개거래","경기 성남시 분당구"
"956","경기도 성남시 분당구 정자동","215","0215","0000","더샵 분당파크리버","84.9926","202509","04","82,000","7","개인","개인","2021","돌마로 171","-","중개거래","경기 성남시 분당구"
"957","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","40.0000","202509","04","25,900","19","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"958","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","119.6900","202509","04","84,000","24","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"959","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","27.1000","202509","04","28,800","7","개인","개인","2013","판교역로192번길 22","-","중개거래","경기 성남시 분당구"
"960","경기도 성남시 분당구 삼평동","647","0647","0000","(647)","25.8300","202509","04","22,500","10","개인","개인","2012","대왕판교로606번길 31","-","직거래","-"
"961","경기도 성남시 분당구 수내동","21-2","0021","0002","현대판테온I오피스텔","140.4000","202509","03","104,000","7","개인","개인","2000","황새울로200번길 9-7","-","중개거래","경기 성남시 분당구"
"962","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","32.8300","202509","03","33,900","26","개인","개인","2015","느티로 2","-","중개거래","경기 성남시 분당구"
"963","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","40.0000","202509","02","23,300","8","개인","법인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"964","경기도 성남시 분당구 삼평동","653","0653","0000","판교역 푸르지오시티","26.4760","202509","02","26,000","4","개인","개인","2014","대왕판교로606번길 45","-","중개거래","경기 성남시 분당구"
"965","경기도 성남시 분당구 수내동","5-2","0005","0002","삼성보보스쉐르빌","37.2100","202509","02","22,000","6","개인","개인","2004","수내로 54","-","중개거래","경기 성남시 분당구"
"966","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","35.6300","202509","02","18,000","8","개인","개인","2004","성남대로 51","-","중개거래","경기 성남시 분당구"
"967","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","45.0100","202509","02","25,000","11","개인","개인","2004","서현로 184","-","중개거래","경기 성남시 분당구"
"968","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","45.6000","202509","01","53,000","27","개인","개인","2015","느티로 2","-","중개거래","경기 성남시 분당구"
"969","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","95.5200","202509","01","119,000","12","개인","개인","2005","성남대로 393","-","중개거래","경기 성남시 분당구"
"970","경기도 성남시 분당구 수내동","16-7","0016","0007","한솔인피니티오피스텔","34.2800","202509","01","18,000","6","개인","개인","2004","황새울로200번길 22","-","중개거래","경기 성남시 분당구"
"971","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","33.3500","202509","01","21,000","11","개인","개인","2004","백현로 105","-","중개거래","경기 성남시 분당구"
"972","경기도 성남시 분당구 수내동","11-1","0011","0001","청구블루빌","129.1500","202509","01","81,000","10","개인","개인","2000","황새울로 224","-","중개거래","경기 성남시 분당구"
"973","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","26.4500","202509","01","26,900","10","개인","개인","2013","판교역로192번길 22","20251017","중개거래","경기 성남시 분당구"
"974","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","27.1000","202509","01","26,900","6","개인","개인","2013","판교역로192번길 22","20251017","중개거래","경기 성남시 분당구"
"975","경기도 성남시 분당구 구미동","187-2","0187","0002","세종그랑시아∥","36.2000","202509","01","16,500","5","개인","개인","2003","구미로9번길 10","-","중개거래","경기 성남시 분당구"
"976","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","95.5200","202509","01","119,000","12","개인","개인","2005","성남대로 393","20251020","중개거래","경기 성남시 분당구"
"977","경기도 성남시 분당구 수내동","5-2","0005","0002","삼성보보스쉐르빌","33.7600","202508","30","22,700","19","개인","법인","2004","수내로 54","-","중개거래","경기 성남시 분당구"
"978","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","143.4900","202508","29","92,000","15","법인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"979","경기도 성남시 분당구 야탑동","264-3","0264","0003","바움하우스","115.7000","202508","29","52,000","7","개인","개인","2003","야탑로205번길 4","-","중개거래","경기 의정부시"
"980","경기도 성남시 분당구 야탑동","220-1","0220","0001","로잔티움파크","116.6210","202508","29","62,000","2","개인","개인","2004","벌말로50번길 42","-","중개거래","경기 성남시 분당구"
"981","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","27.1000","202508","28","28,200","15","개인","개인","2013","판교역로192번길 22","-","중개거래","경기 성남시 분당구"
"982","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","149.3100","202508","28","156,000","20","개인","개인","2002","백현로 100","-","중개거래","경기 성남시 분당구, 서울 서초구"
"983","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","84.5900","202508","28","135,000","15","개인","개인","2022","판교역로 136","-","중개거래","경기 성남시 분당구"
"984","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","26.4500","202508","28","26,900","10","개인","개인","2013","판교역로192번길 22","-","중개거래","경기 성남시 분당구"
"985","경기도 성남시 분당구 삼평동","659","0659","0000","판교 효성 해링턴 타워","27.1000","202508","28","26,900","6","개인","개인","2013","판교역로192번길 22","-","중개거래","경기 성남시 분당구"
"986","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","42.6100","202508","27","20,800","3","개인","개인","2004","성남대로 51","-","중개거래","경기 성남시 분당구"
"987","경기도 성남시 분당구 구미동","187-2","0187","0002","세종그랑시아∥","36.2000","202508","27","17,200","8","개인","개인","2003","구미로9번길 10","-","중개거래","경기 성남시 분당구"
"988","경기도 성남시 분당구 정자동","166-3","0166","0003","정자역 엠코헤리츠 4단지","29.7300","202508","27","23,000","11","개인","개인","2014","정자일로 132","20251010","중개거래","경기 성남시 분당구"
"989","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","35.0000","202508","26","19,000","13","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"990","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","30.4275","202508","26","23,500","6","개인","개인","2014","성남대로 151","-","중개거래","경기 성남시 분당구"
"991","경기도 성남시 분당구 금곡동","172","0172","0000","씨티밸리","26.2100","202508","26","16,900","2","개인","개인","2003","성남대로171번길 17","-","중개거래","경기 성남시 분당구"
"992","경기도 성남시 분당구 수내동","16-7","0016","0007","한솔인피니티오피스텔","41.4660","202508","26","22,000","7","개인","개인","2004","황새울로200번길 22","-","중개거래","경기 성남시 분당구"
"993","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","94.8000","202508","25","106,000","10","개인","개인","2002","백현로 100","-","중개거래","경기 성남시 분당구"
"994","경기도 성남시 분당구 수내동","11-1","0011","0001","청구블루빌","46.6600","202508","25","21,400","6","개인","개인","2000","황새울로 224","-","중개거래","경기 성남시 분당구"
"995","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","84.6100","202508","25","73,500","14","개인","개인","2022","판교역로 136","-","직거래","-"
"996","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","45.6000","202508","25","53,000","27","개인","법인","2015","느티로 2","-","중개거래","경기 성남시 분당구"
"997","경기도 성남시 분당구 수내동","6-2","0006","0002","분당 수내동 그라테아","88.3400","202508","22","66,000","12","법인","개인","2004","황새울로258번길 23","-","직거래","-"
"998","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","149.3100","202508","22","148,000","14","개인","개인","2002","백현로 100","-","중개거래","경기 성남시 분당구"
"999","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","30.4275","202508","22","23,500","7","개인","개인","2014","성남대로 151","-","중개거래","경기 성남시 분당구"
"1000","경기도 성남시 분당구 삼평동","684","0684","0000","M TOWER","16.8700","202508","22","17,800","8","법인","개인","2012","판교역로241번길 22","-","중개거래","경기 성남시 분당구"
"1001","경기도 성남시 분당구 수내동","11-1","0011","0001","청구블루빌","42.1200","202508","21","20,400","9","법인","개인","2000","황새울로 224","-","중개거래","경기 성남시 분당구"
"1002","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","239.3500","202508","21","195,000","11","개인","개인","2002","백현로 100","-","중개거래","경기 성남시 분당구"
"1003","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","60.0000","202508","21","50,000","17","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"1004","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","84.6100","202508","20","132,500","7","법인","개인","2022","판교역로 136","-","중개거래","경기 성남시 분당구"
"1005","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","40.0000","202508","20","22,000","18","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"1006","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","34.9000","202508","20","33,000","3","개인","개인","2014","판교역로 109","-","중개거래","경기 성남시 분당구"
"1007","경기도 성남시 분당구 야탑동","513-3","0513","0003","라비앙오피스텔 분당","31.6200","202508","20","17,000","3","개인","개인","2004","성남대로 884-9","-","중개거래","경기 성남시 분당구"
"1008","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","84.7900","202508","20","130,000","7","개인","개인","2022","판교역로 136","-","직거래","-"
"1009","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","227.5800","202508","20","167,000","13","개인","공공기관","2002","백현로 100","-","직거래","-"
"1010","경기도 성남시 분당구 야탑동","264-3","0264","0003","바움하우스","115.7000","202508","19","70,000","6","개인","개인","2003","야탑로205번길 4","20251201","중개거래","경기 성남시 분당구"
"1011","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","88.7500","202508","19","63,000","17","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"1012","경기도 성남시 분당구 구미동","18","0018","0000","시그마2 오피스텔","61.2300","202508","19","36,800","4","개인","개인","1999","탄천상로 164","-","중개거래","경기 성남시 분당구"
"1013","경기도 성남시 분당구 야탑동","264-3","0264","0003","바움하우스","115.7000","202508","19","70,000","6","개인","개인","2003","야탑로205번길 4","-","중개거래","경기 성남시 분당구"
"1014","경기도 성남시 분당구 구미동","187-3","0187","0003","세종그랑시아｜","36.2000","202508","18","16,950","4","개인","개인","2003","구미로9번길 8","-","중개거래","경기 성남시 분당구"
"1015","경기도 성남시 분당구 야탑동","264-1","0264","0001","FOREST HOUSE","68.1280","202508","18","36,500","8","개인","개인","2003","벌말로30번길 46","-","중개거래","경기 성남시 분당구"
"1016","경기도 성남시 분당구 정자동","154-1","0154","0001","타임브릿지","148.2900","202508","18","150,000","7","개인","개인","2006","정자일로156번길 12","-","중개거래","경기 성남시 분당구"
"1017","경기도 성남시 분당구 야탑동","264-1","0264","0001","FOREST HOUSE","68.1280","202508","18","31,500","8","개인","개인","2003","벌말로30번길 46","-","중개거래","경기 성남시 분당구"
"1018","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","70.0000","202508","18","44,000","8","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"1019","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","45.0100","202508","18","23,800","10","개인","개인","2004","서현로 184","-","중개거래","경기 성남시 분당구"
"1020","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","45.2700","202508","18","34,000","19","개인","개인","2004","백현로 105","-","중개거래","경기 성남시 분당구"
"1021","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","238.1000","202508","16","195,000","15","개인","개인","2002","백현로 100","-","중개거래","경기 성남시 분당구"
"1022","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","30.4275","202508","16","24,500","10","개인","개인","2014","성남대로 151","-","중개거래","경기 성남시 분당구"
"1023","경기도 성남시 분당구 정자동","16-1","0016","0001","정자역 AK 와이즈플레이스","32.8300","202508","16","32,500","12","개인","개인","2015","느티로 2","-","중개거래","경기 성남시 분당구"
"1024","경기도 성남시 분당구 서현동","276-1","0276","0001","한라시그마파크","34.4560","202508","15","19,200","8","개인","개인","2003","황새울로 307","-","직거래","-"
"1025","경기도 성남시 분당구 금곡동","172","0172","0000","씨티밸리","36.5400","202508","14","20,500","7","개인","개인","2003","성남대로171번길 17","-","중개거래","경기 성남시 분당구"
"1026","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","34.0650","202508","13","24,000","8","개인","개인","2004","성남대로 295","-","중개거래","경기 성남시 분당구"
"1027","경기도 성남시 분당구 구미동","189-1","0189","0001","성우스타우스오피스텔","36.0200","202508","13","18,000","5","개인","법인","2004","구미로 16","-","직거래","-"
"1028","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","29.4400","202508","13","32,250","30","개인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"1029","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","34.1500","202508","12","21,600","8","개인","개인","2004","정자일로 177","-","중개거래","경기 성남시 분당구"
"1030","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","26.9500","202508","12","26,000","18","개인","개인","2004","느티로 22","-","중개거래","경기 성남시 분당구"
"1031","경기도 성남시 분당구 수내동","5-2","0005","0002","삼성보보스쉐르빌","33.7600","202508","12","21,000","6","개인","개인","2004","수내로 54","-","중개거래","경기 성남시 분당구"
"1032","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","60.0000","202508","11","52,800","6","개인","개인","2004","서현로 170","20250911","중개거래","경기 성남시 분당구"
"1033","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","60.0000","202508","11","52,800","6","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"1034","경기도 성남시 분당구 야탑동","342-2","0342","0002","르네상스분당오피스텔","34.8900","202508","11","18,000","5","법인","개인","2003","장미로48번길 10","-","중개거래","경기 성남시 분당구"
"1035","경기도 성남시 분당구 금곡동","161","0161","0000","천사의도시 오피스텔","31.7800","202508","11","18,300","8","개인","개인","2004","성남대로 165","-","직거래","-"
"1036","경기도 성남시 분당구 야탑동","342-2","0342","0002","르네상스분당오피스텔","34.8900","202508","09","17,900","5","개인","개인","2003","장미로48번길 10","-","중개거래","경기 성남시 분당구"
"1037","경기도 성남시 분당구 정자동","16-2","0016","0002","정자동2차푸르지오시티","30.2700","202508","08","26,000","10","개인","개인","2013","정자일로 197","-","중개거래","경기 성남시 분당구"
"1038","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","24.9800","202508","08","21,400","7","개인","개인","2015"," ","-","중개거래","경기 성남시 분당구"
"1039","경기도 성남시 분당구 삼평동","647","0647","0000","(647)","27.7700","202508","07","25,750","9","개인","개인","2012","대왕판교로606번길 31","-","중개거래","경기 성남시 분당구"
"1040","경기도 성남시 분당구 수내동","10-1","0010","0001","분당 트라팰리스","48.6600","202508","07","39,000","6","개인","개인","2004","황새울로 234","-","중개거래","경기 성남시 분당구"
"1041","경기도 성남시 분당구 금곡동","172","0172","0000","씨티밸리","35.4000","202508","07","19,900","5","개인","개인","2003","성남대로171번길 17","-","중개거래","경기 성남시 분당구"
"1042","경기도 성남시 분당구 수내동","10-1","0010","0001","분당 트라팰리스","56.8900","202508","06","38,000","11","개인","개인","2004","황새울로 234","-","중개거래","경기 성남시 분당구"
"1043","경기도 성남시 분당구 삼평동","713","0713","0000","천석미래로","26.9400","202508","05","16,434","3","개인","법인","2018","동판교로266번길 14","-","직거래","-"
"1044","경기도 성남시 분당구 삼평동","655","0655","0000","SG타워","30.3900","202508","05","29,000","10","개인","개인","2014","대왕판교로606번길 47","-","중개거래","서울 양천구"
"1045","경기도 성남시 분당구 삼평동","713","0713","0000","천석미래로","26.9400","202508","05","16,434","3","개인","법인","2018","동판교로266번길 14","-","직거래","-"
"1046","경기도 성남시 분당구 삼평동","713","0713","0000","천석미래로","26.9400","202508","05","16,434","3","개인","법인","2018","동판교로266번길 14","-","직거래","-"
"1047","경기도 성남시 분당구 삼평동","713","0713","0000","천석미래로","26.9400","202508","05","16,434","4","개인","법인","2018","동판교로266번길 14","-","직거래","-"
"1048","경기도 성남시 분당구 삼평동","713","0713","0000","천석미래로","26.9400","202508","05","16,434","4","개인","법인","2018","동판교로266번길 14","-","직거래","-"
"1049","경기도 성남시 분당구 삼평동","713","0713","0000","천석미래로","27.8500","202508","05","17,045","4","개인","법인","2018","동판교로266번길 14","-","직거래","-"
"1050","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","63.6300","202508","04","60,000","8","개인","개인","2004","성남대로 295","-","중개거래","경기 성남시 분당구"
"1051","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","45.0100","202507","31","22,500","9","개인","개인","2004","서현로 184","-","중개거래","경기 성남시 분당구"
"1052","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","29.4400","202507","31","31,500","17","개인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"1053","경기도 성남시 분당구 야탑동","513-3","0513","0003","라비앙오피스텔 분당","29.5800","202507","31","17,000","5","법인","개인","2004","성남대로 884-9","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구"
"1054","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","37.0600","202507","31","37,000","24","개인","개인","2004","느티로 22","-","중개거래","경기 성남시 분당구"
"1055","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","45.0100","202507","31","23,500","5","법인","개인","2004","서현로 184","-","중개거래","경기 성남시 분당구"
"1056","경기도 성남시 분당구 야탑동","342-3","0342","0003","엔즈 빌 오피스텔","31.9600","202507","31","17,000","7","개인","개인","2003","장미로48번길 14","-","중개거래","경기 성남시 분당구"
"1057","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","94.8000","202507","30","106,000","22","개인","개인","2002","백현로 100","-","중개거래","경기 성남시 분당구"
"1058","경기도 성남시 분당구 서현동","270-3","0270","0003","천지오피스텔","28.5600","202507","30","12,000","7","개인","개인","1998","황새울로330번길 16","-","중개거래","경기 성남시 중원구"
"1059","경기도 성남시 분당구 야탑동","342-2","0342","0002","르네상스분당오피스텔","43.3100","202507","29","24,500","4","개인","개인","2003","장미로48번길 10","-","중개거래","경기 성남시 분당구"
"1060","경기도 성남시 분당구 수내동","16-7","0016","0007","한솔인피니티오피스텔","43.7660","202507","29","25,800","9","법인","개인","2004","황새울로200번길 22","-","중개거래","경기 성남시 분당구"
"1061","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","25.0800","202507","28","21,550","7","개인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"1062","경기도 성남시 분당구 수내동","11-1","0011","0001","청구블루빌","50.0700","202507","27","29,400","2","개인","개인","2000","황새울로 224","-","중개거래","경기 성남시 분당구"
"1063","경기도 성남시 분당구 수내동","11-1","0011","0001","청구블루빌","50.0700","202507","27","29,400","2","개인","개인","2000","황새울로 224","20250812","중개거래","경기 성남시 분당구"
"1064","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","35.0000","202507","25","19,000","18","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"1065","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","35.6300","202507","25","17,900","8","개인","개인","2004","성남대로 51","-","중개거래","경기 성남시 분당구"
"1066","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","42.9700","202507","24","33,000","21","법인","개인","2004","정자일로 177","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구"
"1067","경기도 성남시 분당구 수내동","4-2","0004","0002","두산위브센티움Ⅰ","35.0100","202507","24","19,500","10","개인","개인","2003","수내로 38","-","중개거래","경기 성남시 분당구"
"1068","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","42.8400","202507","23","51,500","24","법인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"1069","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","26.9500","202507","22","25,000","15","개인","개인","2004","느티로 22","-","중개거래","경기 성남시 분당구"
"1070","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","35.6300","202507","22","17,000","4","개인","법인","2004","성남대로 51","-","중개거래","경기 성남시 분당구"
"1071","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","30.4275","202507","22","23,300","3","개인","개인","2014","성남대로 151","-","중개거래","경기 성남시 분당구"
"1072","경기도 성남시 분당구 정자동","215","0215","0000","더샵 분당파크리버","84.9926","202507","22","87,500","11","개인","개인","2021","돌마로 169","-","중개거래","경기 성남시 분당구"
"1073","경기도 성남시 분당구 운중동","947","0947","0000","청호델피노","32.3300","202507","21","24,750","10","개인","개인","2016","운중로 120","-","중개거래","경기 성남시 분당구"
"1074","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","95.5200","202507","21","85,000","7","개인","개인","2005","성남대로 393","-","중개거래","경기 성남시 분당구"
"1075","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","56.0400","202507","21","46,900","6","개인","개인","2004","백현로 105","-","중개거래","경기 성남시 분당구"
"1076","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","41.0900","202507","21","19,500","4","개인","개인","2004","성남대로 51","-","중개거래","경기 성남시 분당구"
"1077","경기도 성남시 분당구 야탑동","345-2","0345","0002","한승 베네피아 오피스텔","34.5000","202507","19","19,000","5","개인","개인","2003","성남대로925번길 37","-","중개거래","경기 성남시 분당구"
"1078","경기도 성남시 분당구 야탑동","513-3","0513","0003","라비앙오피스텔 분당","31.6200","202507","19","16,900","3","법인","개인","2004","성남대로 884-9","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구"
"1079","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","35.4900","202507","19","23,500","7","법인","개인","2003","성남대로172번길 12","-","중개거래","경기 성남시 분당구"
