"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"739","경기도 성남시 수정구 단대동","38-1","0038","0001","대명하이츠","전세","39.5400","202509","27","11,000","0","1","1994","논골로61번길 21-1","202510~202710","신규","-","","","연립다세대"
"740","경기도 성남시 수정구 수진동","4773-4","4773","0004","신평빌라","월세","50.3700","202509","27","19,000","30","2","1996","산성대로69번길 25","202511~202711","신규","-","","","연립다세대"
"741","경기도 성남시 수정구 태평동","7303","7303","0000","로얄타운","전세","47.0600","202509","27","15,000","0","1","1983","공원로409번길 10","202511~202711","신규","-","","","연립다세대"
"742","경기도 성남시 수정구 태평동","3352-1","3352","0001","현대쉐르빌(A동)","전세","58.1900","202509","27","24,100","0","3","2000","수정로171번길 17-6","202509~202709","갱신","-","23,100","0","연립다세대"
"743","경기도 성남시 수정구 태평동","7264-5","7264","0005","대영빌라(5동)","월세","41.1700","202509","27","3,000","68","3","1990","수정로 31","202510~202710","신규","-","","","연립다세대"
"744","경기도 성남시 수정구 산성동","151","0151","0000","명성빌라","전세","38.8000","202509","27","8,000","0","4","1997","수정남로326번길 3-1","202511~202711","신규","-","","","연립다세대"
"745","경기도 성남시 수정구 산성동","406","0406","0000","명문주택(406-0)","전세","38.5500","202509","27","11,700","0","1","1998","수정남로320번길 1","202511~202711","신규","-","","","연립다세대"
"746","경기도 성남시 수정구 단대동","49-3","0049","0003","장미맨션","월세","42.3000","202509","27","2,000","60","1","2000","논골로47번길 6-4","202510~202710","신규","-","","","연립다세대"
"747","경기도 성남시 수정구 신흥동","78-4","0078","0004","신원빌리지(109동)","전세","45.1600","202509","27","14,000","0","3","1996","수정로257번길 17","202511~202711","신규","-","","","연립다세대"
"748","경기도 성남시 수정구 수진동","4589","4589","0000","대연베르포레","월세","58.6957","202509","26","6,200","14","8","2022","성남대로 1193-4","202510~202709","갱신","사용","6,130","13","연립다세대"
"749","경기도 성남시 수정구 수진동","4216","4216","0000","(4216-0)","전세","34.8000","202509","26","12,000","0","3","1986","성남대로1180번길 17-1","202510~202710","신규","-","","","연립다세대"
"750","경기도 성남시 수정구 단대동","46-5","0046","0005","호형빌라","월세","43.9500","202509","26","1,000","30","-1","1993","논골로47번길 8-5","202510~202710","신규","-","","","연립다세대"
"751","경기도 성남시 수정구 수진동","1297","1297","0000","렉스빌V","월세","44.6800","202509","25","4,000","50","3","2007","제일로110번길 5","202509~202612","갱신","-","14,000","0","연립다세대"
"752","경기도 성남시 수정구 단대동","31-5","0031","0005","한성빌라(8차)","전세","47.2200","202509","25","14,100","0","3","1993","논골로53번길 8-3","202510~202710","신규","-","","","연립다세대"
"753","경기도 성남시 수정구 단대동","50-3","0050","0003","일광빌라","전세","40.7100","202509","25","7,000","0","-1","1993","논골로47번길 4-4","202510~202710","신규","-","","","연립다세대"
"754","경기도 성남시 수정구 단대동","56-7","0056","0007","삼보가든빌라(다동)","월세","41.1000","202509","25","1,000","40","-1","1990","논골로29번길 6","202510~202710","신규","-","","","연립다세대"
"755","경기도 성남시 수정구 태평동","3613-3","3613","0003","수진빌라","전세","35.8000","202509","24","12,000","0","3","1990","수정북로35번길 14","202510~202710","신규","-","","","연립다세대"
"756","경기도 성남시 수정구 신흥동","49-1","0049","0001","현대빌리지(102동)","전세","58.0500","202509","24","16,900","0","1","1997","수정로257번길 24","202510~202710","신규","-","","","연립다세대"
"757","경기도 성남시 수정구 태평동","3307-67","3307","0067","이수하이빌","월세","65.5800","202509","24","21,000","15","1","2001","남문로102번길 19","202512~202712","신규","-","","","연립다세대"
"758","경기도 성남시 수정구 신흥동","6938","6938","0000","엘지아트빌라(A동)","전세","59.9500","202509","24","17,000","0","5","2002","탄리로8번길 5","202510~202710","신규","-","","","연립다세대"
"759","경기도 성남시 수정구 산성동","484","0484","0000","수정빌라(B동)","전세","37.8450","202509","24","12,000","0","2","1997","수정로456번길 72","202509~202709","갱신","-","12,000","0","연립다세대"
"760","경기도 성남시 수정구 수진동","69","0069","0000","윤주아트빌","전세","71.4500","202509","23","28,500","0","4","2019","제일로158번길 14","202509~202709","신규","-","","","연립다세대"
"761","경기도 성남시 수정구 양지동","116","0116","0000","(116-0)","전세","70.8800","202509","23","19,950","0","2","2002","산성대로581번길 14-5","202509~202709","갱신","사용","19,000","0","연립다세대"
"762","경기도 성남시 수정구 태평동","6944-2","6944","0002","대영빌라3차","월세","45.1600","202509","22","1,000","60","3","1991","모란로78번길 3","202512~202712","갱신","-","1,000","53","연립다세대"
"763","경기도 성남시 수정구 신흥동","5490","5490","0000","렉스타워","전세","78.0540","202509","22","45,000","0","14","2023","수정남로 131","202512~202712","신규","-","","","연립다세대"
"764","경기도 성남시 수정구 태평동","3780","3780","0000","청송빌","전세","44.3900","202509","22","26,600","0","2","2019","남문로60번길 11-3","202512~202712","신규","-","","","연립다세대"
"765","경기도 성남시 수정구 신흥동","5490","5490","0000","렉스타워","전세","78.0540","202509","22","45,000","0","15","2023","수정남로 131","202512~202712","신규","-","","","연립다세대"
"766","경기도 성남시 수정구 태평동","3780","3780","0000","청송빌","전세","44.3900","202509","22","26,600","0","2","2019","남문로60번길 11-3","202512~202712","신규","-","","","연립다세대"
"767","경기도 성남시 수정구 태평동","6944-2","6944","0002","대영빌라3차","월세","45.1600","202509","22","1,000","60","3","1991","모란로78번길 3","202512~202712","갱신","-","1,000","53","연립다세대"
"768","경기도 성남시 수정구 상적동","294-15","0294","0015","운서재6","전세","50.0300","202509","20","29,000","0","3","2016","달래내로387번길 10","202512~202712","신규","-","","","연립다세대"
"769","경기도 성남시 수정구 상적동","294-15","0294","0015","운서재6","전세","50.0300","202509","20","29,000","0","3","2016","달래내로387번길 10","202512~202712","신규","-","","","연립다세대"
"770","경기도 성남시 수정구 수진동","4606","4606","0000","동양빌라(나동)","전세","36.9600","202509","20","12,000","0","2","1989","성남대로1209번길 9-1","202511~202710","신규","-","","","연립다세대"
"771","경기도 성남시 수정구 산성동","114","0114","0000","대왕주택1차","월세","35.9700","202509","19","1,000","60","3","1997","수정남로330번길 2","202509~202609","신규","-","","","연립다세대"
"772","경기도 성남시 수정구 단대동","29-2","0029","0002","한강빌라","월세","41.5600","202509","19","11,700","10","4","1993","논골로53번길 4-9","202511~202711","신규","-","","","연립다세대"
"773","경기도 성남시 수정구 산성동","114","0114","0000","대왕주택1차","월세","35.9700","202509","19","1,000","60","3","1997","수정남로330번길 2","202509~202709","신규","-","","","연립다세대"
"774","경기도 성남시 수정구 신흥동","5483","5483","0000","훼미리하우스","월세","78.5500","202509","18","10,000","110","3","2017","수정남로 125","202511~202711","신규","-","","","연립다세대"
"775","경기도 성남시 수정구 태평동","3349","3349","0000","신안맨션","전세","54.6000","202509","18","20,000","0","1","1991","수정로171번길 17-12","202510~202710","신규","-","","","연립다세대"
"776","경기도 성남시 수정구 산성동","416","0416","0000","평화빌라(A동)","전세","37.0400","202509","18","12,000","0","3","1997","수정남로324번길 5-1","202511~202711","신규","-","","","연립다세대"
"777","경기도 성남시 수정구 산성동","153","0153","0000","현대아트빌라4차","전세","52.4600","202509","17","17,000","0","2","1997","수정남로326번길 1","202510~202710","신규","-","","","연립다세대"
"778","경기도 성남시 수정구 단대동","33-4","0033","0004","신성빌라","월세","42.0550","202509","17","1,000","60","2","1993","논골로53번길 12-3","202511~202711","신규","-","","","연립다세대"
"779","경기도 성남시 수정구 단대동","33-6","0033","0006","상승맨션(가동)","전세","59.7000","202509","17","24,000","0","4","1995","논골로53번길 14","202510~202710","갱신","-","24,000","0","연립다세대"
"780","경기도 성남시 수정구 산성동","132","0132","0000","월드빌라트(132-0)","전세","59.6700","202509","16","18,000","0","3","1997","수정남로328번길 2","202509~202709","갱신","-","18,000","0","연립다세대"
"781","경기도 성남시 수정구 태평동","6486","6486","0000","(6486-0)","월세","42.0400","202509","16","1,000","60","-1","1990","수정로73번길 16-17","202509~202709","신규","-","","","연립다세대"
"782","경기도 성남시 수정구 단대동","37-9","0037","0009","동방빌라","월세","46.3200","202509","12","11,000","10","3","1993","논골로61번길 21","202510~202710","신규","-","","","연립다세대"
"783","경기도 성남시 수정구 신흥동","78-4","0078","0004","신원빌리지(109동)","월세","45.1600","202509","12","1,000","62","2","1996","수정로257번길 17","202509~202612","신규","-","","","연립다세대"
"784","경기도 성남시 수정구 수진동","2048","2048","0000","삼성이지빌","월세","59.9200","202509","12","1,000","40","3","2001","탄리로13번길 6","202509~202709","신규","-","","","연립다세대"
"785","경기도 성남시 수정구 태평동","6524","6524","0000","코지팰리스","전세","62.7800","202509","12","35,500","0","12","2020","성남대로 1246","202509~202709","갱신","-","36,500","0","연립다세대"
"786","경기도 성남시 수정구 산성동","105","0105","0000","신우빌라(나동)","월세","45.3600","202509","12","500","65","2","1996","수정남로330번길 9-1","202509~202609","신규","-","","","연립다세대"
"787","경기도 성남시 수정구 수진동","3417","3417","0000","리치팰리스","전세","54.1300","202509","12","27,000","0","3","2018","제일로137번길 5-3","202510~202710","신규","-","","","연립다세대"
"788","경기도 성남시 수정구 단대동","167-4","0167","0004","단대빌라(167-4)","월세","39.7400","202509","11","11,000","10","3","1992","희망로466번길 23-13","202511~202711","갱신","-","11,000","10","연립다세대"
"789","경기도 성남시 수정구 복정동","577-5","0577","0005","한솔빌라","전세","23.6000","202509","11","8,000","0","2","2001","성남대로1379번길 16-1","202509~202709","신규","-","","","연립다세대"
"790","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.8555","202509","10","5,126","145","1","2017","위례동이로 24","202511~202711","갱신","-","5,090","144","연립다세대"
"791","경기도 성남시 수정구 수진동","4513","4513","0000","대명맨션","전세","69.2400","202509","10","25,000","0","6","2002","산성대로97번길 9","202510~202710","신규","-","","","연립다세대"
"792","경기도 성남시 수정구 신흥동","5260","5260","0000","렉스빌Ⅳ","월세","32.7800","202509","09","1,000","50","3","2007","수정남로 128-1","202510~202710","신규","-","","","연립다세대"
"793","경기도 성남시 수정구 단대동","56-8","0056","0008","동호맨션","월세","76.8900","202509","09","14,000","50","3","2002","논골로29번길 4","202510~202710","신규","-","","","연립다세대"
