"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"4194","경기도 성남시 분당구 분당동","1**","12m미만","102.19","월세","202507","21","20,000","60","1997","서현로478번길","202510~202709","신규","-","","","단독다가구"
"4195","경기도 성남시 분당구 분당동","1**","25m미만","20.00","월세","202507","21","500","45","2001","장안로16번길","202508~202708","신규","-","","","단독다가구"
"4196","경기도 성남시 분당구 분당동","1**","8m미만","45.00","월세","202507","21","2,000","80","1996","장안로56번길","202508~202708","신규","-","","","단독다가구"
"4197","경기도 성남시 분당구 분당동","1**","25m미만","25.00","월세","202507","21","1,000","50","2001","서현로478번길","202507~202601","신규","-","","","단독다가구"
"4198","경기도 성남시 분당구 대장동","5**","12m미만","75.00","월세","202507","21","10,000","105","2022","판교대장로7길","202509~202709","신규","-","","","단독다가구"
"4199","경기도 성남시 분당구 정자동","2**","12m미만","58.42","월세","202507","21","20,000","5","1997","불곡북로13번길","202509~202609","갱신","사용","20,000","0","단독다가구"
"4200","경기도 성남시 분당구 구미동","5*","12m미만","20.00","월세","202507","21","1,000","53","2001","미금일로74번길","202508~202708","신규","-","","","단독다가구"
"4201","경기도 성남시 분당구 구미동","4*","12m미만","52.17","월세","202507","21","10,000","45","1996","미금일로74번길","202510~202710","신규","-","","","단독다가구"
"4202","경기도 성남시 분당구 서현동","2**","12m미만","45.00","전세","202507","21","12,000","0","2003","안골로","-","-","-","","","단독다가구"
"4203","경기도 성남시 분당구 서현동","8*","8m미만","26.00","월세","202507","21","1,000","65","2013","서현로237번길","202509~202708","갱신","-","1,000","60","단독다가구"
"4204","경기도 성남시 분당구 백현동","5**","12m미만","60.00","월세","202507","21","5,000","120","2009","판교역로10번길","202508~202708","신규","-","","","단독다가구"
"4205","경기도 성남시 분당구 백현동","5**","12m미만","60.00","월세","202507","21","5,000","120","2009","판교역로10번길","202508~202708","신규","-","","","단독다가구"
"4206","경기도 성남시 분당구 대장동","5**","12m미만","46.07","월세","202507","21","10,000","105","2022","판교대장로7길","202509~202709","신규","-","","","단독다가구"
"4207","경기도 성남시 분당구 서현동","3**","8m미만","22.00","월세","202507","20","300","40","","돌마로522번길","202507~202707","신규","-","","","단독다가구"
"4208","경기도 성남시 분당구 분당동","1**","8m미만","22.00","월세","202507","19","500","40","1995","분당로381번길","202507~202607","신규","-","","","단독다가구"
"4209","경기도 성남시 분당구 서현동","8*","8m미만","33.00","월세","202507","19","5,000","50","1996","서현로237번길","202508~202708","신규","-","","","단독다가구"
"4210","경기도 성남시 분당구 백현동","5**","25m미만","60.00","전세","202507","19","32,000","0","2010","동판교로52번길","-","-","-","","","단독다가구"
"4211","경기도 성남시 분당구 백현동","5**","25m미만","60.00","전세","202507","19","32,000","0","2010","동판교로52번길","202510~202710","신규","-","","","단독다가구"
"4212","경기도 성남시 분당구 백현동","5**","12m미만","63.00","월세","202507","19","3,000","120","2012","동판교로52번길","202509~202709","신규","-","","","단독다가구"
"4213","경기도 성남시 분당구 백현동","5**","25m미만","25.00","월세","202507","19","2,000","80","2012","판교역로10번길","202508~202608","신규","-","","","단독다가구"
"4214","경기도 성남시 분당구 궁내동","3**","12m미만","30.52","월세","202507","19","2,700","86","2016","궁내로22번길","202509~202609","신규","-","","","단독다가구"
"4215","경기도 성남시 분당구 이매동","2**","8m미만","70.56","전세","202507","19","25,000","0","2013","이매로89번길","202510~202710","신규","-","","","단독다가구"
"4216","경기도 성남시 분당구 이매동","9*","8m미만","26.00","월세","202507","19","1,000","55","2001","성남대로772번길","202508~202608","신규","-","","","단독다가구"
"4217","경기도 성남시 분당구 동원동","1**","8m미만","30.00","월세","202507","19","500","50","2012","동원로21번길","202508~202608","신규","-","","","단독다가구"
"4218","경기도 성남시 분당구 정자동","2**","8m미만","49.00","월세","202507","19","13,000","20","1998","불곡북로37번길","202508~202708","신규","-","","","단독다가구"
"4219","경기도 성남시 분당구 정자동","5*","25m미만","57.45","월세","202507","19","2,000","90","1994","느티로77번길","202509~202709","신규","-","","","단독다가구"
"4220","경기도 성남시 분당구 정자동","1**","8m미만","20.00","월세","202507","19","2,000","45","1997","불정로65번길","202508~202708","신규","-","","","단독다가구"
"4221","경기도 성남시 분당구 분당동","1**","12m미만","46.00","월세","202507","19","2,000","80","2002","선지봉로","202508~202708","신규","-","","","단독다가구"
"4222","경기도 성남시 분당구 야탑동","3**","8m미만","25.00","월세","202507","19","1,000","45","2001","야탑로153번길","202508~202708","신규","-","","","단독다가구"
"4223","경기도 성남시 분당구 야탑동","2**","8m미만","30.00","월세","202507","19","2,000","65","1994","장미로132번길","202507~202707","신규","-","","","단독다가구"
"4224","경기도 성남시 분당구 분당동","1**","8m미만","47.48","전세","202507","19","15,000","0","1996","장안로56번길","202507~202707","갱신","-","15,000","0","단독다가구"
"4225","경기도 성남시 분당구 정자동","2**","12m미만","99.00","전세","202507","19","33,500","0","1997","불곡남로4번길","-","-","-","","","단독다가구"
"4226","경기도 성남시 분당구 이매동","5*","8m미만","60.00","월세","202507","18","15,000","20","2004","방아로46번길","202507~202707","갱신","-","18,000","0","단독다가구"
"4227","경기도 성남시 분당구 판교동","6**","12m미만","150.00","월세","202507","18","38,000","15","2015","판교공원로5길","202509~202609","갱신","사용","38,000","9","단독다가구"
"4228","경기도 성남시 분당구 운중동","1**","8m미만","49.90","월세","202507","18","5,000","106","2019","하오개로","202508~202708","신규","-","","","단독다가구"
"4229","경기도 성남시 분당구 야탑동","3**","8m미만","45.00","월세","202507","18","1,000","81","2000","야탑로161번길","202507~202707","신규","-","","","단독다가구"
"4230","경기도 성남시 분당구 야탑동","3**","8m미만","70.00","전세","202507","18","27,000","0","1997","장미로100번길","202510~202710","신규","-","","","단독다가구"
"4231","경기도 성남시 분당구 수내동","1**","8m미만","26.00","전세","202507","18","11,000","0","2001","발이봉남로12번길","202508~202708","신규","-","","","단독다가구"
"4232","경기도 성남시 분당구 백현동","5**","12m미만","65.00","전세","202507","18","30,000","0","2010","동판교로52번길","202507~202707","갱신","-","30,000","0","단독다가구"
"4233","경기도 성남시 분당구 분당동","1**","8m미만","48.00","월세","202507","18","1,000","80","1996","장안로14번길","202508~202708","신규","-","","","단독다가구"
"4234","경기도 성남시 분당구 판교동","6**","12m미만","60.00","전세","202507","18","24,000","0","2011","판교공원로3길","202508~202708","갱신","-","24,000","0","단독다가구"
"4235","경기도 성남시 분당구 서현동","3**","8m미만","25.00","월세","202507","18","1,000","55","2001","돌마로522번길","202509~202709","신규","-","","","단독다가구"
"4236","경기도 성남시 분당구 판교동","6**","25m미만","60.00","월세","202507","18","25,000","30","2010","판교공원로1길","202509~202709","신규","-","","","단독다가구"
"4237","경기도 성남시 분당구 정자동","5*","12m미만","24.00","월세","202507","18","1,000","58","1995","내정로113번길","-","-","-","","","단독다가구"
"4238","경기도 성남시 분당구 정자동","5*","12m미만","24.00","월세","202507","18","1,000","58","1995","내정로113번길","202507~202707","신규","-","","","단독다가구"
"4239","경기도 성남시 분당구 정자동","1**","12m미만","50.00","월세","202507","18","3,000","100","1996","불정로87번길","202508~202707","신규","-","","","단독다가구"
"4240","경기도 성남시 분당구 서현동","3**","8m미만","52.00","월세","202507","17","1,000","60","2000","돌마로522번길","202507~202707","신규","-","","","단독다가구"
"4241","경기도 성남시 분당구 수내동","1**","8m미만","55.00","월세","202507","17","2,000","80","1997","발이봉남로25번길","202508~202708","신규","-","","","단독다가구"
"4242","경기도 성남시 분당구 수내동","1**","12m미만","93.28","월세","202507","17","5,000","125","1999","발이봉북로31번길","202509~202708","신규","-","","","단독다가구"
"4243","경기도 성남시 분당구 정자동","6*","8m미만","50.00","월세","202507","17","3,000","90","1996","느티로69번길","202509~202709","신규","-","","","단독다가구"
"4244","경기도 성남시 분당구 정자동","5*","8m미만","20.00","월세","202507","17","1,000","55","1996","내정로113번길","202507~202707","신규","-","","","단독다가구"
"4245","경기도 성남시 분당구 정자동","6*","25m미만","57.00","월세","202507","17","1,000","90","1995","내정로107번길","202508~202708","신규","-","","","단독다가구"
"4246","경기도 성남시 분당구 야탑동","2**","12m미만","88.24","전세","202507","17","30,000","0","1995","매화로56번길","202510~202710","신규","-","","","단독다가구"
"4247","경기도 성남시 분당구 야탑동","1**","8m미만","23.00","월세","202507","17","500","45","","새나리로6번길","202507~202607","신규","-","","","단독다가구"
"4248","경기도 성남시 분당구 야탑동","3**","25m미만","30.00","월세","202507","17","500","45","1994","벌말로39번길","202508~202708","신규","-","","","단독다가구"
"4249","경기도 성남시 분당구 운중동","1***","12m미만","60.00","전세","202507","17","30,000","0","2009","운중로146번길","202508~202708","갱신","사용","30,000","0","단독다가구"
"4250","경기도 성남시 분당구 분당동","1**","12m미만","28.00","월세","202507","17","1,000","50","2001","서현로429번길","202508~202708","신규","-","","","단독다가구"
"4251","경기도 성남시 분당구 분당동","1**","8m미만","30.00","월세","202507","17","1,000","100","1997","장안로4번길","202508~202708","신규","-","","","단독다가구"
"4252","경기도 성남시 분당구 분당동","1**","8m미만","28.00","월세","202507","17","1,000","45","1996","분당로311번길","202507~202707","신규","-","","","단독다가구"
"4253","경기도 성남시 분당구 분당동","1**","12m미만","20.58","전세","202507","17","8,000","0","2001","분당로311번길","202508~202708","신규","-","","","단독다가구"
"4254","경기도 성남시 분당구 구미동","5*","12m미만","18.00","월세","202507","17","500","49","2002","미금일로86번길","202507~202607","신규","-","","","단독다가구"
"4255","경기도 성남시 분당구 판교동","6**","25m미만","60.00","전세","202507","16","28,000","0","2010","판교공원로2길","202509~202709","신규","-","","","단독다가구"
"4256","경기도 성남시 분당구 이매동","6*","8m미만","50.00","전세","202507","16","19,000","0","2004","방아로46번길","202508~202708","신규","-","","","단독다가구"
"4257","경기도 성남시 분당구 정자동","4*","8m미만","21.00","월세","202507","16","1,000","45","1994","백현로150번길","202508~202609","신규","-","","","단독다가구"
"4258","경기도 성남시 분당구 분당동","1**","12m미만","42.00","월세","202507","16","5,000","20","2002","서현로429번길","-","-","-","","","단독다가구"
"4259","경기도 성남시 분당구 분당동","9*","8m미만","21.00","전세","202507","16","5,000","0","1996","서현로429번길","202508~202708","신규","-","","","단독다가구"
"4260","경기도 성남시 분당구 이매동","6*","8m미만","50.00","전세","202507","16","19,000","0","2004","방아로46번길","202508~202708","신규","-","","","단독다가구"
"4261","경기도 성남시 분당구 구미동","5*","25m미만","56.50","월세","202507","16","7,000","80","1996","미금일로90번길","202508~202708","갱신","사용","7,000","75","단독다가구"
"4262","경기도 성남시 분당구 정자동","4*","8m미만","50.00","월세","202507","16","3,000","70","1994","백현로150번길","202508~202708","신규","-","","","단독다가구"
"4263","경기도 성남시 분당구 정자동","3*","8m미만","20.00","월세","202507","16","600","57","1995","내정로119번길","202507~202707","신규","-","","","단독다가구"
"4264","경기도 성남시 분당구 이매동","6*","8m미만","23.65","전세","202507","16","13,000","0","2004","방아로46번길","202508~202708","신규","-","","","단독다가구"
"4265","경기도 성남시 분당구 서현동","8*","8m미만","19.00","월세","202507","16","1,000","45","1996","서현로237번길","202508~202708","신규","-","","","단독다가구"
"4266","경기도 성남시 분당구 수내동","1**","25m미만","54.00","전세","202507","16","19,000","0","1996","발이봉북로","-","-","-","","","단독다가구"
"4267","경기도 성남시 분당구 서현동","8*","8m미만","27.00","월세","202507","16","1,000","45","1996","서현로237번길","202508~202708","신규","-","","","단독다가구"
"4268","경기도 성남시 분당구 수내동","1**","12m미만","21.00","월세","202507","16","500","36","1996","발이봉북로35번길","202507~202607","신규","-","","","단독다가구"
"4269","경기도 성남시 분당구 판교동","6**","12m미만","22.00","전세","202507","16","12,600","0","2010","판교공원로5길","-","-","-","","","단독다가구"
"4270","경기도 성남시 분당구 정자동","2**","8m미만","55.50","월세","202507","16","1,000","85","1998","불곡로7번길","202508~202708","갱신","-","1,000","75","단독다가구"
"4271","경기도 성남시 분당구 정자동","4*","8m미만","48.01","월세","202507","15","5,000","65","1997","백현로156번길","202507~202707","신규","-","","","단독다가구"
"4272","경기도 성남시 분당구 대장동","6**","12m미만","42.03","월세","202507","15","5,000","105","2022","판교대장로7길","202507~202707","신규","-","","","단독다가구"
"4273","경기도 성남시 분당구 야탑동","3**","8m미만","26.00","월세","202507","15","5,000","35","2015","장미로100번길","202508~202708","신규","-","","","단독다가구"
"4274","경기도 성남시 분당구 야탑동","2**","12m미만","50.00","전세","202507","15","18,000","0","1994","벌말로29번길","-","-","-","","","단독다가구"
"4275","경기도 성남시 분당구 야탑동","2**","12m미만","50.00","월세","202507","15","4,000","75","1994","벌말로29번길","202508~202707","신규","-","","","단독다가구"
"4276","경기도 성남시 분당구 야탑동","4**","8m미만","21.00","월세","202507","15","1,000","45","2003","판교로562번길","202507~202707","신규","-","","","단독다가구"
"4277","경기도 성남시 분당구 서현동","8*","12m미만","28.00","월세","202507","15","1,000","60","2013","서현로237번길","202508~202708","신규","-","","","단독다가구"
"4278","경기도 성남시 분당구 이매동","6*","8m미만","57.96","전세","202507","15","14,000","0","2004","방아로46번길","202509~202709","신규","-","","","단독다가구"
"4279","경기도 성남시 분당구 분당동","1**","12m미만","56.38","월세","202507","15","2,000","40","1995","서현로429번길","202508~202708","신규","-","","","단독다가구"
"4280","경기도 성남시 분당구 정자동","8*","8m미만","19.00","월세","202507","15","1,000","52","1997","느티로51번길","202508~202708","신규","-","","","단독다가구"
"4281","경기도 성남시 분당구 정자동","3*","8m미만","23.00","월세","202507","15","1,000","55","2002","내정로119번길","202508~202708","신규","-","","","단독다가구"
"4282","경기도 성남시 분당구 구미동","1**","12m미만","20.00","월세","202507","15","2,000","50","1995","금곡로15번길","202507~202707","신규","-","","","단독다가구"
"4283","경기도 성남시 분당구 수내동","9*","8m미만","49.39","전세","202507","15","19,000","0","","발이봉로11번길","202507~202707","갱신","사용","19,000","0","단독다가구"
"4284","경기도 성남시 분당구 분당동","1**","12m미만","101.41","월세","202507","14","6,000","100","1996","서현로494번길","202508~202708","갱신","사용","6,000","100","단독다가구"
"4285","경기도 성남시 분당구 대장동","6**","25m미만","47.14","월세","202507","14","5,000","130","2022","판교대장로7길","202508~202708","신규","-","","","단독다가구"
"4286","경기도 성남시 분당구 수내동","9*","8m미만","48.00","월세","202507","14","2,000","75","1996","발이봉남로8번길","202508~202708","신규","-","","","단독다가구"
"4287","경기도 성남시 분당구 수내동","9*","8m미만","24.00","전세","202507","14","10,000","0","2010","발이봉남로11번길","202507~202707","신규","-","","","단독다가구"
"4288","경기도 성남시 분당구 수내동","1**","8m미만","53.00","전세","202507","14","20,000","0","1997","발이봉북로24번길","202508~202708","신규","-","","","단독다가구"
"4289","경기도 성남시 분당구 운중동","1***","12m미만","66.00","전세","202507","14","35,000","0","2011","운중로146번길","202507~202707","갱신","-","33,000","0","단독다가구"
"4290","경기도 성남시 분당구 대장동","6**","-","47.14","월세","202507","14","5,000","130","2022","판교대장로7길","202508~202708","신규","-","","","단독다가구"
"4291","경기도 성남시 분당구 구미동","1**","12m미만","20.00","월세","202507","14","4,000","30","2000","금곡로23번길","202508~202708","신규","-","","","단독다가구"
"4292","경기도 성남시 분당구 정자동","6*","8m미만","33.00","월세","202507","14","2,000","60","1997","느티로63번길","202508~202708","신규","-","","","단독다가구"
"4293","경기도 성남시 분당구 분당동","1**","8m미만","25.00","월세","202507","14","1,000","55","2002","장안로14번길","202507~202707","신규","-","","","단독다가구"
"4294","경기도 성남시 분당구 구미동","5*","25m미만","113.64","전세","202507","14","30,000","0","1997","미금일로90번길","202508~202908","신규","-","","","단독다가구"
"4295","경기도 성남시 분당구 서현동","7*","12m미만","52.06","전세","202507","14","34,000","0","2014","서현로247번길","202508~202708","신규","-","","","단독다가구"
"4296","경기도 성남시 분당구 서현동","3**","25m미만","100.70","전세","202507","14","36,000","0","1994","불정로","202507~202707","갱신","-","34,000","0","단독다가구"
"4297","경기도 성남시 분당구 이매동","4*","8m미만","29.70","전세","202507","14","10,000","0","2012","방아로46번길","202507~202707","신규","-","","","단독다가구"
"4298","경기도 성남시 분당구 금곡동","7*","8m미만","45.00","전세","202507","13","21,000","0","2002","쇳골북로","-","-","-","","","단독다가구"
"4299","경기도 성남시 분당구 정자동","2**","12m미만","45.00","전세","202507","13","9,600","0","1997","불곡북로13번길","202507~202707","갱신","-","6,300","0","단독다가구"
"4300","경기도 성남시 분당구 수내동","9*","8m미만","28.00","월세","202507","13","1,000","48","","발이봉로11번길","202507~202707","갱신","사용","1,000","48","단독다가구"
"4301","경기도 성남시 분당구 판교동","6**","12m미만","185.18","전세","202507","12","115,500","0","2013","판교원로299번길","202507~202707","갱신","사용","110,000","0","단독다가구"
"4302","경기도 성남시 분당구 판교동","5**","12m미만","190.00","전세","202507","12","90,000","0","2016","판교로197번길","202412~202705","갱신","사용","90,000","0","단독다가구"
"4303","경기도 성남시 분당구 운중동","1***","12m미만","60.00","월세","202507","12","5,000","110","2011","운중로166번길","202508~202708","신규","-","","","단독다가구"
"4304","경기도 성남시 분당구 야탑동","2**","8m미만","50.00","월세","202507","12","9,000","40","1993","장미로122번길","202508~202708","신규","-","","","단독다가구"
"4305","경기도 성남시 분당구 수내동","1**","8m미만","21.00","월세","202507","11","1,000","55","2002","발이봉북로35번길","202508~202708","신규","-","","","단독다가구"
"4306","경기도 성남시 분당구 야탑동","2**","12m미만","42.00","월세","202507","11","2,000","75","1995","장미로122번길","202508~202707","신규","-","","","단독다가구"
"4307","경기도 성남시 분당구 야탑동","1**","8m미만","21.00","월세","202507","11","1,000","35","2001","새나리로6번길","202507~202707","신규","-","","","단독다가구"
"4308","경기도 성남시 분당구 야탑동","4**","8m미만","25.00","월세","202507","11","2,000","50","2002","판교로592번길","202507~202707","신규","-","","","단독다가구"
"4309","경기도 성남시 분당구 야탑동","2**","8m미만","30.00","월세","202507","11","2,000","65","1993","장미로122번길","202507~202707","신규","-","","","단독다가구"
"4310","경기도 성남시 분당구 서현동","3**","8m미만","52.00","월세","202507","11","10,000","40","2000","서현로371번길","202508~202708","신규","-","","","단독다가구"
"4311","경기도 성남시 분당구 서현동","8*","12m미만","25.00","월세","202507","11","1,000","55","2013","서현로237번길","202508~202708","신규","-","","","단독다가구"
"4312","경기도 성남시 분당구 판교동","5**","12m미만","53.00","월세","202507","11","10,000","60","2011","서판교로44번길","202507~202707","신규","-","","","단독다가구"
"4313","경기도 성남시 분당구 정자동","1**","8m미만","57.50","전세","202507","11","18,000","0","1995","불정로87번길","202508~202708","신규","-","","","단독다가구"
"4314","경기도 성남시 분당구 정자동","5*","12m미만","36.00","월세","202507","11","1,000","60","1996","느티로87번길","202507~202707","신규","-","","","단독다가구"
"4315","경기도 성남시 분당구 정자동","5*","8m미만","30.00","월세","202507","11","500","52","2000","내정로113번길","202509~202709","신규","-","","","단독다가구"
"4316","경기도 성남시 분당구 분당동","1**","8m미만","25.00","월세","202507","11","1,000","60","1997","분당로311번길","202508~202708","신규","-","","","단독다가구"
"4317","경기도 성남시 분당구 분당동","1**","8m미만","10.00","월세","202507","11","500","42","1997","장안로4번길","202507~202607","신규","-","","","단독다가구"
"4318","경기도 성남시 분당구 분당동","1**","25m미만","20.00","월세","202507","11","500","45","2001","장안로16번길","202508~202708","신규","-","","","단독다가구"
"4319","경기도 성남시 분당구 분당동","1**","8m미만","15.00","전세","202507","11","500","0","1995","서현로429번길","202507~202707","신규","-","","","단독다가구"
"4320","경기도 성남시 분당구 구미동","1**","12m미만","18.00","월세","202507","11","700","53","1997","금곡로11번길","-","-","-","","","단독다가구"
"4321","경기도 성남시 분당구 운중동","1***","25m미만","144.50","월세","202507","11","10,000","200","2010","운중로166번길","202508~202708","신규","-","","","단독다가구"
"4322","경기도 성남시 분당구 운중동","1***","12m미만","124.44","전세","202507","10","65,000","0","2012","운중로197번길","202510~202710","신규","-","","","단독다가구"
"4323","경기도 성남시 분당구 운중동","1***","12m미만","124.44","전세","202507","10","65,000","0","2012","운중로197번길","202510~202710","신규","-","","","단독다가구"
"4324","경기도 성남시 분당구 서현동","1**","12m미만","22.00","월세","202507","10","500","53","2002","안골로","202507~202707","신규","-","","","단독다가구"
"4325","경기도 성남시 분당구 수내동","1**","25m미만","40.00","월세","202507","10","9,000","50","2002","발이봉남로","202507~202707","신규","-","","","단독다가구"
"4326","경기도 성남시 분당구 수내동","9*","25m미만","42.52","전세","202507","10","13,000","0","1997","발이봉남로7번길","202508~202708","신규","-","","","단독다가구"
"4327","경기도 성남시 분당구 수내동","1**","12m미만","25.00","월세","202507","10","1,000","47","2002","발이봉북로35번길","202507~202707","신규","-","","","단독다가구"
"4328","경기도 성남시 분당구 분당동","1**","12m미만","50.00","월세","202507","10","13,000","15","1995","서현로429번길","-","-","-","","","단독다가구"
"4329","경기도 성남시 분당구 분당동","1**","12m미만","46.93","월세","202507","10","12,000","35","1995","선지봉로6번길","202508~202708","신규","-","","","단독다가구"
"4330","경기도 성남시 분당구 분당동","1**","12m미만","20.00","월세","202507","10","300","36","2001","장안로62번길","202508~202608","신규","-","","","단독다가구"
"4331","경기도 성남시 분당구 분당동","1**","8m미만","50.00","월세","202507","10","1,000","50","1996","서현로494번길","202507~202707","신규","-","","","단독다가구"
"4332","경기도 성남시 분당구 야탑동","5**","8m미만","20.00","전세","202507","10","12,000","0","2000","판교로562번길","202507~202707","신규","-","","","단독다가구"
"4333","경기도 성남시 분당구 야탑동","3**","8m미만","25.00","월세","202507","10","2,000","50","1994","야탑로153번길","202507~202707","신규","-","","","단독다가구"
"4334","경기도 성남시 분당구 야탑동","3**","8m미만","22.00","월세","202507","10","500","48","2000","장미로100번길","202507~202707","신규","-","","","단독다가구"
"4335","경기도 성남시 분당구 판교동","6**","25m미만","68.00","월세","202507","10","2,000","115","2010","판교공원로1길","202507~202707","신규","-","","","단독다가구"
"4336","경기도 성남시 분당구 판교동","6**","25m미만","66.00","월세","202507","10","2,000","130","2010","판교공원로5길","202507~202707","신규","-","","","단독다가구"
"4337","경기도 성남시 분당구 야탑동","3**","8m미만","24.00","월세","202507","10","500","35","1995","매화로47번길","202507~202707","신규","-","","","단독다가구"
"4338","경기도 성남시 분당구 정자동","2**","8m미만","52.40","월세","202507","10","12,000","30","","불곡남로29번길","202508~202708","신규","-","","","단독다가구"
"4339","경기도 성남시 분당구 정자동","4*","12m미만","25.00","월세","202507","10","500","45","2001","내정로129번길","202507~202707","신규","-","","","단독다가구"
"4340","경기도 성남시 분당구 백현동","5**","12m미만","60.00","월세","202507","09","5,000","120","2009","판교역로10번길","202508~202708","신규","-","","","단독다가구"
"4341","경기도 성남시 분당구 백현동","5**","12m미만","60.00","월세","202507","09","10,000","110","2010","판교역로10번길","202509~202709","신규","-","","","단독다가구"
"4342","경기도 성남시 분당구 야탑동","3**","8m미만","25.00","월세","202507","09","500","45","2000","장미로100번길","202507~202707","신규","-","","","단독다가구"
"4343","경기도 성남시 분당구 야탑동","4**","8m미만","48.00","월세","202507","09","10,000","60","2002","판교로592번길","-","-","-","","","단독다가구"
"4344","경기도 성남시 분당구 대장동","6**","-","26.89","월세","202507","09","5,000","80","2025","판교대장로7길","202508~202708","신규","-","","","단독다가구"
"4345","경기도 성남시 분당구 분당동","1**","12m미만","127.92","전세","202507","09","40,000","0","1998","서현로439번길","202508~202708","신규","-","","","단독다가구"
"4346","경기도 성남시 분당구 분당동","1**","25m미만","98.41","전세","202507","09","14,000","0","1994","장안로52번길","202507~202707","신규","-","","","단독다가구"
"4347","경기도 성남시 분당구 분당동","1**","8m미만","23.16","전세","202507","09","9,500","0","2001","서현로429번길","202508~202708","신규","-","","","단독다가구"
"4348","경기도 성남시 분당구 분당동","1**","8m미만","54.62","월세","202507","09","15,000","25","1997","장안로56번길","202509~202709","신규","-","","","단독다가구"
"4349","경기도 성남시 분당구 분당동","1**","8m미만","49.50","월세","202507","09","1,000","78","2001","장안로56번길","202507~202707","갱신","사용","1,000","73","단독다가구"
"4350","경기도 성남시 분당구 분당동","1**","12m미만","97.97","전세","202507","09","25,000","0","1996","선지봉로15번길","202508~202712","신규","-","","","단독다가구"
"4351","경기도 성남시 분당구 분당동","1**","8m미만","22.00","월세","202507","09","500","35","1996","서현로494번길","-","-","-","","","단독다가구"
"4352","경기도 성남시 분당구 서현동","7*","12m미만","104.12","월세","202507","09","15,000","90","2014","서현로247번길","202507~202707","갱신","-","15,000","90","단독다가구"
"4353","경기도 성남시 분당구 백현동","5**","12m미만","60.00","월세","202507","09","5,000","110","2010","동판교로52번길","202509~202709","신규","-","","","단독다가구"
"4354","경기도 성남시 분당구 야탑동","4**","12m미만","60.00","월세","202507","08","4,000","87","2017","판교로572번길","202508~202708","신규","-","","","단독다가구"
"4355","경기도 성남시 분당구 수내동","9*","8m미만","24.00","월세","202507","08","500","30","2010","발이봉남로11번길","202508~202708","신규","-","","","단독다가구"
"4356","경기도 성남시 분당구 백현동","5**","25m미만","20.00","월세","202507","08","1,000","70","2012","판교역로18번길","202507~202607","신규","-","","","단독다가구"
"4357","경기도 성남시 분당구 야탑동","3**","12m미만","20.00","월세","202507","08","500","51","2001","야탑로153번길","202507~202707","신규","-","","","단독다가구"
"4358","경기도 성남시 분당구 운중동","9**","25m미만","72.00","월세","202507","08","20,000","50","2009","운중로113번길","202509~202709","신규","-","","","단독다가구"
"4359","경기도 성남시 분당구 야탑동","2**","8m미만","115.20","월세","202507","08","5,000","120","1998","장미로132번길","202508~202708","신규","-","","","단독다가구"
"4360","경기도 성남시 분당구 정자동","3*","8m미만","48.00","월세","202507","08","1,000","55","1994","내정로113번길","202507~202707","신규","-","","","단독다가구"
"4361","경기도 성남시 분당구 야탑동","3**","8m미만","39.00","월세","202507","08","5,000","50","2015","장미로100번길","202507~202707","신규","-","","","단독다가구"
"4362","경기도 성남시 분당구 이매동","3**","8m미만","20.00","월세","202507","08","500","45","2003","이매로124번길","202507~202707","신규","-","","","단독다가구"
"4363","경기도 성남시 분당구 정자동","2**","12m미만","93.00","월세","202507","08","10,000","120","1997","불곡로","202509~202709","신규","-","","","단독다가구"
"4364","경기도 성남시 분당구 야탑동","2**","8m미만","30.00","월세","202507","08","500","40","2000","야탑로139번길","202507~202707","신규","-","","","단독다가구"
"4365","경기도 성남시 분당구 정자동","5*","8m미만","19.00","월세","202507","08","5,000","35","1996","내정로113번길","202507~202707","신규","-","","","단독다가구"
"4366","경기도 성남시 분당구 정자동","4*","8m미만","19.00","월세","202507","08","1,000","58","1994","백현로156번길","202507~202707","신규","-","","","단독다가구"
"4367","경기도 성남시 분당구 정자동","8*","8m미만","20.00","월세","202507","08","500","37","1997","느티로51번길","202507~202510","신규","-","","","단독다가구"
"4368","경기도 성남시 분당구 정자동","8*","12m미만","56.50","월세","202507","08","17,000","15","1994","황새울로108번길","202509~202709","신규","-","","","단독다가구"
