"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"5684","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","전세","59.8300","202505","28","63,000","0","13","2017","위례광장로 97","202508~202708","갱신","-","55,000","0","아파트"
"5685","경기도 성남시 수정구 창곡동","512","0512","0000","위례자이더시티","월세","59.9200","202505","28","10,000","230","12","2023","위례중앙로 190","202506~202706","신규","-","","","아파트"
"5686","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","26.7300","202505","28","2,966","10","5","2017","위례순환로 17","202502~202704","갱신","-","1,966","16","아파트"
"5687","경기도 성남시 수정구 창곡동","515","0515","0000","위례호반써밋에비뉴","전세","98.9500","202505","28","70,000","0","9","2016","위례중앙로 216","202505~202705","갱신","-","60,000","0","아파트"
"5688","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.2637","202505","28","73,573","0","9","2019","헌릉로 1005","202505~202605","갱신","-","72,131","0","아파트"
"5689","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.3577","202505","28","73,573","0","11","2019","헌릉로 1005","202506~202606","갱신","-","72,131","0","아파트"
"5690","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","전세","85.4621","202505","28","65,625","0","6","2015","위례순환로 220","202508~202708","갱신","사용","62,500","0","아파트"
"5691","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.4942","202505","28","53,507","0","7","2019","헌릉로 1005","202505~202605","갱신","-","52,458","0","아파트"
"5692","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.3577","202505","28","73,573","0","2","2019","헌릉로 1005","202506~202606","갱신","-","72,131","0","아파트"
"5693","경기도 성남시 수정구 창곡동","515","0515","0000","위례호반써밋에비뉴","전세","98.8800","202505","28","67,000","0","18","2016","위례중앙로 216","202507~202707","갱신","사용","64,000","0","아파트"
"5694","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","전세","74.9900","202505","28","73,000","0","7","2017","위례광장로 97","202509~202709","갱신","-","68,000","0","아파트"
"5695","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.2637","202505","28","73,573","0","2","2019","헌릉로 1005","202505~202605","갱신","-","72,131","0","아파트"
"5696","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.4942","202505","28","53,507","0","4","2019","헌릉로 1005","202506~202606","갱신","-","52,458","0","아파트"
"5697","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.2637","202505","28","73,573","0","6","2019","헌릉로 1005","202505~202605","갱신","-","72,131","0","아파트"
"5698","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.2637","202505","28","73,573","0","6","2019","헌릉로 1005","202506~202606","갱신","-","72,131","0","아파트"
"5699","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.4942","202505","28","53,507","0","6","2019","헌릉로 1005","202506~202606","갱신","-","52,458","0","아파트"
"5700","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","전세","59.8400","202505","28","56,700","0","4","2020","수정로 319","202507~202707","갱신","사용","54,000","0","아파트"
"5701","경기도 성남시 수정구 창곡동","510","0510","0000","위례35단지","월세","36.9600","202505","27","2,526","24","1","2016","위례광장로 311","202505~202707","신규","-","","","아파트"
"5702","경기도 성남시 수정구 창곡동","510","0510","0000","위례35단지","월세","36.9600","202505","27","2,526","24","14","2016","위례광장로 311","202505~202707","신규","-","","","아파트"
"5703","경기도 성남시 수정구 창곡동","510","0510","0000","위례35단지","월세","29.9200","202505","27","2,057","19","10","2016","위례광장로 311","202505~202707","신규","-","","","아파트"
"5704","경기도 성남시 수정구 창곡동","510","0510","0000","위례35단지","월세","36.9600","202505","27","2,526","24","14","2016","위례광장로 311","202505~202707","신규","-","","","아파트"
"5705","경기도 성남시 수정구 창곡동","510","0510","0000","위례35단지","월세","29.9200","202505","27","2,057","19","12","2016","위례광장로 311","202505~202707","신규","-","","","아파트"
"5706","경기도 성남시 수정구 창곡동","510","0510","0000","위례35단지","월세","36.9600","202505","27","2,526","24","3","2016","위례광장로 311","202505~202707","신규","-","","","아파트"
"5707","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202505","27","5,918","30","13","2017","위례순환로 17","202505~202707","신규","-","","","아파트"
"5708","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","26.7300","202505","27","1,966","16","4","2017","위례순환로 17","202505~202707","신규","-","","","아파트"
"5709","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202505","27","5,918","30","4","2017","위례순환로 17","202505~202707","신규","-","","","아파트"
"5710","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","26.7300","202505","27","1,966","16","12","2017","위례순환로 17","202505~202707","신규","-","","","아파트"
"5711","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.2637","202505","27","73,573","0","11","2019","헌릉로 1005","202505~202605","갱신","-","72,131","0","아파트"
"5712","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.9695","202505","27","53,507","0","3","2019","헌릉로 1005","202505~202605","갱신","-","52,458","0","아파트"
"5713","경기도 성남시 수정구 신흥동","6970","6970","0000","산성역자이푸르지오4단지","월세","36.4700","202505","27","9,473","22","4","2024","희망로 533","202311~202512","갱신","-","6,673","36","아파트"
"5714","경기도 성남시 수정구 신흥동","6970","6970","0000","산성역자이푸르지오4단지","월세","36.4700","202505","27","9,447","22","1","2024","희망로 533","202311~202512","갱신","-","6,647","36","아파트"
"5715","경기도 성남시 수정구 신흥동","6963","6963","0000","산성역자이푸르지오2단지","전세","74.9200","202505","27","61,000","0","17","2024","수정로 288","202508~202711","신규","-","","","아파트"
"5716","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","전세","84.9800","202505","27","78,750","0","26","2020","수정로 319","202506~202706","갱신","사용","75,000","0","아파트"
"5717","경기도 성남시 수정구 창곡동","510","0510","0000","위례35단지","월세","46.7700","202505","27","5,474","30","5","2016","위례광장로 311","202505~202707","신규","-","","","아파트"
"5718","경기도 성남시 수정구 창곡동","510","0510","0000","위례35단지","월세","46.7700","202505","27","5,474","30","8","2016","위례광장로 311","202505~202707","신규","-","","","아파트"
"5719","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","전세","85.4621","202505","27","59,850","0","13","2015","위례순환로 220","202506~202706","갱신","사용","57,000","0","아파트"
"5720","경기도 성남시 수정구 창곡동","565","0565","0000","위례역푸르지오4단지","전세","83.0020","202505","27","75,000","0","7","2017","위례광장로 36","202506~202706","갱신","-","70,000","0","아파트"
"5721","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.3415","202505","27","73,573","0","4","2019","헌릉로 1005","202506~202606","갱신","-","72,131","0","아파트"
"5722","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.4942","202505","27","53,507","0","5","2019","헌릉로 1005","202505~202605","갱신","-","52,458","0","아파트"
"5723","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","월세","85.4942","202505","27","47,933","23","1","2019","헌릉로 1005","202506~202606","갱신","-","46,994","23","아파트"
"5724","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.4942","202505","27","53,507","0","13","2019","헌릉로 1005","202505~202605","갱신","-","52,458","0","아파트"
"5725","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","전세","85.4621","202505","27","75,000","0","12","2015","위례순환로 220","202507~202707","신규","-","","","아파트"
"5726","경기도 성남시 수정구 태평동","7343","7343","0000","가천대역동부센트레빌1단지","전세","83.6900","202505","26","42,000","0","4","2006","태평로 28","-","-","-","","","아파트"
"5727","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","전세","59.8300","202505","26","65,000","0","6","2017","위례광장로 97","202508~202708","신규","-","","","아파트"
"5728","경기도 성남시 수정구 창곡동","528","0528","0000","래미안위례","전세","101.8600","202505","26","88,000","0","3","2015","위례순환로 150","202507~202707","신규","-","","","아파트"
"5729","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","전세","84.9800","202505","26","66,000","0","6","2016","위례동로 61","202505~202705","갱신","-","52,000","0","아파트"
"5730","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","월세","85.9695","202505","26","47,933","23","14","2019","헌릉로 1005","-","-","-","","","아파트"
"5731","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.9695","202505","26","53,507","0","10","2019","헌릉로 1005","202505~202605","갱신","-","52,458","0","아파트"
"5732","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.4942","202505","26","53,507","0","8","2019","헌릉로 1005","202506~202606","갱신","-","52,458","0","아파트"
"5733","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","월세","85.4942","202505","26","47,933","23","1","2019","헌릉로 1005","202506~202606","갱신","-","46,994","23","아파트"
"5734","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.4942","202505","26","53,507","0","11","2019","헌릉로 1005","202506~202606","갱신","-","52,458","0","아파트"
"5735","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.3577","202505","26","73,573","0","13","2019","헌릉로 1005","202506~202606","갱신","-","72,131","0","아파트"
"5736","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.2637","202505","26","73,573","0","4","2019","헌릉로 1005","202506~202606","갱신","-","72,131","0","아파트"
"5737","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.4942","202505","26","53,507","0","13","2019","헌릉로 1005","202505~202605","갱신","-","52,458","0","아파트"
"5738","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","월세","85.4942","202505","26","47,933","23","10","2019","헌릉로 1005","202506~202606","갱신","-","46,994","23","아파트"
"5739","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.3577","202505","26","73,573","0","2","2019","헌릉로 1005","202507~202607","갱신","-","72,131","0","아파트"
"5740","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","월세","85.7860","202505","26","47,933","23","3","2019","헌릉로 1005","202505~202605","갱신","-","46,994","23","아파트"
"5741","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","월세","74.9200","202505","26","20,000","170","18","2024","수정로 260","202505~202511","신규","-","","","아파트"
"5742","경기도 성남시 수정구 수진동","2220","2220","0000","엠디","전세","84.8700","202505","26","28,000","0","6","2001","산성대로 183","202507~202707","신규","-","","","아파트"
"5743","경기도 성남시 수정구 수진동","4663","4663","0000","삼부","월세","59.7600","202505","26","5,000","120","4","1996","모란로 65","202505~202705","갱신","사용","5,000","120","아파트"
"5744","경기도 성남시 수정구 단대동","127","0127","0000","희망","월세","75.2400","202505","26","2,000","70","2","1984","희망로506번길 13","202505~202605","신규","-","","","아파트"
"5745","경기도 성남시 수정구 태평동","7343","7343","0000","가천대역동부센트레빌1단지","전세","83.6900","202505","26","42,000","0","4","2006","태평로 28","202508~202708","신규","-","","","아파트"
"5746","경기도 성남시 수정구 태평동","7343","7343","0000","가천대역동부센트레빌1단지","전세","83.6900","202505","26","42,000","0","4","2006","태평로 28","202508~202708","신규","-","","","아파트"
"5747","경기도 성남시 수정구 창곡동","512","0512","0000","위례자이더시티","월세","49.9500","202505","25","14,645","71","12","2023","위례중앙로 190","202506~202705","갱신","-","16,160","65","아파트"
"5748","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","월세","59.8300","202505","25","65,000","40","12","2017","위례광장로 97","202507~202601","갱신","-","65,000","0","아파트"
"5749","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","전세","74.9800","202505","25","58,000","0","25","2020","수정로 319","202507~202707","신규","-","","","아파트"
"5750","경기도 성남시 수정구 창곡동","512","0512","0000","위례자이더시티","전세","84.9600","202505","24","61,000","0","17","2023","위례중앙로 190","202505~202712","갱신","사용","60,000","0","아파트"
"5751","경기도 성남시 수정구 창곡동","563","0563","0000","위례역푸르지오6단지","전세","83.0020","202505","24","72,400","0","12","2017","위례광장로 12","202507~202707","갱신","사용","69,000","0","아파트"
"5752","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","전세","51.8900","202505","24","57,000","0","13","2017","위례광장로 97","202508~202708","신규","-","","","아파트"
"5753","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","전세","59.8300","202505","24","62,000","0","5","2017","위례광장로 97","202508~202708","신규","-","","","아파트"
"5754","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","전세","85.4621","202505","24","58,800","0","15","2015","위례순환로 220","202507~202705","갱신","사용","56,000","0","아파트"
"5755","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","전세","85.4621","202505","24","58,800","0","15","2015","위례순환로 220","-","-","-","","","아파트"
"5756","경기도 성남시 수정구 신흥동","6971","6971","0000","산성역자이푸르지오3단지","전세","84.9300","202505","24","70,000","0","16","2024","희망로 531","202507~202707","신규","-","","","아파트"
"5757","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","전세","74.9800","202505","24","57,750","0","16","2020","수정로 319","-","-","-","","","아파트"
"5758","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","월세","59.8300","202505","24","23,000","165","10","2017","위례광장로 97","202506~202706","갱신","-","20,000","165","아파트"
"5759","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","월세","75.9800","202505","24","21,370","166","18","2016","위례동로 61","202507~202707","갱신","-","20,000","160","아파트"
"5760","경기도 성남시 수정구 신흥동","72","0072","0000","위플러스","전세","59.6250","202505","24","26,000","0","4","2005","수정로 263","202507~202707","갱신","사용","25,000","0","아파트"
"5761","경기도 성남시 수정구 신흥동","2024","2024","0000","두산","월세","84.4700","202505","24","15,000","90","14","1993","공원로 360","202506~202706","갱신","-","15,000","85","아파트"
"5762","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","전세","74.9800","202505","24","57,750","0","16","2020","수정로 319","202507~202707","신규","-","","","아파트"
"5763","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","월세","74.9800","202505","24","20,000","140","5","2020","수정로 319","202505~202705","갱신","사용","20,000","130","아파트"
"5764","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","월세","74.9600","202505","24","20,000","165","4","2020","수정로 319","202507~202707","신규","-","","","아파트"
"5765","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","전세","74.9800","202505","24","57,750","0","16","2020","수정로 319","-","-","-","","","아파트"
"5766","경기도 성남시 수정구 신흥동","6963","6963","0000","산성역자이푸르지오2단지","월세","84.9800","202505","24","10,000","220","14","2024","수정로 288","202506~202706","신규","-","","","아파트"
"5767","경기도 성남시 수정구 고등동","592","0592","0000","판교밸리호반써밋","전세","84.9872","202505","24","66,000","0","10","2019","고등로 34","202507~202706","신규","-","","","아파트"
"5768","경기도 성남시 수정구 고등동","582","0582","0000","판교밸리자이1단지","전세","84.9764","202505","24","70,000","0","13","2023","대왕판교로 995","202508~202707","신규","-","","","아파트"
"5769","경기도 성남시 수정구 태평동","7346","7346","0000","가천대역두산위브","전세","59.6073","202505","24","42,000","0","9","2018","태평로 65","202507~202707","신규","-","","","아파트"
"5770","경기도 성남시 수정구 단대동","6","0006","0000","선경논골","전세","34.0500","202505","24","17,000","0","7","1991","논골로 87","202507~202707","신규","-","","","아파트"
"5771","경기도 성남시 수정구 고등동","582","0582","0000","판교밸리자이1단지","전세","60.9892","202505","24","47,500","0","10","2023","대왕판교로 995","202505~202512","갱신","사용","47,500","0","아파트"
"5772","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","전세","59.8300","202505","24","64,000","0","5","2017","위례광장로 97","202508~202708","신규","-","","","아파트"
"5773","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","전세","51.8900","202505","24","57,000","0","6","2017","위례광장로 97","202509~202709","신규","-","","","아파트"
"5774","경기도 성남시 수정구 창곡동","519","0519","0000","위례센트럴푸르지오","월세","101.9650","202505","24","55,000","110","8","2016","위례순환로 211","202507~202707","갱신","-","20,500","215","아파트"
"5775","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","전세","85.4621","202505","24","70,000","0","11","2015","위례순환로 220","202507~202707","신규","-","","","아파트"
"5776","경기도 성남시 수정구 창곡동","519","0519","0000","위례센트럴푸르지오","전세","101.9650","202505","24","71,400","0","9","2016","위례순환로 211","202507~202707","갱신","사용","68,000","0","아파트"
"5777","경기도 성남시 수정구 고등동","585","0585","0000","판교밸리자이2단지","전세","60.9892","202505","24","50,000","0","4","2023","대왕판교로 981","202507~202707","갱신","사용","48,000","0","아파트"
"5778","경기도 성남시 수정구 수진동","4663","4663","0000","삼부","월세","59.7600","202505","24","5,000","120","10","1996","모란로 65","202507~202707","신규","-","","","아파트"
"5779","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","전세","59.8300","202505","23","65,000","0","8","2017","위례광장로 97","202507~202707","신규","-","","","아파트"
"5780","경기도 성남시 수정구 태평동","7346","7346","0000","가천대역두산위브","전세","59.9592","202505","23","40,000","0","7","2018","태평로 65","202503~202703","갱신","-","35,000","0","아파트"
"5781","경기도 성남시 수정구 태평동","7346","7346","0000","가천대역두산위브","전세","59.9592","202505","23","40,000","0","7","2018","태평로 65","202503~202703","갱신","-","35,000","0","아파트"
"5782","경기도 성남시 수정구 태평동","7343","7343","0000","가천대역동부센트레빌1단지","월세","84.9900","202505","23","7,000","160","5","2006","태평로 28","202505~202705","신규","-","","","아파트"
"5783","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","월세","84.9910","202505","23","30,000","160","11","2020","고등공원로 19","202505~202705","신규","-","","","아파트"
"5784","경기도 성남시 수정구 단대동","100","0100","0000","단대푸르지오","월세","59.8500","202505","23","10,000","120","13","2012","산성대로437번길 7","202506~202706","갱신","사용","10,000","120","아파트"
"5785","경기도 성남시 수정구 창곡동","515","0515","0000","위례호반써밋에비뉴","전세","98.9500","202505","23","72,000","0","5","2016","위례중앙로 216","202507~202707","갱신","-","67,000","0","아파트"
"5786","경기도 성남시 수정구 단대동","6","0006","0000","선경논골","전세","34.0500","202505","23","13,000","0","9","1991","논골로 87","202506~202706","신규","-","","","아파트"
"5787","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","전세","51.8900","202505","23","57,000","0","14","2017","위례광장로 97","202507~202707","신규","-","","","아파트"
"5788","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","전세","59.8300","202505","23","65,000","0","8","2017","위례광장로 97","202507~202707","신규","-","","","아파트"
"5789","경기도 성남시 수정구 창곡동","512","0512","0000","위례자이더시티","월세","49.9500","202505","23","2,745","96","17","2023","위례중앙로 190","202506~202705","갱신","-","16,160","65","아파트"
"5790","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.3577","202505","23","73,573","0","1","2019","헌릉로 1005","202506~202606","갱신","-","72,131","0","아파트"
"5791","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.7860","202505","23","53,507","0","10","2019","헌릉로 1005","202506~202606","갱신","-","52,458","0","아파트"
"5792","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.7860","202505","23","53,507","0","7","2019","헌릉로 1005","202506~202606","갱신","-","52,458","0","아파트"
"5793","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.2637","202505","23","73,573","0","8","2019","헌릉로 1005","202505~202605","갱신","-","72,131","0","아파트"
"5794","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.2637","202505","23","73,573","0","12","2019","헌릉로 1005","202505~202605","갱신","-","72,131","0","아파트"
"5795","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.7860","202505","23","53,507","0","14","2019","헌릉로 1005","202506~202606","갱신","-","52,458","0","아파트"
"5796","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.2637","202505","23","73,573","0","11","2019","헌릉로 1005","202505~202605","갱신","-","72,131","0","아파트"
"5797","경기도 성남시 수정구 창곡동","528","0528","0000","래미안위례","전세","101.9400","202505","23","85,000","0","6","2015","위례순환로 150","202506~202706","갱신","-","80,000","0","아파트"
"5798","경기도 성남시 수정구 창곡동","512","0512","0000","위례자이더시티","월세","59.9200","202505","23","22,500","120","2","2023","위례중앙로 190","202505~202705","갱신","-","20,000","120","아파트"
"5799","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","전세","74.9800","202505","23","47,250","0","2","2020","수정로 319","202507~202607","신규","-","","","아파트"
"5800","경기도 성남시 수정구 고등동","601","0601","0000","판교밸리자이3단지","전세","60.9690","202505","23","46,725","0","7","2023","대왕판교로 961","202505~202705","갱신","사용","44,500","0","아파트"
"5801","경기도 성남시 수정구 고등동","590","0590","0000","판교밸리제일풍경채","월세","84.9910","202505","23","30,000","160","11","2020","고등공원로 19","202505~202705","신규","-","","","아파트"
"5802","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","전세","51.8900","202505","23","57,000","0","14","2017","위례광장로 97","202507~202707","신규","-","","","아파트"
"5803","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.2637","202505","23","73,573","0","9","2019","헌릉로 1005","202505~202605","갱신","-","72,131","0","아파트"
"5804","경기도 성남시 수정구 수진동","4678","4678","0000","삼정그린뷰","전세","84.9274","202505","23","36,500","0","1","2003","수정로 2","202506~202706","갱신","사용","35,000","0","아파트"
"5805","경기도 성남시 수정구 태평동","7343","7343","0000","가천대역동부센트레빌1단지","전세","84.9100","202505","23","44,000","0","1","2006","태평로 28","202506~202706","신규","-","","","아파트"
"5806","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","월세","85.4942","202505","22","47,933","23","10","2019","헌릉로 1005","202505~202605","갱신","-","46,994","23","아파트"
"5807","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","전세","84.9800","202505","22","60,000","0","8","2024","수정로 260","202508~202708","신규","-","","","아파트"
"5808","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","전세","84.9800","202505","22","60,000","0","8","2024","수정로 260","202508~202708","신규","-","","","아파트"
"5809","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","전세","59.8300","202505","22","60,000","0","11","2017","위례광장로 97","202505~202602","갱신","-","60,000","0","아파트"
"5810","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.4942","202505","22","53,507","0","2","2019","헌릉로 1005","202505~202605","갱신","-","52,458","0","아파트"
"5811","경기도 성남시 수정구 창곡동","512","0512","0000","위례자이더시티","월세","46.9500","202505","22","3,856","97","17","2023","위례중앙로 190","202506~202705","갱신","-","15,200","61","아파트"
"5812","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","전세","84.9800","202505","22","60,000","0","8","2024","수정로 260","202508~202508","신규","-","","","아파트"
"5813","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","134.2637","202505","22","73,573","0","13","2019","헌릉로 1005","202505~202605","갱신","-","72,131","0","아파트"
"5814","경기도 성남시 수정구 창곡동","572","0572","0000","힐스테이트위례","전세","110.8600","202505","22","77,000","0","10","2015","위례동로 15","202506~202705","갱신","-","72,000","0","아파트"
"5815","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","전세","74.9900","202505","22","80,000","0","13","2017","위례광장로 97","202507~202707","신규","-","","","아파트"
"5816","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.4942","202505","22","53,507","0","5","2019","헌릉로 1005","202505~202605","갱신","-","52,458","0","아파트"
"5817","경기도 성남시 수정구 고등동","578","0578","0000","고등마을","월세","36.3700","202505","22","10,958","14","5","2019","고등로 57","202505~202508","갱신","-","7,558","33","아파트"
"5818","경기도 성남시 수정구 단대동","124","0124","0000","진로","전세","59.9700","202505","22","40,000","0","6","1998","단대로23번길 32","202505~202705","신규","-","","","아파트"
"5819","경기도 성남시 수정구 신흥동","2024","2024","0000","두산","전세","84.4700","202505","22","37,000","0","13","1993","공원로 360","202507~202707","갱신","-","35,000","0","아파트"
"5820","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","월세","84.9200","202505","22","30,000","160","20","2020","수정로 319","202507~202707","신규","-","","","아파트"
"5821","경기도 성남시 수정구 신흥동","2463-1","2463","0001","한신","전세","60.4800","202505","22","10,000","0","7","1990","산성대로 341","202505~202705","신규","-","","","아파트"
"5822","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","전세","59.8400","202505","21","52,500","0","22","2020","수정로 319","202509~202709","갱신","사용","50,000","0","아파트"
"5823","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","월세","84.9200","202505","21","5,000","275","2","2020","수정로 319","202507~202707","신규","-","","","아파트"
"5824","경기도 성남시 수정구 수진동","4809","4809","0000","모란아이하우스","월세","16.2200","202505","21","1,000","65","9","2012","모란로 12","202506~202706","신규","-","","","아파트"
"5825","경기도 성남시 수정구 창곡동","512","0512","0000","위례자이더시티","월세","49.9500","202505","21","24,345","28","19","2023","위례중앙로 190","202506~202705","갱신","-","16,160","65","아파트"
"5826","경기도 성남시 수정구 창곡동","512","0512","0000","위례자이더시티","월세","49.9500","202505","21","23,245","28","8","2023","위례중앙로 190","202506~202705","갱신","-","16,160","65","아파트"
"5827","경기도 성남시 수정구 창곡동","512","0512","0000","위례자이더시티","월세","46.9500","202505","21","2,656","90","14","2023","위례중앙로 190","202506~202705","갱신","-","15,200","61","아파트"
"5828","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","26.7300","202505","21","1,528","17","9","2017","위례순환로 17","202404~202606","갱신","-","1,928","16","아파트"
"5829","경기도 성남시 수정구 창곡동","515","0515","0000","위례호반써밋에비뉴","전세","98.8800","202505","21","66,150","0","6","2016","위례중앙로 216","202506~202706","갱신","사용","63,000","0","아파트"
"5830","경기도 성남시 수정구 창곡동","563","0563","0000","위례역푸르지오6단지","전세","83.0020","202505","21","68,000","0","3","2017","위례광장로 12","202505~202705","갱신","사용","65,000","0","아파트"
